ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
40;No;"The system for electronic budget payments (SEBRA) is a system for monitoring payments initiated by budget enterprises included in it and managing payments within pre-set limits. The implementation and improvement of SEBRA is a major component of the budget reform and, in particular, of the reform of the payment system for the budget sector, through which the following main goals are achieved:
- improvement of the budget payments and rationalization of the payment process by centralizing the monetary resource in BGN in the Bulgarian National Bank and decentralized management and control of the payments of the individual systems, through the relevant primary administrator;
- implementation of aggregated control and management of payments by setting a general limit for payments to the relevant budget appropriations, with a view to ensuring rhythmicity in the financing of state expenditures.
Achieved results:
- modernization, simplification and rationalization of cash management and budget execution;
- improving efficiency in the management of budgetary resources;
- limiting cash payments to the maximum extent;
- increasing fiscal transparency;
- improvement of fiscal discipline.
https://e-gov.bg/wps/portal/agency/about-us/open-management/sebra-info
https://data.egov.bg/data/view/6f3d3e61-9788-4092-b8bd-f37436ebd0f5

The platform for access to public information was created and is maintained by the administration of the Council of Ministers according to Art. 15c, para. 1 of the Act on Access to Public Information (APIA). It represents a single, central, public web-based information system that provides electronically the entire process of submitting and considering an application for access to information, referral by competence if necessary, provision of a decision and publication of the relevant information by those obliged under the Law on Access to Public Information entities subject to the protection of the applicant's personal data according to the Personal Data Protection Act.
https://pitay.government.bg/PDoiExt/
Portal for public consultations
https://www.strategy.bg/

The opening of this data has led to a great deal of public interest and discussion. These data were requested through an annual list of priority data sets approved by Decision of the Council of Ministers to be published and updated continuously. This led to strong public interest, making easier and more adequate decisions by experts based on open data and information.

The Open Data team maintains an ongoing dialogue with multiple users and owners of open data to improve the access and impact of this data.
An internship program was announced at the beginning of the year, which supported an intern to work with the open data team.
 
The impact on government open data challenges can be seen in the way government policy has changed to take open data requirements into account.
In recent months there has been serious discussion and debate by the government with the implementation and transposition of the Open Data Directive. This has led to increased transparency in government and has pushed public bodies to improve their data management and publishing processes.";Please clarify how the example provided relates to open data and the impact created by open data on government challenges;;;0
41;yes;"State of the Administration Report 2022
https://iisda.government.bg/annual_reports  
The Open Government Partnership is a new global initiative that aims to secure concrete commitments from governments to promote transparency, empower citizens, fight corruption and use new technologies to strengthen governance. The results of the discussion will be used in the development of the Action Plan of the Republic of Bulgaria under the Open Government Partnership Initiative.

Open data makes it possible to identify areas for improvement, optimize their operation and better plan resources.
Open data makes it possible to identify areas for improvement, optimize their work and better plan resources.
https://unifiedmodel.egov.bg/wps/portal/unified-model/for-citizens-and-businesses/active-e-admin-services/municipal-services
https://egov.government.bg/wps/portal/ministry-meu/ministry/administrative-services/e-services";;;;15
42;yes;"There is significant use of open data primarily by non-governmental organizations that focus on anti-corruption, public procurement, public spending and election data, as Bulgaria has held 5 parliamentary elections in two years, leading to increased transparency and accountability. Such examples include the platform:
https://results.cik.bg/
Open data has a major impact on increasing government efficiency, especially in the area of information dissemination. It has the potential to reduce the time and cost of public information requests and parliamentary questions, as much of the requested data can be proactively held as open data and queries directed to the open data portal.
To provide data analytics solutions for fraud detection, threat detection and cyber security, analytics solutions are also used to provide other forms of risk management to companies and public organizations.

Specifically for the Ministry of e-Government, the following platform is also used, which has dynamic data.
https://analytics.egov.bg/index.php?module=CoreHome&action=index&idSite=8&period=day&date=today#?period=day&date=today&category=Dashboard_Dashboard&subcategory=1";;These examples do seem to be about data-driven reports. However, please clarify the use and impact created by open data;;15
43;yes;"Open data provides more knowledge about what is happening around us, allowing public authorities to make better decisions and develop policies that meet the real needs of citizens. Some examples include:
https://results.cik.bg/ns2023/rezultati/index.html
Decisions about the number of sections are based on prior information

https://eea.government.bg/bg/nsmos

The National Environmental Monitoring System (NEMS) was created and functions according to Art. 1, item 7 of the Environmental Protection Act. The system provides timely and reliable information about the state of the elements of the environment and the factors that affect it, on the basis of which to make analyses, assessments and forecasts to substantiate the activities of protection and protection of the environment from harmful effects. The system is managed by the Minister of Environment and Water through the Environment Executive Agency. IAES administers the National Monitoring System on the territory of the entire country, providing the necessary material-technical, methodological and program-informational resources for its functioning and development. All measurements and observations are carried out by the structures of the Environmental Protection Agency according to uniform, uniform sampling and analysis methods in compliance with the procedures for ensuring the quality of measurements and data. All laboratories of IAES are accredited according to BDS EN ISO/IEC 17025 - ""General requirements regarding the competence of laboratories for testing and calibration"" by IA ""BSA"".
EAES maintains national and regional information databases. National and regional level databases are structured by environmental components using a common nomenclature.
Assessments of the state of environmental components and data reporting at the national level are carried out by the EEA; the assessments at the regional level - from RISU, the assessments and reports on the state of water resources at the basin level - from 4 Basin directorates for water management.
The system is organized according to the order of Chapter Eight of the ZOOS and includes the National Networks for the monitoring of: atmospheric air, waters, lands and soils, forests and protected areas, biological diversity, radiological monitoring and noise monitoring. The scope of NSMOS also includes the control and information systems for: emissions of harmful substances in the atmospheric air, emissions from waste water in water bodies, information system for waste, information system for soils, information system for biological diversity, automated system for radiation coverage - background.

The specific impact factor for example 1 is transparency of information for citizens through public publication of results.
Convenience for decision-making by the government in organizing the next elections, revealing the number of sections, printing ballots, number of machines, etc.
Example 2
Convenience in making decisions for the development of Sustainable Development Plans and Flood Plans, taking measures in case of disasters and accidents, awareness of citizens.";;please clarify the use and impact created by open data in these examples;;15
44;yes;"Thanks to open data, various public bodies are able to identify patterns that support decision-making. Some examples include:
https://data.egov.bg/covid-19?section=8&subsection=18&item=39
View by area:
https://data.egov.bg/dataviz?section=17&item=46

Analyzes, forecasts and strategies are prepared in each administration, which are based on statistical information.
All open data are used in decision-making in the administration.
Daily weather bulletin http://www.weather.bg/
Daily weather information depending on the radar reflectivity https://www.weathermod-bg.eu/
Daily Water Bulletin https://www.moew.government.bg/bg/vodi/
Daily traffic bulletin https://www.api.bg/bg/byuletin-ptna-obstanovka";;;;15
D2.3b;;;;;;60
45;No;"Social challenges in the ""Education"" sector are annually presented in the form of open data on the National Portal, on the basis of which high school applicants can analyze their chances of ranking in certain educational institutions. Statistics and criteria for the current year are maintained and published by the Ministry of Education. There is data on schools, profiles and specialties suitable for disadvantaged youth - youth at social risk or who have dropped out of the education system to continue their education, get basic knowledge and guidance in choosing a profession.
https://data.egov.bg/data/view/b56288b6-25aa-4049-9aa6-de2cd4cdabf8
https://data.egov.bg/data?access=&q=%D0%B8%D0%B7%D0%BA%D0%BB%D1%8E%D1%87%D0%B2%D0%B0%D0 %BD%D0%B5+%D1%83%D1%87%D0%B8%D0%BB%D0%B8%D1%89%D0%B5&page=2
https://data.egov.bg/data/view/342373b3-ff81-411e-ab01-1bfe597e8348
https://web.mon.bg/bg/1

""Access to information"" program - cases received with a request for legal comment or advice are recorded and determined according to several criteria. This allows the arrangement of all the case studies and the comments on them in a database, which allows them to be systematized over time, as well as allowing various statistical inquiries to be made:
Legal Qualification – This criterion determines the type of right violated.
Institution – This criterion indicates the institution that the information seeker has contacted or wishes to contact.
Type of legal aid provided
https://www.aip-bg.org/cases/%D0%A1%D1%82%D0%B0%D1%82%D0%B8%D1%81%D1%82%D0%B8%D0%BA %D0%B0/
https://www.aip-bg.org/trainings/ Foundation Program Access to Information

The State Agency for Child Protection maintains statistical resources based on information and analytical reports for children at risk, refugees, raised and educated in specialized institutions.
https://sacp.government.bg/%D1%81%D1%82%D0%B0%D1%82%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B0";;These seem to be use cases for public sector data. However, they does not seem to be reuse cases (ie the data being used for a purpose beyond its original reason for being collected). Secondly, this question considers the impact created by open data. Reuse cases are suitable for Q46-Q49.;;0
46;yes;"This is a platform that supports and is a continuation of the first example
https://www.aref.government.bg/bg/node/499 
https://platformata.bg/bg/kauzi/1544:a-bg4ua/details/campaign.html 

The Business Handout Forum, organized by UNHCR in partnership with nine NGOs and the private sector on 19 May 2022, provided a meeting space between 30 companies and nearly 150 refugees from Ukraine.
https://zadobroto.com/integracionniyat-centar-zadobroto-poluchava-210-000-lv-ot-kampaniyata-novo-nachalo-za-ukrainskite-zheni-i-deca-v-balgariya/ 

The Roma World Foundation was founded in 1997 by journalist Kremena Budinova as a public benefit NGO. Its goal is to contribute to the integration of the Roma community in Bulgarian society, using the media and developing projects in all areas related to raising awareness, awareness and education of Roma and increase their well-being. In 2006, the foundation was re-registered under the name ""Roma World-21st Century"".
https://www.romaworld21.org 

Based on the statistics related to the refugee flow, a large part of the business e.g. Tourism uses registered refugees as a labor resource, which even as seasonal work is an opportunity for equal access to the labor market.
A large part of Bulgarian schools freely accept Ukrainian refugees.
The refugee flow required the creation of a platform that improved administration and decision-making.";;please clarify the use and impact created by open data in these examples;;15
47;yes;"Almost every citizen who carries out real estate transactions  consults open data portals such as
https://www.imot.bg
https://www.pariteni.bg/novini/imoti/lyzhat-klienti-s-falshivi-obiavi-za-imoti-242766
http://www.imoti.net/bg/novini/view/nevena-stojanova-ne-ochakvame-promjana-na-cenite-v-kratkosrochen-plan
https://www.imoti.net/bg
https://www.alo.bg/
https://bazar.bg/
https://www.homes.bg/
https://www.domaza.bg/

Facebook gopus & Real Estate Brokers Club; Correct brokers; Real estate in Sofia;
Professional real estate agents; and many more.
Marketplace, etc.";;;;15
48;yes;"There are many application with Covid-19 statistic on the portal as:
https://data.egov.bg/covid-19?section=8&subsection=10&item=42
https://korona.telme-bg.com/";;These do not seem to be reuse cases but rather agenices that collect data (primary use);;15
49;yes;"https://www.nsi.bg/bg 

Access to data sets of public institutions is facilitated through the Open Data Portal
http://www.identity.egov.bg/wps/portal/egov/aktualno/333cbf35-1637-446a-8de2-55f3aeee2d21?cP=1 
https://data.egov.bg/news/view/68

The level of use of open data in the last two years is extremely high and this has affected the skills of a large number of citizens and especially education.

The Big Data for Smart Society Institute (GATE) is the first Centre of Excellence in Bulgaria to work on integrating and extending scientific excellence and innovation in priority areas such as Big Data and Artificial Intelligence at regional and European level. GATE is an investment in people. The Institute aims to attract, inspire and cultivate the next generation Early-Stage Researchers who, under the guidance of leading scientists, will work with enthusiasm and curiosity in the field of Big Data and Artificial Intelligence.
https://gate-ai.eu/en/news/gate-teaches-bnt-journalists-how-to-detect-fake-news/";;please clarify the use and impact created by open data in these examples;;15
D2.3b;;;;;;60
50;No;"The strategic goals and priorities in the field of energy and climate of Bulgaria laid down in INPEC are as follows: Regarding the ""Decarbonization"" dimension, Bulgaria will make efforts to increase the share of energy from renewable sources in the gross final energy. consumption and reduction of greenhouse gas emissions. On the recommendation of the EC, Bulgaria raised the level of ambition for the share of energy from renewable sources in the gross final energy consumption from 25% to 27.09%, thereby betting on achieving the calculated goal, according to Annex II to Regulation (EU) 2018/1999 In support of this goal, Bulgaria will build additional capacities with an emphasis on wind and solar energy. Also, if necessary to achieve the set goals after 2025, it is possible to hold tenders for additional capacities for energy from renewable sources, tailored to market conditions. Biomass use is projected to increase in all sectors: electricity, heat and cooling, and transport. The anticipated changes in the transport sector will have a significant impact on the development of energy from renewable sources, as well as on the reduction of greenhouse gas emissions. More specifically, Bulgaria will promote the introduction and use of electric and hybrid vehicles in public and private transport, envisaging the creation of low-emission zones in major cities. These measures, among others, will contribute to a significant reduction of greenhouse gas emissions in Bulgaria.
https://library.fes.de/pdf-files/bueros/sofia/18247.pdf
https://www.climateka.bg/
https://www.me.government.bg/files/useruploads/files/national_energy_and_climate_plan_bulgaria_clear_22.02.20.pdf
https://www.nsi.bg/bg/content/4201/%D0%B2%D1%8A%D0%B7%D0%BE%D0%B1%D0%BD%D0%BE%D0%B2%D1 %8F%D0%B5%D0%BC%D0%B8-%D0%B5%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D0%B9%D0%BD%D0% B8-%D0%B8%D0%B7%D1%82%D0%BE%D1%87%D0%BD%D0%B8%D1%86%D0%B8
Renewable energy sources and energy efficiency by region http://www.repowermap.org/?ln=bg

Digital twins in Bulgaria
In Bulgaria, there are already several implemented projects for the construction of Digital Twins, with the main emphasis on temperature and climate changes, which are studied on the basis of artificial intelligence and LIDAR images (GATE Institute).
A scientific team from the National Center for Geospatial Research and Technologies at SU ""Kliment Ohridski"" -(https://ukh.uni-sofia.bg/hgis/team/) is also working very actively on the topic, working on several projects with urban heat islands (Anton Popov, Stelian Slavkov Dimitrov, Bilyana Borisova, 2019).
In a large part of the above-mentioned studies, the topic of landfills is advocated, which has been extensively researched by the author's collective of the National Research Institute of BAS, ""Aerospace Data"" Section (Dancheva, A. 2020; Dancheva, A., Nedkov). , R., Borisova, D., Spasova, T., (2019); Dancheva, A. and Asenovski, S (2018).
Impact: Urban heat islands are analyzed through open data and in relation to the Green Deal and impact the implementation of new projects and innovative solutions raising awareness of water quality and/or air quality, endorsing the thermal comfort of urban spaces, limiting pollination is improved, biological diversity is supported, etc.
https://bnr.bg/sofia/post/101720366/oblagorodiha-taplinen-ostrov-v-lulin
https://www.sofia.bg/w/direkcia-zeleni-sistemi-oblagorodi-prostranstvo-v-rajon-lulin-identificirano-kato-toplinen-ostrov-

Institute of Meteorology and Hydrology
https://www.ocean-twin.eu/partner/national-institute-of-meteorology-and-hydrology";Please clarify how the example provided relates to open data and the impact created by open data on environmental challenges;;;0
51;yes;"https://www.sofia.bg/w/direkcia-zeleni-sistemi-oblagorodi-prostranstvo-v-rajon-lulin-identificirano-kato-toplinen-ostrov-
""The Metropolitan Municipality is working together with the University of Sofia ""St. Kliment Ohridski"" and the University of Forestry to introduce measures to mitigate the effect of the ""heat island"", as climate changes require the implementation of new projects, including innovative solutions to improve the thermal comfort of urban spaces. The project achieves three effects – biological diversity by combining different types of trees and shrubs, limiting dusting and using an innovative way to water the trees. With the help of bags placed around the trunks of the saplings, drip irrigation and preservation of humidity is ensured.
Another example is the Digital Twins for the Lozenets district, which is being built by the Gate Institute. Its impact contributes to the sustainable development of the urban ecosystem.
Each country's digital twin will help monitor, model and predict natural and human activity, as well as develop and test scenarios for more sustainable development.
https://gate-ai.eu/bg/infastructure/%d0%bb%d0%b0%d0%b1%d0%be%d1%80%d0%b0%d1%82%d0%be%d1%80 %d0%b8%d1%8f-%d0%b7%d0%b0-%d1%86%d0%b8%d1%84%d1%80%d0%be%d0%b2%d0%b8-%d0% b4%d0%b2%d0%be%d0%b9%d0%bd%d0%b8%d1%86%d0%b8/";;These do not seem to be reuse cases but rather agenices that collect data (primary use);;15
52;yes;"Impact: Increase sustainable development, reduce transport use and reduce pollution
This data is open and based on developed applications. A large part use a GIS database, which is a type of data reuse.
National waste information system
https://nwms.eea.government.bg/app/base/home
Transport
https://www.metropolitan.bg/
Alternative transport.
https://spark.bg/
https://toprentacar.bg/twizy
https://rentebike.bg/
https://hicomm.bg/novini/vtora-usluga-za-kratkosrochen-naem-na-elektricheski-trotinetki-veche-e-aktivna-v-sofiya.html";;please clarify the use and impact created by open data in these examples;;15
53;yes;"The Endurosat company will provide data to the European Space Agency for the construction of the Digital Twins of Bulgaria and the Balkan Peninsula.
During the construction of the Digital Twins, statistical data is analyzed, for which there is information in sufficient scientific publications of the GATE Institute.
https://gate-ai.eu/bg/infastructure/%d0%bb%d0%b0%d0%b1%d0%be%d1%80%d0%b0%d1%82%d0%be%d1%80 %d0%b8%d1%8f-%d0%b7%d0%b0-%d1%86%d0%b8%d1%84%d1%80%d0%be%d0%b2%d0%b8-%d0% b4%d0%b2%d0%be%d0%b9%d0%bd%d0%b8%d1%86%d0%b8/

Climate action means social justice. A key message of our leadership is that social justice and social well-being are intricately linked to the environment and climate. After all, it is the more financially vulnerable part of the middle class that always suffers more from the climate crisis than those who have a secure web of privilege and a sufficient financial buffer to absorb the brunt of this crisis. . These are the small farmers who are losing their livelihoods because of the drought, the elderly population who have to endure increasingly hot summers, the middle class people who live in the suburbs and commute to work constantly stuck in traffic, or who live along highways and industrial areas and constantly inhale harmful Preface Preface - 7 gases, or workers in automobile factories whose jobs are at risk because company management ignores the winds of change and clings too long to outdated technologies, missing out on too many business opportunities. Whether it is decentralized energy supply, sustainable transport or a just coal transition, where ex-coal workers are given sustainable 'green' jobs and thus secure a stable income for their families, ambitious climate policies help the people who would otherwise be hit hardest by the impacts of a rapidly changing climate. These policies give them security and prospects. By meeting the challenges of the current climate reality head-on, ""green"" policies put our lives and the lives of our children on a firmer footing.
https://library.fes.de/pdf-files/bueros/sofia/18247.pdf
Our participation in Destination Earth will contribute to more knowledge about climate change based on open and spatial data, AI and IoT.
https://www.gate-coe.eu/publications/GATE-city-digital-twin-project.html
http://www.weather.bg/
http://meteo.bg/
https://inspire.egov.bg/bg/Publication/Info/?id=c5127345-fa59-4ec5-99b6-d826fa0778e8";;"Please clarify the use and impact created by open data in these examples. Also, please ensure that they are re-use examples and not examples of primary use by agencies that collect the data. The website https://www.gate-coe.eu/publications/GATE-city-digital-twin-project.html gives an error: ""This Connection is Invalid. SSL certificate expired.""";;15
54;yes;"Many people cannot immediately switch to alternative sources, especially in large cities.
The use of renewable sources, together with the rational use of energy, is an important driving force of sustainable development and at the same time ensures the achievement of the goals of security of energy supply and reduces dependence on sudden changes in oil prices, contributes to the reduction of trade imbalances and stimulates the creation to new jobs.
Bulgaria has actively joined international efforts to prevent climate change by adopting the agreed goals of the European Union and the large-scale package of measures in the field of energy.
Renewable energy sources and energy efficiency http://www.repowermap.org/?ln=bg
Bulgaria's renewable energy generation capacity increased by almost 15% last year to 5,205 megawatts (MW) from 4,532 megawatts in 2021, and by 27% over ten years (compared to 4,095 megawatts in 2013), they said. them. data from the annual report of the International Renewable Energy Agency (IRENA).
https://apste.eu/wp-content/uploads/2021/09/BG_Energy-Storage_market-perspectives-for-Bulgaria.pdf
https://www.nsi.bg/en/content/4201/renewables
https://www.bserc.eu/fileObj.php?oid=151

There is evidence that the release of open data has led to an increase in the efficiency of some public bodies. For example, since the launch of the Agency for Sustainable Energy's portal, open data on different energy sources can be queried via APIs, rather than running custom queries and Excel exports for individual queries. Information seekers can now be directed to their open data API. Previously, it took a long time to respond to queries and the data was not up to date after the query was executed. A new reference was being prepared for the next applicant. Data is now dynamic and the burden on internal resources to manage data requests has been reduced.
https://portal.seea.government.bg/bg/EnergyByTypeRenewableSource
https://portal.seea.government.bg/bg/Map

There is also evidence in scientific journals: https://spie.org/search?Dy=1&Nty=1&Nrpp=20&term=Monitoring+of+renewable+energy+sources+with+remote+sensing%2C+open+data%2C+and+field+data+in+Bulgaria --> https://spie.org/spie-sensors-imaging/presentation/Monitoring-of-renewable-energy-sources-with-remote-sensing-open-data/12733-42?SSO=1";;These seem to be broader initiatives the government has joined or information dashboards. Instead, please provide re-use cases of open data that put open data to use for new purposes and explain the impact created by these projects.;;15
D2.3d;;;;;;20
55;No;"Bulgarian Small and Medium Enterprises Promotion Agency publishes information about all its initiatives in one place, which leads to increased visibility and economic impact. It also publishes regular reports on the state of SMEs with information on newly established enterprises in the country by year. Entrepreneurship contributes to employment, prosperity, competitiveness and economic growth. Encouraging entrepreneurship and the creation of start-ups is of crucial importance for the development and competitiveness of the Bulgarian economy as well as nationally as well as regionally. Open Data is a key resource for the development of SMEs and especially startups. 
https://e-sme.government.bg/Public/RegisterMSP#
https://www.sme.government.bg/uploads/2023/03/%D0%94%D0%9E%D0%9A%D0%9B%D0%90%D0%94_%D0%9C%D0%A1%D0%9F-2022.pdf

The National Institute of Statistics provides extensive information on unemployment and various types of indices
https://nsi.bg/bg
https://infostat.nsi.bg/infostat/pages/module.jsf?x_2=13
https://nsi.bg/bg/content/7697/%D0%B1%D1%80%D0%BE%D0%B9-%D0%BD%D0%B0-%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D1%8F%D1%82%D0%B0

Ministry of Labor and Social Policy and
Employment agencies announce daily vacancies
https://www.az.government.bg/bg/ejobs/view_prl/
The Executive Agency for Small and Medium Enterpriseshttps://www.sme.government.bg/

Innovations and project proposals is on the page of https://www.mig.government.bg/";;The response seems to highlight broader initiatives and the collection of relevant data sets. Instead, please explain if you have any data/studies on the economic impact created by open data being available in your country ;;0
56;no;;;Please provide examples of reuse cases. Online job ads are not open data from the government and labour statistics in and of themselves are not reuse cases.;;0
57;yes;"Innovation relies heavily on data
https://consulthub.bg/pniidit/
PNIIDIT - Program for scientific research, innovation and digitalization for economic transformation 2021-2027.
The program for scientific research, innovation and digitalization for economic transformation is one of the instruments in response to the country's strategic needs and priorities for conducting a general policy for the development of scientific research and innovation in favor of accelerated economic development. On the side. This is also a response to the need to speed up the digitization processes of the public sector and build a favorable digital environment to guarantee quality and secure exchange of information between the different spheres of life and strengthen the effects of their interaction. This affects the level of adoption of new technologies.

The open data impact of the program is to expand the volume and improve the quality of open and spatial data in machine-readable format for reuse by business, the scientific community and citizens to create innovative services and products and add value to the economy and society . Also, the impact is expressed in building new models of interaction and data sharing between citizens, businesses and administration in a digital environment, as well as development of existing such relevant solutions and last but not least in promoting the conduct of marco-economic and micro-economic studies for the assessment of the impact of open data.";;please clarify the use and impact created by open data in these examples.;;20
58;No;"ttps://www.impactdrive.eu/
https://www.impactdrive.eu/womenbridges
Impact Drive works to build individual and organizational capacity among those who create positive change for communities in Bulgaria.
They believe that real change can only be achieved with true equality for women, and they and their organizations are the main focus of our mission.
They achieve their mission by creating concrete solutions, projects and programs for inclusion, equality and development of personal and organizational capacity.
https://bgfundforwomen.org/bg/2022/05/04/mypath-project-2022/
The Bulgarian Fund for Women is part of the essential part of the development of the MyPath project under the European Union program in the field of education, youth and sports ""Erasmus+"", in partnership with three other organizations, in Austria, Germany and Portugal. The project ""MyPath: Career planning - participation of medium and/or higher skilled migrant women and women from ethnic minorities in the labor market"" includes companies and organizations from the non-governmental sector working in the field of retraining and combating unemployment, coaching and mentoring, as well as specialization in the organization of professional training and preparation.
The loss and weakening of work-related skills is a common barrier for migrant women, but also for women from ethnic minorities, who can often be overqualified for their jobs. Moreover, the emphasis on migrant women in the low-skilled sectors of the labor market and on the so-called 'male' sectors of the skilled labor market further obscures the presence of skilled migrant women in the labor market. As a result, skilled migrant and ethnic minority women across the EU continue to face challenges within and outside their communities that have a detrimental effect on their equal participation in society. Discrimination and social exclusion reduce their ability to seek their rights and place them in an extremely vulnerable situation where poverty and violence can mix in a closed circle. Barriers to employment are often lack of childcare opportunities, lower levels of working language proficiency, insufficient self-esteem and external support, and fixed cultural role models. To be successful in professional development planning, initial support such as empowerment and capacity building, as well as motivation building, is paramount.
The Bulgarian Fund for Women is an entity that influences equality policies and develops projects and initiatives to increase the participation of women in social life and the digital environment and data science with a gender perspective. It seeks to harness the potential of specific groups of people and promotes women's upskilling and data-based decision-making in its work.";;please clarify the use and impact created by open data in these examples.;;0
D3;;;;;;537
D3.1;;;;;;202
59;yes;https://data.egov.bg/;;;;20
60;yes;N/A;;;;10
61;yes;N/A;;;;10
62a;yes;N/A;;;;10
62b;yes;N/A;;;;10
63;yes;"We don't have a SPARQL access point, but there is an API on the portal, and through the API the portal users could call programmatically query the metadata.
https://data.egov.bg/api/getDatasetDetails?dataset_uri=5b15917a-8b95-4264-8008-68fb7ab490f0
It is the programatically query via API for the Dataset metadata - POST query.
https://data.egov.bg/api/getResourceMetadata?resource_uri=bafd364e-1b6c-4a8a-ac04-8de45de956c1
It is the programatically query via API for the Recource metadata - POST query.
Each of the queries are made through an query application in this case the example is made with a Postman app, method POST while GET requests being limited in terms of security.";;;;10
64;yes;https://data.egov.bg/document/view/1;;;;10
65;no;;;;;0
66a;yes;"https://data.egov.bg
Тhere is a button on the home page of the Portal that provides a direct chat option via a messenger plugin that reaches the admins of the Facebook page.";;Does the website have a contact feature or just contact information such as email addresses and social media handles?;;10
66b;yes;"https://data.egov.bg/data/reported
This link leads to a section where users send their feedback on specific datasets or resources to them. When submitting the feedback in the portal, a mechanism is implemented that notifies the organization responsible for maintaining the specific dataset or resource. At the time of submission of information by a user, he is obliged to enter his contact email, at which he receives a notification of the actions taken.";;Please clarify if users can provide feedback at dataset level. It is unclear to me what the content at the URL shows.;;10
66c;No;;;Please clarify if users can provide feedback at dataset level. It is unclear to me what the content at the URL shows.;;0
67;No;;;"Please clarify if the portal provides news on relevant open data topics? The URL gives an error: ""Nothing to see here - yet. When they Tweet, their Tweets will show up here."" This URL might be more relevant: https://data.egov.bg/news";;0
68;yes;https://data.egov.bg/datasets/rss;;;;10
69a;yes;https://data.egov.bg/request;;;;10
69b;weekly;N/A;;;;N/A
69c;yes;https://data.egov.bg/admin/data-requests/list;;;;10
70a;yes;In addition to the portal's mechanism for data requests that reach the designated responsible institution, the team in the data department receives each request in the general specialized e-mail and tracks the process of fulfilling the request. For certain cases in which the request is feasible but additional assistance is needed, the respective responsible institution is contacted, which is coordinated by the head of the department. In the reporting periods during the year, the implementation of the received data requests is reflected and the cases in which they are not fulfilled are analyzed. If necessary, additional actions are taken to implement them, when there is no valid or legal reason why they should not be fulfilled until they are provided and published on the Portal.;;;;10
70b;the majority of datasets;N/A;;;;12
71;yes;https://data.egov.bg/forums;;This page gives an error: The page you are looking for cannot be found! You can go to the home screen of the portal  // Страницата която търсите не може да бъде намерена! Можете да отидете на началния екран на портала;;10
72;No;;;This seems like a specific data set. Is there a showcase or use case repository that shows the applications/examples of data being reused?;;0
73;No;;;This seems like a reuse case. On the national portal, are datasets linked to resuse cases? That is, when a user finds a dataset, can they see examples of how the dataset has been re-used;;0
74;no;;;;;0
75;yes;https://data.egov.bg/organisation/datasets/resourceView/e7b8653c-b982-4e10-b662-735f3b1d058a;;;;10
76;yes;"https://data.egov.bg/covid-19?section=8&subsection=18&item=39 ; It is currently being developed and is available on the test environment of the Bulgarian open data portal (https://testdata.egov.bg/) - https://testdata.egov.bg/dataviz?section=17&item=50
It should be posponed due do Opendata and Spatialdata portal inegration process.";;;;10
77;yes;High-value datasets already published on the portal are in the process of being assigned a separate category, which will also be selectable via filters in the general section of available datasets.;;;;20
D3.2;;;;;;145
78;yes;N/A;;;;10
79;yes;"Google Analytics, own portal tool for analytics. We found out which are the most frequently sought data sets from citizens and businesses; Where problems are observed when publishing (automated or manual), improving their quality. Social Media feeds: https://twitter.com/opendata_bg ; https://www.facebook.com/opendatabg ; https://www.linkedin.com/company/opendatabg";;;;15
80a;yes;There is a great public interest on the part of citizens and businesses regarding the presentation of data in an attractive and accessible way on ecology, the automotive sector, the public sector, education, transport and others.In the past year, the greatest interest for consumers were the data on SEBRA statistics, air quality, registered cars in the country according to various indicators, as well as those for the trade and property register.;;;;10
80b;yes;Monitoring of channels through social networks, which are a source of information related to statistical and open data. Promotion of data from the portal, which we have found to be of public interest and those related to it from other publications, mainly through the page on Twitter and Facebook. The most significant data of public interest are also published as news and events on the portal.;;;;10
81a;a bit of everything, no clear dominant group;N/A;;;;10
81b;yes, entirely;;;;;10
82;see answer box;24000;;;;10
83;see answer box;0,08;;;;N/A
84;yes;"Столична община
COVID
ППС
Tърговски регистър
Mинистерство на финансите
";;;;10
85;yes;N/A;;;;10
86;see answer box;"1 Health
2 Education, Culture and Sports
3 Agriculture, fisheries and aquaculture, forestry, food
4 Economy and finance
5 Environment";;;;10
87;see answer box;"1. Postal codes of settlements in Bulgaria 2020, https://data.egov.bg/organisation/dataset/acb135ab-00a2-4aa7-b5e5-49c992385ef5
2. Statistics on the spread of COVID-19 in Bulgaria, https://data.egov.bg/data/view/492e8186-0d00-43fb-8f5e-f2b0b183b64f
3. List of names of schools and kindergartens, https://data.egov.bg/data/resourceView/cac4d569-529c-4209-b797-1cf5f69901f5
4. Statistics on the spread of COVID-19 in Bulgaria, Deceased by sex and age groups, https://data.egov.bg/data/resourceView/18851aca-4c9d-410d-8211-0b725a70bcfd
5. National Register of Legal Aid, Active Lawyers (as of 13.01.2021), https://data.egov.bg/data/resourceView/a2789705-c6d0-4343-8fdd-f434395f6f43/1?order=4&order_type=desc&per_page=100&rpage=8";;;;10
88;yes;When approving data from the Portal administrators, additional tags are added to associate the corresponding set with sematically close words and expressions;;;;10
89;yes;;;;;10
90a;yes;N/A;;;;10
90b;see answer box;0,08;;;;N/A
D3.3;;;;;;60
