ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
46;yes;"The portal Místo ve škole monitors offers and requests for vacancies in schools and kindergartens, focused (not only) on Ukrainian refugees. Ukrainian children need somewhere to be educated, and an overview of capacities helps to create a support network around them, from psychologists to teachers. See https://mistoveskole.cz/cs.
The map application Map of Brno accessibility provides comprehensive information about the accessibility of important buildings in Brno for people with limited mobility. It contains information about the accessibility of health facilities, state institutions, cultural monuments, museums and galleries, thus enabling people with reduced mobility to plan their daily activities. See https://data.brno.cz/datasets/mestobrno::mapa-p%C5%99%C3%ADstupnosti-vstupy-do-budov-accessibility-map-entrances-to-the-buildings/about.
The City of Brno processes data from various sources to create an analysis of the number of foreigners in the city. The city takes this into account when setting the long-term vision contained in the #brno2050 strategy – Brno, as an international city, strives for diversity and openness to people from different countries. See https://data.brno.cz/pages/530cb15cc3954674aaf8fbbf5a296e8a.";;;;15
47;yes;"The City of Prague created the series of dashboards about the housing issues based on open data (for datasets see respective dashboards) here https://www.pragozor.cz/housing. The portal uses data to support the City housing strategies and to justifies the City´s plans. Moreover, Prague Data Platform Golemio conducted an analysis of the state of supply and use of accommodation in Prague through the Airbnb web service, which investigated the real impact of shared housing on apartment prices in Prague and led to the resetting of existing regulations. See https://golemio.cz/data/sdilene-ubytovani.
The City of Brno created an analysis based on brownfield data. The revitalization of brownfield sites is perceived as one of the basic conditions for the sustainable development of the city of Brno (see https://data.brno.cz/pages/8f35456a69ed41e5abf5965c2f5c4e74). The societal importance and need for the revitalization of brownfields is supported in many conceptual documents at all levels of public administration (for example, in the Brno strategy #brno2050).";;;;15
48;yes;"The Portal National Screening Center serves to build a unified and coordinated infrastructure for the collection and evaluation of data from ongoing and newly introduced screening programs in the Czech Republic. The database provides unified and supplemented data sources as a tool to evaluate the quality, effectiveness or equity of screening programs from the public and the Institute of Health Information and Statistics of the Czech Republic. See https://nsc.uzis.cz/data/.
The Czech School Inspection Authority published an analysis entitled Physical fitness of pupils in primary and secondary schools, summarizing the findings of the survey, which dealt with the assessment of conditions for physical education and physical activity, the evaluation of the course of physical education teaching to support the motivation for school and extracurricular physical activity of pupils or the cooperation of schools with other sports or other leisure sports organizations. Data is available to public. See https://csicr.cz/cz/Dokumenty/Tematicke-zpravy/Tematicka-zprava-%E2%80%93-Telesna-zdatnost-zaku-na-zaklad.
The server irozhlas.cz published a series of articles based on open health data, in which it drew attention to the danger of the spread of cardiovascular diseases in the Czech Republic. The aim is to highlight the need to focus on lifestyle reserves. For example see https://www.irozhlas.cz/zpravy-domov/nemoci-srdce-kardiovascularni-onemocneni-umrtnost-zdravi_2303310600_jab.";;;;15
49;yes;"Královéhradecký Region uses open data as a data sources for hackathon organized in cooperation with Hradec Králové University for students of secondary vocational schools and universities to support their data literacy and ability to work on the assigned software project. For the results see https://www.datakhk.cz/pages/hackathony.
Similar project dedicated to support data literacy skills among young people based on open data is hackathon organized by the Plzeňský Region and local high schools. 22 teams particpated. For the results see https://hpk.maleskoly.info/index.html.
The project DataPAQ is a unique browser of data on education and social issues from the NGO PAQ Research. The state collects a large amount of data on education and social conditions, but the data is not publicly available and working with it requires advanced knowledge. Their useful processing is thus rather rare. The DataPAQ browser opens up important data for everyone to better understand them. See https://www.datapaq.cz/.";;;;15
D2.3b;;;;;;80
50;yes;"There is currently a project called NERP - National Environmental Reporting Platformthat focuses on available sources of environmental data and tries to streamline their collection and processing and to analyze their impact on the social, political and legislative requirementscasued by the climate and environmental changes - https://nerp.cenia.cz/. The project will be finished in 2023.
Moreover, the environmental impact of open data is also taken into account by the impact study carried out in accordance with The Methodology for developing an analysis of the impact of open data in the Czech Republic. The results of the study for the 2022 year are available online here: https://data.gov.cz/kodi/. However, thanks to the ongoing study, we have collected the re-use examples, see below.";;;;20
51;yes;"Responses to reviewer - based on the comment we are sending new examples of reuse cases. 
The SmogAlarm app provides real-time, up-to-date air quality data based on person´s location. It provides citizens with information on how to adjust their behavior in order to minimize the negative impact of air on your health. See https://www.cistenebe.cz/nase-projekty/aplikace/smogalarm. 
The HAMR (Hydrology × Agronomy × Meteorology × Retention) project uses, among other things, Czech and European environmental open data which it not only visualizes but also uses for research activities to develop a system tool for predicting the state of water resources on a long-term scale, thus responding to the growing number of areas where water scarcity and drought are increasing rapidly, in some cases reaching the level of natural disasters with massive impacts. The project is funded by the Ministry of the Environment of the Czech Republic. See: https://hamr.chmi.cz/.
The Living Landscape/Živá krajina project, among other things, analyses the open data of the Ministry of Agriculture and identifies errors in them. This shows that the state cannot be able to respond adequately to erosion risk in the landscape if it is based on flawed data. The project points out these errors, corrects them and, based on updated data, proposes alternative models representing a comprehensive approach to remediating the landscape by water retention, biodiversity restoration, erosion reduction, etc. and implements them directly with the support of local coordinators. See: https://spolecneprotisuchu.cz/model-ziva-krajina/.";;The SmogAlarm app seems like a reuse case. The other examples seem to be portal and relevant datasets which are not reuse cases.;;15
52;yes;"The City of Brno, by using open data, created a project focused on city parks and their irreplaceable role in urban infrastructure. The aim of the project is to inform public about the issue of air quality in these relaxation zones which can help in the planning, construction and maintenance of these important green areas in cities, and also help visitors to better understand the function of parks not only as relaxation zones, but also as an element that improves the quality of the environment. See https://data.brno.cz/apps/cad4f4c675fe4b1bba6a952d1fc183bd/explore.
Another example is application Kam s ním? (Where to Put It?) that offers easy and fast search for places in area where citizens can legally ""get rid"" of unwanted things and waste. Thus app help to reduce the amount of waste that ends up in landfills, incinerators and, in the worst case, in black dumps in nature. See https://www.kamsnim.cz/about. 
Furthermore, the Arnika organization, based on previous research based on open data, prepared a manual to offer households in Prague basic guidance on how to reduce waste production. See https://arnika.org/jak-na-odpady-v-praze.";;;;15
53;yes;The Czech Environmental Information Agency annually prepares a Report on the state of the environment in the Czech Republic. One of the warnings is changes in temperature and precipitation ;;;;15
54;yes;"The portal Climate Facts uses data to create an energy model accessible to all who participate in the public debate: journalists, politicians and civil society. To plan and make informed decisions about energy transformation, they need to understand the possibilities and limits of individual resources and technologies, as well as understand how resources and technologies will work together, how they will cover energy consumption and what their price will be. See https://faktaoklimatu.cz/modelovani-energeticke-transformace.
Thanks to data from the Energy Regulatory Office, the City of Brno prepared an analysis focused on photovoltaic power plants. The energetic strategy of the City of Brno even states the maximum possible potential when using all suitable building roofs. In order to achieve the set goals, the city founded a company that deals with the development and installation of alternative energy sources and the implementation of photovoltaics on the roofs of city buildings. See https://data.brno.cz/pages/aeb085511ba440a49c68ea3ac2c4336d.
The institute INCIEN prepared the study ""The role of the circular economy in the decarbonisation of industry' with the intention to generate impulses for a desirable discussion about the benefits of the circular economy in industries heavily dependent on primary raw materials, to meet the goals national climate agendas. One of the main benefits of the study therefore consists in illustrating the effectiveness linking the circular economy with the potential reduction of greenhouse gas emissions in selected industries. A summary for policymakers to enhance the impact of the evidence-based study is included. See https://incien.org/wp-content/uploads/2022/10/incien_study_CZ_DIGI.pdf.";;;;15
D2.3d;;;;;;80
55;yes;The economic impact of open data is taken into account by the impact study carried out in accordance with the Methodology for developing an analysis of the impact of open data in the Czech Republic. The methodology was updated in 2020 and now provides a more comprehensive impact assessment.The results of the study for the 2022 year are available online here: https://data.gov.cz/kodi/. However, thanks to the ongoing study, we have collected the re-use examples, see below.;;;;20
56;yes;"The PAQ Research organization prepared an analysis regarding the problems with the level of employment of Ukrainian refugees in the Czech Republic, who often work, but do not yet find employment for their relatively high work qualifications. The analysis was carried out in cooperation with the Ministry of Labor with the aim of describing the situation and improving it in the future. See https://www.paqresearch.cz/post/prace-ukrajinskych-uprchliku-v-cesku.
Portal Seznam Zprávy published an article that processed data on migration and prepared a map that shows how the population of Czech municipalities is changing - precisely by moving for work. And it shows how strongly domestic migration is linked to unemployment and to what extent there is a need to adjust national employment policies. See https://www.seznamzpravy.cz/clanek/fakta-podrobna-mapa-migrace-mezi-obcemi-ukazuje-jak-se-cesi-stehuji-za-praci-229410.
The Ministry of Labour and Social Affairs publishes the dataset called the Vacancies in the Czech Republic, which also serves as the basis for the vacancy search portal managed by the Labor Office with the aim to help people choose a suitable job position and decrease the level of unemployment. See https://www.uradprace.cz/volna-mista-v-cr.";;;;20
57;yes;"The company Blindspot.si, which otherwise deals with e.g. the efficient use of space in transport containers or the optimization of transport routes, used the election data of the Czech Statistical Office during the presidential election for the development and testing of modeling and artificial intelligence processes for its other products. 
The Information System VaVaI gathers data (including open data) on research, development and innovation supported by public budgets in the Czech Republic. Providing free access to scientific outputs online is one way to turn the huge potential of public investment into productivity, competitiveness and growth. See https://www.isvavai.cz/open-data. 
";;;;20
58;yes;"Application Hlídač ochranných známek uses open data and searches for registered trademarks and warns of collisions. Trademarks are signs that are used in business to distinguish products - it is a symbol that differentiates them from the competition. See https://hlidacoz.cz/. 
On the basis of data on companies and businesses, the company CRIF prepared an analysis of how many Ukrainians started business in the Czech Republic. Based on the analysis, the Dotoho! mentoring program was expanded for Ukrainians who want to start a business in the Czech Republic or renew their business here. See https://ua.dotoho.pro/.
Organization Czechitas that is focused on teaching IT skills for women and their subsequent integration into the IT labor market. It organizes the Digital Academy project, which, among other things, teaches data analysis using open data. See https://www.czechitas.cz/o-czechitas. Czechitas also co-organized together with the City of Brno open data hackathon HackujBrno in 2022.";;;;20
D3;;;;;;444
D3.1;;;;;;164
59;yes;https://data.gov.cz;;;;20
60;yes;N/A;;;;10
61;yes;N/A;;;;10
62a;yes;N/A;;;;10
62b;yes;N/A;;;;10
63;yes;"SPARQL access point: https://data.gov.cz/sparql
Linked Data Fragments endpoint: https://data.gov.cz/ldf/
GraphQL endpoint: https://data.gov.cz/graphql""";;;;10
64;yes;https://ofn.gov.cz/rozhraní-katalogů-otevřených-dat/2019-04-04/#položky-metadatového-záznamu;;;;10
65;yes;"https://ofn.gov.cz/rozhraní-katalogů-otevřených-dat/2019-04-04/#položky-datová-sada-dokumentace-datové-sad
https://data.gov.cz/formulář/registrace-datové-sady";;;;10
66a;no;;;;;0
66b;no;;;;;0
66c;no;;;;;0
67;yes;All new information and articles about the open data topics are accessible directly from the homepage of the Portal here https://data.gov.cz/#novinky-ze-světa-otevřených-dat or here https://data.gov.cz/#články-ze-světa-otevřených-dat. ;;;;10
68;No;"Response to reviewer:

Users can connect to the contents of the national open data catalogue via API points (SPARQL endpoint, Linked Data Fragments endpoint or GraphQL endpoint) and compare the differences with the last known state (new datasets, new data providers, new local catalogues etc.) (it is a ""pull"" not a ""push""). (See https://data.gov.cz/sparql, https://data.gov.cz/ldf/, https://data.gov.cz/graphql).";;Please explain this further. How does this work? Is it like a notification function through an API request?;;0
69a;yes;Users can request datasets through form called Open Data Wishlist accessible directly from the home page: https://docs.google.com/forms/d/e/1FAIpQLSdUaVaCITtmHdTGxsU5xPvdzIygOA7wHHaotPRPAbglCF3mpw/viewform.;;;;10
69b;Monthly;N/A;;;;N/A
69c;yes;The requests are regularly analysed and the distributed into categories based on whether it is possible to open them or not. The analysis is part the the Annual Report of the State of Open Data and also available here https://opendata.gov.cz/dokumenty:analýza-opendata-wishlist.;;;;10
70a;yes;"The National Open Data Team monitors this issue through the Open Data Working Group and the questionnare about the state of open data that is sent out to the data providers annualy. Moreover, we compare the data from requests with actual datasets published in the National Open Data Portal.
";;;;10
70b;few datasets;N/A;;;;4
71;no;;;;;0
72;yes;"Several. Open Data use cases are regularly showed in the form of articles directly on the Portal here: https://data.gov.cz/články/. Then the list of  use cases distributed into categories with a brief description is available in the every Annual Report on the State of Open Data in the Czech Republic also available on the Portal here https://data.gov.cz/výroční-zprávy/. For 2021 see Chapter 7.6 (hhttps://data.gov.cz/p%C5%99%C3%ADlohy/v%C3%BDro%C4%8Dn%C3%AD-zpr%C3%A1vy/V%C3%BDro%C4%8Dn%C3%AD%20zpr%C3%A1va%20o%20stavu%20otev%C5%99en%C3%BDch%20dat%20v%20%C4%8Cesk%C3%A9%20republice%202021.pdff). The 2022 Annual Report will be disponible at the end of June 2023. Currently we prepare the new system of how to show use cases on the Portal in accordance with the amendment to the Act. No. 106/1999 Coll. that stipulates that Portal has to provide ""information about products and services that use open data and other information"".";;;;10
73;no;;;;;0
74;no;;;;;0
75;no;;;;;0
76;no;;;;;0
77;yes;We are preparing the possibility to add filtering features (for example special label or key words filtering) to the Portal. But as already said, because of the economic reasons we are waiting for the EC guidelines for HVDs metadata standards that were promised, so the process is unified across the Member States and promotes data interoperability. Moreover, we published an analysis dedicated on the HVDs that is available on the Portal to show what datasets are part of the HVDs regulation, what datasets are already published and what subjects are responsible for their publications so the Portal users can participate in the publication process. ;;;;20
D3.2;;;;;;60
78;yes;N/A;;;;10
79;no ;The National Open Data Team uses the Google Search Consol Insights to have a general overview of the number of searches or clicks, or their geographical origin. We do not use cookies or Google Analytics instruments as we do not think that this kind of activity is in accordance with open data principles, especially the possibility of free (unconditional) sharing and re-use of data. If data is to be open, sharing it is an objective and therefore does not make sense restrict it in any way. Moreover, using third-party cookies especially legated to the Google instruments means to send data about users to the countries outside EU where we have no control over. However, several data providers monitor their local portal´s traffic (for example the Czech Social Security Administration,  the Ministry of Labour and Social Issues, the Czech Statistical Office, the  State Administration of Land Surveying and Cadastr, the Ministry of Agricutlure, the Ministry of Health, the Czech Telecommunication Office, Region Hradec Králové, the City of Brno). It is even more accurate way of how to measure number od dataset downloads etc. since the National Open Data Portal is a catalog and first point of contact to open data usually only at the beginning - as far as we know from the users´needs survey, many users after it access the data via local portal of respective open data providers.;;Our point of view is that it is possible to collect user analytics while respecting the user's privacy. Tools such as Matomo are alternatives to Google.;;0
80a;no;"The Portal is updated in accordance with the requirements from direct feedback and with the results from the survey about open data users´ needs. Users want especially: local open data catalog DCAT-AP validation; better information on the examples of open data re-use; regular information on the new datasets disponible at the Portal. ";;;;0
80b;yes;At the end of 2021 the data users research was launched to identify e.g. which data users use most frequently, what motivates them to use data, or as an assessment of the format and quality of data. The results of this survey was published on the Open Data Portal in October 2022. Moreover, we use Twitter Analytics to analyze performance of the Twitter account of the National Open Data Team- tweet impressions, profile vistis, mentions, followers - and the Google Search Consol Insights to have a Portal general overview of the number of searches or clicks, or their geographical origin.;;;;10
81a;a bit of everything, no clear dominant group;N/A;;;;10
81b;yes, entirely;;;;;10
82;I don't know;However, according Google Search Console there were 15400 of total clicks from the Google Search in 2022.;;;;0
83;I don't know;However, according Google Search Console there were almost 5 % of total clicks from abroad.;;;;N/A
84;no;;;;;0
85;no;N/A;;;;0
86;I don't know;;;;;0
87;I don't know;;;;;0
88;yes;"Based on feedback from Open Data and Portal (social media analysis, survey, community activites etc.) we gradually improve the full-text search function. Moreover, in last 12 months we developed the local open data catalogue validation function or ""search dataset available through API"" function.";;;;10
89;yes;;;;;10
90a;no ;N/A;;;;0
90b;I don't know;;;;;N/A
D3.3;;;;;;90
91;all public sector data providers;According to the Act No. 106/1999 Coll. all data that are published as open data has to be registred in the National Open Data Portal.;;;;15
92a;yes, or all public sector data providers already publish data;N/A;;;;10
92b;yes, or all public sector data providers already publish data;"The National Open Data Team prepared several tools on how to help with publication process. The list of seminars and webinars can be found on the Open Data Portal (https://data.gov.cz/vzdělávání/prezenční/; https://data.gov.cz/vzdělávání/on-line/). In 2022 there were 42 realized seminars and webinars for open data publishers with more the 960 participants. Moreover, e-learning section on the Portal is available to all Portal users: https://data.gov.cz/vzdělávání/e-learning/. The National Open Data Team carries out consultations for all those interesed in data publishing. There were 27 consultations carried out in 2022 (+ countless emails and phone calls that are not part of official consultation numbers). The National Open Data Team has prepared detailed instructions on how to publish data, including examples of good and bad practice. See the portal for providers https://opendata.gov.cz/.";;;;10
93a;yes;For the list of all local, regional and sectoral open data portals see https://data.gov.cz/lokální-katalogy. ;;;;N/A
93b;yes;All data from the regional and local portals has to be registred and discoverable via national portal. For the list of all local, regional and sectoral open data portals see https://data.gov.cz/lokální-katalogy. ;;;;10
93c;all datasets;;;;;15
94a;yes;"For example see:
Positions of public transrpot vehicles - https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F44992785%2F867e77653877d289ecfd05049c91079f
Traffic flow - https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F44992785%2Fe43a56fd2b22c14fb4520027d66c6bce
Occupancy of parking houses and parking lots - https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F44992785%2F5211908d3bf82bd5ef8d210648ab8aee
Air quality - https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F44992785%2F878df1f033e55b45c101cc9ea59359f1""";;;;10
94b;1-10%;N/A;;;;N/A
95;no;;;;;0
96;yes;"The overview is available here: https://data.gov.cz/poskytovatelé.

List of the 10 most important providers (by number of datasets):
Industrial Property Office
Czech Statistical Office
City of Prague
Ministry of Finance
Ministry of Justice
City of Ostrava
City of Pilsen
Ministry of Agriculture
City of Brno
Ministry of Health";;For completeness, please also list the most important;;10
97;yes;See the Analysis of the requirements from the Open Data Wishlist where the required data were according to the possibility of their publication in the open data form divided into five categories - https://opendata.gov.cz/dokumenty:analýza-opendata-wishlist.;;;;10
D3.4;;;;;;130
98;yes;Portal sustainability is part of the policy defined in the Act no. 106/1999 Coll.and of the strategy called the Information Conception - the objective 1.5 is specifically focused on the Portal development and sustainability.;;;;30
99;no;;;;;0
100;yes;"The National Open Data Team that manages the Portal, also manages the Twitter account @otevrenadata.
";;;;10
101;yes;The National Open Data Team participates in several events where promotes portal´s activities and data availability. For example: Open Data Expo organized by the civil sector oragnisation OSF Prague (https://osf.cz/pandemic-open-data-expo/), the annual conference of the National Open Data Team (https://opendata.gov.cz/edu:konference:start) etc. To sum it all Team participated in more than The open data hackathon organized by public sector organisations (https://www.hackujstat.cz/) is used to promote availabe open data and datasets to be open. Moreover, the Team regularly informs about activities and data through Twitter account and articles on the Portal.;;;;15
102;yes;GitHub, see here: https://github.com/datagov-cz/nkod.;;;;10
103;yes;In november 2022 at the conference the National Open Data Team distributed a questionnaire to participants from different fields as part of the analysis for future developement of the National Open Data Catalog/Portal. The main requirements were focused on the functions of validations when registring dataset or local open data cataloge to the National Catalog, new interface for application/portal based on open data and their direct connection to data sources and the better search functions based on data services and key words.;;;;10
104a;yes;Development plans for the Portal are part of the Implementation Plans of the Information Conception. The fulfillment of the process is carried out by the National Open Data Team. Moreover, every year the Portal is consulted with the Chief Architect Department from the Digital and Information Agency in order to discuss new technical standards and features. For the period 2023 - 2025 there is a clear harmonogram with package of new featueres based on Information Conception and legal requirements which is going to be implemented accoording to plan.;;;;15
104b;annually;N/A;;;;N/A
104c;yes;Users´ feedback is collected by the National Open Data Team and through observations communicated to the Portal development plan and Chief Architect Department.;;;;10
105a;yes;The dashboards with characteristics of the published data (quality, distributions, data services, licences) are here: https://oha01.mvcr.gov.cz/kibana/app/dashboards#/view/43389e30-3335-11ec-aeb4-71177d02ba9a?_g=(filters:!()). Moreover, there are dashboards specifically dedicated to the individual data providers that show changes in time. See for example the Czech Statistical Office: https://oha01.mvcr.gov.cz/kibana/app/dashboards#/view/77aa5da0-721b-11ec-bbef-ab0fe51320ee?_a=(filters:!((query:(match_phrase:('http:%2F%2Fwww.w3.org%2Fns%2Fdqv%23computedOn.keyword':'https://rpp-opendata.egon.gov.cz/odrpp/zdroj/org%C3%A1n-ve%C5%99ejn%C3%A9-moci/00025593')))));;;;15
105b;yes;All dashboards monitoring the quality of data and metadata are available to both the Team and data providers. The Team regularly monitors dashboards and communicate irregularities to data providers, especially to members of the Open Data Working Group, and urges them to improve their performance.;;;;15
D4;;;;;;580
D4.1;;;;;;118
106;yes;"Responses to reviewer:

There is no mandatory part of the metadata record that would have to be updated when the data is updated. However, the quality of all metadata records can be monitored directly on the Open Data Portal, through which the Open Data Team informs the providers of discrepancies. The information on the status of the metadata is then further compiled in the Annual Open Data Status Report (see https://data.gov.cz/p%C5%99%C3%ADlohy/v%C3%BDro%C4%8Dn%C3%AD-zpr%C3%A1vy/V%C3%BDro%C4%8Dn%C3%AD%20zpr%C3%A1va%20o%20stavu%20otev%C5%99en%C3%BDch%20dat%20v%20%C4%8Cesk%C3%A9%20republice%20za%20rok%202022.pdf), which is reported directly to government, putting pressure on providers to ensure that the quality of the data and metadata is as high as possible and regularly updated. In addition, the most important providers are part of the Open Data Working Group under the Government's Information Society Council ""RVIS"". At all meetings of the group, which are led by the national Open Data Team, they are informed of the need to regularly update metadata and the data itself (meetings are held 4 times a year, see RVIS Annual Report where the emphasis on metadata is specifically mentioned https://www.vlada.cz/assets/ppov/rvis/vyrocni_zpravy/Zprava-o-cinnosti-RVIS-od-1--1--do-31--12--2022.pdf ).";;Please clarify/rephrase. I do not understand the response/;;20
107;90-99%;N/A;;;;18
108;within one day;Land surveying and cadastre data - because of the specific way of open data publishing by the State Administration of Land Surveying and Cadastre, the majority (137293 from 143 295 datasets) of data published through Czech National Data Portal is land surveying and cadastre data. In each case, the Portal is updated once a day, so every change at the source is visible on the Portal within 24 hours.;;;;40
109;the majority of datasets;N/A;;;;20
110;yes;We are waiting for common technical specifications to be published, so that we can guide the data publishers to publish their HVDs according to those. This way, EU-wide interoperability will be ensured. There is no point in ad-hoc country-to-country integrations. In addition, we are participating in the definition of DCAT-AP High Value Datasets for HVD metadata.;;;;20
D4.2;;;;;;152
111a;yes;We monitor the metadata quality on the National Open Data Portal. The mechanism of the metadata quality measurements computed using the specific data representation is described here: https://www.sciencedirect.com/science/article/abs/pii/S1570826818300532?via%3Dihu. The results of monitoring are available in detail here: https://opendata.gov.cz/statistika:datova-kvalita and in the form of dashboards here: https://data.gov.cz/datov%C3%A1-kvalita/#n%C3%A1hled-na-dashboard-nkod.;;;;20
111b;yes;The metadata quality information is displayed on the National Open Data Portal here - https://opendata.gov.cz/statistika:datova-kvalita - links to CSV files included. In addition, these metrics are included in the SPARQL endpoint of the portal and they are also part of the UI for each individual metadata record in the Portal. Moreover, both publishers and users can check the metadata quality through dashboards for better undesrtanding of potential deficiencies here: https://oha01.mvcr.gov.cz/kibana/app/dashboards#/view/43389e30-3335-11ec-aeb4-71177d02ba9a?_g=(filters:!()).;;;;15
112;yes;See https://opendata.gov.cz/cinnost:stanoveni-podminek-uziti. ;;;;20
113;not applicable;We use in justified cases the CC licences (CC BY 4.0. and CC 0) and in guidelines for open data publishers we explain what licence choose at what conditions. We did not develope our own licence to support uniform use of licences across Europe and we do not see the point in introducing an own licence.;;;;10
114;yes, CC licences;Recommended. See https://opendata.gov.cz/cinnost:stanoveni-podminek-uziti.;;;;10
115;>90%;N/A;;;;20
116;increased, or already >90%;N/A;;;;10
117;>10;N/A;;;;2
118;yes;"The National Open Data Team prepared several tools for quality improvement. The list of seminars and webinars can be found on the Open Data Portal (https://data.gov.cz/vzdělávání/prezenční/; https://data.gov.cz/vzdělávání/on-line/). In 2022 there were 42 realized seminars and webinars for open data publishers with more the 960 participants. Moreover, all information can be found also at e-learning section on the Portal (see https://data.gov.cz/vzdělávání/e-learning/).";;;;15
119a;yes;The National Open Data Team organizes annual conference with one of the topics focused on the topic of technical aspects of open data. Moreover, open data publishers can find relevant guidelines online in the form of e-learning (https://data.gov.cz/vzdělávání/e-learning/) and the examples of bad practice with instructions on how to avoid them (https://opendata.gov.cz/špatná-praxe:start?s[]=praxe). Last but not least, the Open Data Team regularly helds technical consultations with publishers - in 2022 there were 27 consultations.;;;;15
119b;yes;The National Open Data Team organizes annual conference with one of the topics focused on the topic of high-quality metadata. On the National Open Data Portal can be found the guideline on how to prepare metadata  for cataloging record based on DCAT-AP standard (https://opendata.gov.cz/cinnost:priprava-katalogizacniho-zaznamu?s[]=dcat) and e-learning course focused on this issue (https://data.gov.cz/vzdělávání/e-learning/). Moreover, the Open Data Team strongly recommends open data publishers to control metadata quality through dashboards that visualize metadata accurancy level (https://oha01.mvcr.gov.cz/kibana/app/dashboards#/view/43389e30-3335-11ec-aeb4-71177d02ba9a?_g=(filters:!())).;;;;15
D4.3;;;;;;180
120;yes;The complete documentation on DCAT-AP is part of the Open Formal Norm on the National Open Data Portal. See https://ofn.gov.cz/rozhraní-katalogů-otevřených-dat/2021-01-11/.;;;;25
121;>90%;;;;;25
122a;>90%;;;;;20
122b;>90%;;;;;20
123;yes;"Yes, it can be found online here: https://ofn.gov.cz/rozhraní-katalogů-otevřených-dat/2021-01-11/. The main reason was standardization of data opening process and support for publications of high-quality metadata and data interoperability. The main differences are:
1. Terms of use of distributions of datasets are structured in a more complex way to be compliant with Czech legislation - see https://opendata.gov.cz/cinnost:stanoveni-podminek-uziti.
2. EuroVoc thesauri added explicitly for theme.
3. Czech cadastre items added explicitly for spatial coverage.";;;;5
124a;yes;N/A;;;;25
124b;see answer box;"1. Missing Data theme category. 
2.Missing key words. 
3.Missing distribution format. 
4.Missing license information.";;;;15
125a;>90%;N/A;;;;20
125b;>90%;N/A;;;;25
D4.4;;;;;;130
126;yes;Given a dataset, we asses wether it uses non-linked open format (CSV, XML, JSON, ...) or is linked data (RDF and outgoing links). Findability is assessed by the dataset's presence in the National Patalog. Accessibility is given by publication of the dataset on the Web and usage of open formats, interoperability is assessed by usage of DCAT-AP for metadata and open formal norms (open specifications) for data. Reusability is assessed by the quality of data documentaion and machine readable schemas.;;;;15
127;yes;The National Open Data Team regularly organizes annual conference - several lectures was through years dedicated to linked data and higher quality data. Open data publishers can also find relevant guidelines online (https://opendata.gov.cz/standardy:technicke-standardy-pro-vytvareni-datovych-schemat-na-stupni-5?s[]=linked) or participate in the workshop (https://data.gov.cz/vzdělávání/on-line/#propojená-data). Moreover, the Open Data Team held consultations focused, among other things, on this topic. There were 27 consultations in total held in 2022.;;;;30
128a;>90%;N/A;;;;20
128b;>90%;N/A;;;;25
128c;>90%;N/A;;;;25
128d;<10%;N/A;;;;0
128e;<10%;N/A;;;;0
129;yes;On the Open Data Portal is available a dashboard application showing the overall metrics  (https://oha01.mvcr.gov.cz/kibana/app/dashboards#/view/43389e30-3335-11ec-aeb4-71177d02ba9a?_g=%28filters:!%28%29%29) and metrics for each data publisher (https://data.gov.cz/poskytovatelé) showing quality of open data deployment in time. The National Open Data Team monitors the quality improvements, discusses them within the Open Data Working Group and describes quality status in the year-on-year comparison in Annual Reports on the State of Open Data. See https://data.gov.cz/výročná-zprávy/.;;;;15
