ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
46;yes;"The latest Cyprus Open Data Impact Study has found that 46% of organisations and companies that took part in the study (80% of those that answered the question) stated that open data have a possitive impact on the inclusion of marginalised social groups. The results conserning the various groups were slightly higher for the inclusion of the elderly and immigrants. 

(i) Midgrate:  The app aims to assist migrants to become better integrated to the Cypriot society, including their financial integration. The app is suitable for legal migrants, refugees and asylum seekers who currently live in Cyprus and may use the app for getting useful information about legal rights, news, language courses, how-to procedures, etc. (social integration) as well as to examine available vacancies, build their profile and CV and apply for those vacancies (financial integration).
The project addresses various barriers that migrants face when they legally enter Cyprus (i.e. hard to reach the job market, migrants do not know how to create their CVs, how to apply for vacancies, many vacancies are in Greek, access to information is limited, info is static, migrants do not know their rights) but also barriers for employers who are willing to offer jobs and employment opportunities for migrants (i.e. employers are afraid to hire migrants for legal reasons, employers are overwhelmed with job applications). An important innovation of the Mindgrate mobile app is that it validates the legal status of its users so that employers feel safer about job applications coming to them through this app.
URL: https://play.google.com/store/apps/details?id=cy.org.cyens.mintc

(ii) MiHub App: is an application which aims to fill the 'gap' on the integration services available and to make a positive impact on the lives of thousands of foreign people who live in Cyprus. The app supports the access to services and resources that meet migrants' needs and gives emphasis on building new skills towards harmonically adjustment to the Cypriot cultural and social environment.
URL:  https://play.google.com/store/apps/details?id=org.cardet.mihub 

(iii) Cyprus Guide App: is an application developed by Innovade and Cardet and co-funded by the Asylum, Migration and Integration Fund and the Republic of Cyprus and aims to provide basic essential information to refugees and asylum applicants about services and daily life on the island. The application utilises open data form various government departments including information and location of hospitals, citizen service centres, education, POIs, etc.
URL: https://apps.apple.com/us/app/cyprus-information-guide/id1287967597";;;;15
47;yes;"The latest Cyprus Open Data Impact Study has found that 58% of organisations and companies that took part in the study stated that open data have a possitive impact on the level of awareness about the housing market.

Open data that relates to the housing market is used extensively by the Real Estate Sector, either for valuation purposes or for reporting on the prospects of the housing market. An example of such a re-use if the PWC Annual Report on Housing Market and the Deloitte Cyprus Real Estate Report that utilise open data mainly from the Department of Land and Surveys (Please note that there are similar examples of such Analysis Reports by almost all big Consultancy and Real Estate Firms in Cyprus).

URL: https://www.pwc.com.cy/en/industries/assets/real-estate-market-year-review-2022.pdf
https://www2.deloitte.com/content/dam/Deloitte/cy/Documents/real-estate/CY_RE-Advisory-Services_Market_Report_February_2021_Noexp.pdf
UPDATE29/08/2023
NEW PWC LINK : https://www.pwc.com.cy/en/industries/real-estate-assets/real-estate-market-year-review-2022.pdf";First URL to pwc document is not working;;;15
48;yes;"i. Air Quality in Cyprus is an app that uses data to inform the public regarding the quality of air. Quality of air is measured by the amount of dust and dust particles that exist, at any given time, in the atmosphere. The app is widely used by the public, especially during the spring months where harmful high dust concentrations in the atmosphere are common. The app notifies the user about the air quality in his area and is particurly useful for people with respiratory problems and those that work outdoors. The app has more that 30k downloads and has contruted to the raising of awareness about the health issues associated with bad air quality.
UseCase: https://www.airquality.dli.mlsi.gov.cy/
Dataset & APIs: https://bit.ly/3bInqWp   https://bit.ly/2Rz61II   https://bit.ly/3ozm3i2   https://bit.ly/3bKRKQ9

ii. Radioactivity Cyprus is a web app developed by the Department for Labour Inspction that utilises public data and offers real time information regarding levels of radioactivity in Cyprus.

iii. (COVID-19) Dashboard: The dashboard was developed by Eratosthenis Centre of Excellence and provides real time information regarding the spread of Covid-19 in Cyprus.
UseCase:  https://cut-geo.maps.arcgis.com/apps/dashboards/3b955e24d7194b62aa10666c83fc4ec9
Datasets: https://bit.ly/3hESLNv";Please further elaborate on your answer and explain the impact of the studies mentioned.;;;15
49;yes;"There is limited evidence about some impact on education and skills.The use-cases come in the form private initiatives such as that of the QGIS community and the public service data liaison officers growing group. Further to these two use cases describes below, there are cases where the IT departments of universities utilise the open data portal for student projects.

(i) QGIS Cyprus is a newly established community with the aim  to gather the Cypriot QGIS community of Users and Developers and spread the knowledge in QGIS, through events, meetups, hack-days, workshops and seminars.The community aims assist young developers to the use of GIS technologies and it very oftens uses open data from data.gov.cy to present the use of QGIS. URL: http://qgiscyprus.org/

(ii) There is an increasing importance of data in general and open data in particular in the public service. A significant number of public servants have undergone the Open Data Liason Officer training program. At the same time new government recruits are offered short semininars, as part of their induction program, on the importance of data and in particular open data in the government. Also the National Open Data portal offers a significant number of training resources, guides and articles on data related issues.";Please provide evidence in support of your answer, e.g., URL to a use case or datasets.;;;15
D2.3b;;;;;;80
50;yes;"The latest Cyprus Open Data Impact Study has found that:
(a) 82% of organisations and companies that took part in the study stated that open data have a possitive impact on the citizens' awareness about air and water quality
(b) 78% of organisations and companies that took part in the study stated that open data have a possitive impact on citizen's awareness about the various forms of pollution
(c) 68% of organisations and companies that took part in the study stated that open data have a possitive impact on the promotion of environment friendly transport
(d) 64% of organisations and companies that took part in the study stated that open data have a possitive on the management of waste
(e) 66% of organisations and companies that took part in the study stated that open data have a possitive impact on the use of renewable energy

https://bit.ly/3QjyTOM (see chapter 7)";;;;20
51;yes;"1. Live and Historic Air Quality Cyprus App:  is a mobile application that provides real-time and historic information about the quality of air across Cyprus. The app is widely used, in particular by people with respiratory problems. The application uses open data (live and historic readings from air quality stations) and provides information and warnings based on the location of the user.
URL: https://t.ly/cG8P
Related Datasets:  https://bit.ly/2KihVRU   https://bit.ly/2tqBcH0   

2. iLife Troodos App: Frederick University and Nature Conservation Unit (NCU) have created the application ‘Troodos National Forest Park (iLIFE-TROODOS)’ with the aim to raise awareness about Cyprus biggest natural park biodiversity. The application provides information to visitors about the Park’s e biodiversity and available leisure opportunities available, such as: camping and excursion spaces, nature trails, cycling routes, accommodation, dining, museums, churches, waterfalls, environmental centres, etc. Among others, the app provides weather information and a calorie counter. Points of interest are displayed on the map, giving the user the ability to navigate easily.
The app utilises multible open datasets from the Department for Enviroinent and the Forests Department.
URL: https://play.google.com/store/apps/details?id=com.mdl.ilife

3. Irrigation Calculator: The irrigation calculator is a simple tool developed with the use of research open data for the Agricultural Research Institute that can be used by farmers and other stakeholders to calculate the quantities of irrigation water need per crop and location. The tool is aimed to control the use of irrigation water and avoid over-use since water quantities are limited in Cyprus and need to be closely managed. 
URL: http://news.ari.gov.cy/apps/irrigation.html
Related Dataset: https://bit.ly/2HuesNU";;;;15
52;yes;"(i) CY Charge: is a mobile app that provides information about e-car charging locations and provides navifation to the closest charging station.
URL: https://play.google.com/store/apps/details?id=greenbits.evcy&hl=en&gl=US

(ii) Motion App: is a mobile app aimed to promote the use of the public transport in Cyprus and hence reduce carbon emissions in the city centres. The app offers information about routes, schedule and arrival times of buses, as well as a journey planner.
URL: https://play.google.com/store/apps/details?id=com.gmv.cyprusbus2&hl=en&gl=US

(iii) Electric Cars Cyprus: is a web based application through which the user can calculate savings from using various types of electric cars compared to conventional cars, to be informed of the nearest electric car charging point in Cyprus as well as to show the charging stations on the map.
https://electric-cars-cyprus.web.app/?ref=data.gov.cy";;;;15
53;yes;"Applications that promote use of public transport, renewable energy and help control and improve water quality as well as applications that offer monitoring of diseases and natural disasters are becoming more and more widespread, thus promoting awareness about enviromental issues.


Seismic Activity Interactive Database: is an interactive web based applications that help raise awareness about earthquakes and offer live stream of data about seismic activity in the region.
URL: https://bit.ly/3OeDSOV

Flooding Danger Web App: is a web based application that offers information about the danger of flooding in the users area of living.
URL: https://wdd.maps.arcgis.com/apps/webappviewer/index.html?id=479ed86d25ed4e0aaa58875111e3397f


UPDATE 29/08/23
new link:  http://www.gsd-seismology.org.cy/";Link to the Seismic Activity Interactive Database is not working;;;15
54;yes;"(i) Electromaps Cy: is a mobile phone application aimed to promote, among others, the use of electric cars. The application offers a navication map to the nearest e-charging point.
URL: https://apps.apple.com/app/electromaps/id606186464
Related datasets: https://t.ly/3RVy

(ii) Recycling Cy App: is a mobile application that provides all the necessary information someone needs, in order to participate in the packaging recycling program and in the battery recycling program. It gives information about the user’s nearest recycle bins for plastic, glass, PMD and batteries, as well as the scheduled collection times.
URL: https://apps.apple.com/eg/app/recyclingcy/id642539319
Related Dataset: https://t.ly/Kpjs";;;;15
D2.3d;;;;;;80
55;yes;"The latest Cyprus Open Data Impact Study has found that:
(a) the total size of the open data market in Cyprus is estimated at 1.19% of GDP
(b) the direct size of the open data market in Cyprus is estimated at 0.44% of GDP
(c) in 2020 there were 362 jobs directly related to open data
(d) 15% of the organisations/companies that participated in the study (N = 80) stated that todate they have created at least one open data related position
(e) 11% of the organisations/companies that participated in the study stated that expect to create at least one new open data related position in the near future
(g) 45%  of the organisations/companies that participated in the study stated that the availability of open data affects their turnover
(h) 33% of participants (N = 80) estimate that up to 1% -20% of their turnover is directly related to the reuse of open data, while 30% indicates that their respective share of turnover is indirectly related to the reuse of open data.



https://bit.ly/3QjyTOM (see chapter 4)";;;;20
56;yes;"The latest Cyprus Open Data Impact Study has found that: 
(a) in 2020 there were 362 jobs directly related to open data
(b) 15% of the organisations/companies that participated in the study (N = 80) stated that todate they have created at least one open data related position
(c) 11% of the organisations/companies that participated in the study stated that expect to create at least one new open data related position in the near future

The evidence are supported by the presence of a number of successful startups that are based to greater or lesser extend on the utilisation of open data. This translates to economic activity, employment of staff and generation of government revenue though taxation. Some examples of such startups are:

Foody: is a start-up that specialises in food delivery. The start-up serves more that 650 restaurants around Cyprus and delivers more that 100,000 orders per month. Their business model is based on the foody platform that enables easy placing, monitoring and delivery of orders. Their success is to a large extent attributed to their innovative platfom, which is based on open data from the Department of Lands and Surveys and the Postal Services Department.
URL: https://foody.com.cy/gr

Selas Map Services: is a company that specialises on cartographic services. The company has created a number of services and applications that utilise open government data.
URL: https://www.selas.com.cy/  
App URLs: https://apps.apple.com/cy/app/mapcyprus/id561687785

Leginet: is a local company which offers online access and searches to Cypriot and international sources of law. It utilises government open data (legislation, court decisions, company registry data) which are organised in a number of searchable online databases. Leginet is widely used by PSBs when dealing with legal issues or need to search for court decisions. 
URL: http://www.leginet.eu/index.php?lang=en";;;;20
57;yes;"The latest Cyprus Open Data Impact Study has found that open data has an exceptionally positive impact on the promotion of reseach, innovation and growth. Further, the study indicates that 71% of the organisations/companies that participated inthe study believe that open data enable and support innovation and research.
URL: https://bit.ly/3QjyTOM (see chapter 4.4)

(a) The iNicosia project collaporation between the CYENS Centre of Excellence and the Municipality of Nicosia. The project, cuerrently under way,  is a digital twin of the city of Nicosia that consists of an “accurate” (as necessary) 3D model of the city, with representations of actual buildings and monuments (e.g., the walls and the old city), the road network, parking places, various metadata about the environment, possibly traffic lights and their state, street lights, the power grid/water network, vegetation, etc. The model has minimum usability without the inclusion of real-world data; rich time-series data are collected by various sensors (camera feeds, thermal/humidity/motion sensors, etc.) placed around the city of Nicosia, government open data portal and other private or public initiatives. These data are then geolocated and timestamped, collected, associated and stored alongside the digital twin.
URL: https://inicosia.cyens.org.cy/#services

(b) Smart Grid is a research collaboration between the research center of the University of Cyprus and the Cyprus Electricity Authority (EAC), aims to transformation of the existing energy network into a smart grid, with small-scale pilot application. For this purpose, the Geographic Information Systems (GIS) have been used as a decision tool on how to use it existing network for interconnecting the systems of a smart network.The methodological approach of the research is divided into the following sections: (a) Collection data regarding the existing network and featuresfrom the EAC, but also open data from
geo-portal ""INSPIRE"" for the creation of a cartographic background, (b) Development of the methodology in a GIS environment, data reliability testing and application of algorithms for network connection and (c) Extraction of optimal results on interconnection routes of ground substations and creation thematic maps.
URL: https://www.data.gov.cy/sites/default/files/SMART%20GRID%20-%CE%91%CE%97%CE%9A.pdf

(c) The ""Oceanos"" platform is a complete information system, which has the ability to securely store and process data concerning the water network. The platform is structured in a custom interface and has the ability to view the water network in a digital environment. In addition, the platform is able to use hydraulic models that simulate water pressures and flows, while at the same time various AI algorithms can be used to detect leaks and change the water quality for faster corrective measures. The platform which utilises various open data available at data.gov.cy and various services, contributes to the better depiction of reality through the digital environment. This platform is an important tool for the decision making process of the Limassol Water Supply Council (SYL) which significantly reduces costs since all information is now available through a complete information system.
URL:  https://t.ly/q4XR
Related datasets: https://t.ly/KNrd   https://t.ly/Ct59     https://t.ly/SXcR";;;;20
58;yes;"(a)The latest Cyprus Open Data Impact Study has found that open data has an exceptionally positive impact on the promotion of reseach, innovation and growth. Further, the study indicates that 44% of the organisations/companies that participated inthe study believe that open data has a positive impact on the level of entrepreneurshio and the creation on new companies and start-ups
URL: https://bit.ly/3QjyTOM (see chapter 4.4)

(b) Companies like Foody (described in Q56)  and Politica.io  (described in Q42) are example of small businesses and start-ups whose establishement was based wholy or partially to the availability of open governent data.";;;;20
D3;;;;;;610
D3.1;;;;;;248
59;yes;www.data.gov.cy ;;;;20
60;yes;N/A;;;;10
61;yes;N/A;;;;10
62a;yes;N/A;;;;10
62b;yes;N/A;;;;10
63;yes;"The portal makes available 2 metadata APIs:
(a) Open Data API: https://data.gov.cy/catalog.json
(b) Dataset Rest API: https://dkan.readthedocs.io/en/7.x-1.x/apis/rest-api.html

Example of DCAT API (RDF): https://bit.ly/3Ikzq0x

UPDATE 29/08/2023
new link : ibit.ly/skxu5";Last link is not working;;;10
64;yes;https://dkan.readthedocs.io/en/7.x-1.x/apis/index.html;;;;10
65;yes;"The publishers may publish documentation or provide links to documentation alongside the data files.
URL Example: https://bit.ly/3wtb2RZ (see pdf files published with the csv and xls data files)";;;;10
66a;yes;"The portal provides a general “Contact Us Form” which visitors have been using to raise questions and issues about datasets.

response to reviewer
Url : https://www.data.gov.cy/contact

Bottom right of the front page called Επικοινωνία/contact us";;please also include a URL;;10
66b;yes;"A feedback collapsible form is available at the bottom of each dataset page.
Click to expand “Ανατροφοδότηση για Σύνολο Δεδομένων”
URL: https://bit.ly/2TjEk7f";;;;10
66c;yes;"Users can rate datasets using the star-rating widget available at each dataset page. 
URL: i.e. https://www.data.gov.cy/node/4741";;;;10
67;yes;"Users can find  news , events and other material relevant to open data:
https://www.data.gov.cy/news_items?language=el 
https://www.data.gov.cy/stories?language=el";;;;10
68;no ;;;;;0
69a;yes;URL: https://www.data.gov.cy/node/3900?language=en;;;;10
69b;weekly;N/A;;;;N/A
69c;yes;https://www.data.gov.cy/data_requests_view;;;;10
70a;yes;When a request for data is submitted, this is forwarded by a member of the Open Data Team to the PSB that owns the data with guidelines on how to respond to requests. The PSBs are also required to CC their response to the applicant to a member of the Open Data team.;;;;10
70b;approximately half of the datasets;N/A;;;;8
71;yes;"Discussion Forums in Element / Riot im:
https://riot.im/app/#/room/#opendatacyprus:matrix.org
Accessible through the Developer’s Support Section: https://www.data.gov.cy/developer-support";;;;10
72;yes;https://www.data.gov.cy/application-showcases;;;;10
73;yes;"Showcases are referenced through the dataset’s page. For example:
Night Pharmacies: https://t.ly/cn49 (see Related Content at the Bottom of page)
Fuel Prices: https://t.ly/u9U1 (see Related Content at the Bottom of page)
Air Quality Cyprus: ibit.ly/OxTg (see Related Content at the Bottom of page)";;;;10
74;yes;https://data.gov.cy/submit_new_app;;;;10
75;yes;https://bit.ly/3fEyOUk;;;;10
76;yes;"See map inset:

https://bit.ly/3i2wvx5";;;;10
77;yes;"Developing a dedicated Section on the Portal for HVDs, URL: https://www.data.gov.cy/HighValueDatasets
Have extensive editorial on HVDs
Employ tags to filter for HVDs
";;;;20
D3.2;;;;;;145
78;yes;N/A;;;;10
79;yes;"DKAN log functionality
Matomo Analytics
Google Analytics";;;;15
80a;yes;The use of these tools offer insights for popularity of datasets, data categories, visits per dataset over time, categorisation of users, user acquisition analysis, etc.;;;;10
80b;yes;"Web Analytics
Surveys";;;;10
81a;a bit of everything, no clear dominant group;N/A;;;;10
81b;yes, entirely;;;;;10
82;see answer box;11200;;;;10
83;see answer box;0,25;;;;N/A
84;yes;Use of portal's seach log;;;;10
85;yes;N/A;;;;10
86;see answer box;"1 =  Agriculture, Fisheries, Forestry and Food
2 = Regions, Cities and Zoning
3 = Government and Public Sector
4 =  Health
5 = Transport";;;;10
87;see answer box;"1 = Water quantities stored in dams (daily)
2= Townplanning Zones
3 = Company Registry
4 = Daily Covid-19 Statistics
5 = Public Service Pay Scales";;;;10
88;yes;Provide training to PSI Liaison Officers. Part of the training relates to how to make a dataset easily discoverable with the use of comprehensive dataset descriptions and use of tags. Specific examples are used at the practical part of the training.;;;;10
89;yes;;;;;10
90a;yes;N/A;;;;10
90b;see answer box;0,12;;;;N/A
D3.3;;;;;;87
91;the majority of public sector data providers;"The great majority of potential data providers already contribute data to the portal. 
Approach: Public Sector Data Holders can log into the portal and upload their data along with the relevant metadata. The dataset is then reviewed by a moderator (format compliance, metadata quality) before published on the portal.
However, there is still a number of potential data providers, mostly at regional level, that have yet to publish data on the National Data Portal. This, in most cases, is a matter of prioritisation and resources. ";;;;12
92a;yes, or all public sector data providers already publish data;N/A;;;;10
92b;yes, or all public sector data providers already publish data;"The Open Data Team either through it own initiative or in response to providers that want to publish data through the portal takes a number of actions to help providers with data publications. These include:
i. Site Visits to potential publishers
ii. Presentation of Advantages and opportunities of opening up data
iii. Offer Support and Training (including the PSB OnBoarding Program)";;;;10
93a;yes;"DLS Portal (national geoportal) URL:https://eservices.dls.moi.gov.cy/#/national/geoportalmapviewer
National Statistics Portal URL: https://www.cystat.gov.cy/el/default
Water Development Geoportal URL: https://geoportal-wdd.hub.arcgis.com/";;"We note that these are not actually regional and local portals (ie portals for administration geographies), but given CY's size it is sensible to answer ""yes"" since there is no ""not applicable"" option.";;N/A
93b;yes;;;;;10
93c;all datasets;;;;;15
94a;yes;"Met Stations Live Data, URL: ibit.ly/CM4q
Air Quality Stations Live Data, URL: http://t.ly/gNvG
All Geospatial Data Services ,  i.e. URL: https://bit.ly/3QpDXB4";;;;10
94b;21-30%;N/A;;;;N/A
95;yes;"Private Company/NGOs are invited to contribute data to the national portal.
i.e. Green Dot Cyprus (NGO) which contributes data on sites for collection of recycling materials
https://bit.ly/3ueoyaD";;;;10
96;yes;"Statistical Service
Department of Lands and Surveys
Deparrtment for Environement
Cyprus Police
Company Registry Department
";;;;10
97;no;;;;;0
D3.4;;;;;;130
98;yes;"One of the 4 main pillars of the Cyprus Open Data Strategy is all about the National Open Data Portal. 
The Public Administration and Personnel Department signed a Memorandum of Understanding with the Cyprus Open University of Cyprus for the development, hosting and maintenance of the new National Open Data Portal. The MoU has a 10-year duration with the option for renewal for another 10 years. This strategic agreement ensures the technical and financial sustainability of the portal.
Portal sustainability issues like Data Quality and Data Actuality, as well as Communication and Impact are also covered in the more detailed action plan which is -an integral part of the Strategy 2023-2027 document.

URL: https://bit.ly/3Iee1Gk";;;;30
99;yes;;;;;10
100;yes;"https://twitter.com/OpenDataCy
https://www.facebook.com/groups/605714219606170 (managed jointly with open data community)";;;;10
101;yes;"(a) Events: Hackathons (i.e. https://bit.ly/3QimL0F, www.opendatacy.com), Open Days (i.e. https://bit.ly/3zikDzF, https://t.ly/gUWt)
(b) Promoting the portal to events / conferences (i.e. presentations to the Digital New Trends and Challenges in Entrepreneurship Confereces, Open Science Day, GIS Day, etc.)
(c) Presence in social media (facebook, twitter)";;;;15
102;yes;"Platform Name: GitHub
o DKAN is already available on github at https://github.com/GetDKAN/dkan-drops-7                                                                                       
o The customisations / changes of the CY portal are available at the opendatacy github account at: https://github.com/chrodos/opendatacy";;;;10
103;no;;;;;0
104a;yes;"The Open Data team holds bi-annual development meetings where development work is scheduled. This is driven by 
(a) improvement prioritized by the project team,
(b) requirements and issues raised by the portal users,
(c) DKAN available updates.";;;;15
104b;bi-annually;N/A;;;;N/A
104c;Yes;"User's feedback is taken into account in:
(a) the formulation of the portal's bi-annual development plan
(b) the priotisation of the activities of the Open Data Team
(c) the formulation/review of the Open Data Stategic Plan ";;;;10
105a;yes;"The Number of Visitors and how this changed over time is monitored through a fully integrated google analytics module - This is done through Drupal - see  https://www.drupal.org/project/google_analytics_reports

It effectively provides a dashboard where portal administrators and publishers can view number of visitors and how these changed not only at catalogue level, but also at datasets level.

Also the Portal's Dashboard offers a real time overview of the the traffic on the portal, as well as the charactiristics of the data publihed on the portal (i.e distributions across themes, across publishers, formats, etc).
URL: https://www.data.gov.cy/dashboard_EL

";;;;15
105b;yes;"(a) Publishers can map on their data and see statistics (datasets per category, datasets per licence, datasets per format, etc.)  - https://www.data.gov.cy/dashboard_EL 
(b) Publishers can also see the views for each of their datasets through the google analytics integrated module (requires log-in).";;;;15
D4;;;;;;543
D4.1;;;;;;80
106;yes;"PSBs are by law expected to publish their data catalogue annually. This process is overviewed by the PAPD Open Data Team. 
Further, PSBs when publishing their datasets on www.data.gov.cy , indicate the updating frequency (daily, weekly, monthly, annually or periodically).";;;;20
107;<30%;N/A;;;;0
108;within one day;Weather related data, air quality data, geospatial data, transport data, statistical data, etc;;;;40
109;the majority of datasets;N/A;;;;20
110;no;;;;;0
D4.2;;;;;;160
111a;yes;"Public Sector Bodies when publishing data on the National Open Data Portal are required to provide a number of mandatory metadata items. The internal mechanics of the portal are set in such a way that no dataset can be submitted for publication on the portal unless the mandatory metadata fields are completed. 
The submitted dataset and the related metadata then undergo a quality review for:
(a) Format compliance,
(b) Metadata completeness,
before being published on the portal.
For more: http://www.data.gov.cy/user-roles-and-levels ";;;;20
111b;yes;https://bit.ly/3uAzhfW;;;;15
112;yes;"National Technical Guidelines Document 
http://www.data.gov.cy/technical-guidelines
";;;;20
113;not applicable;"According to Article 15 of the Cypriot Open Data and PSI Law: “Public sector bodies permit the re-use of documents, information and data through an open standard licence without any restriction, other than the obligation to provide acknowledgment of source and acknowledgment of whether the document, data or information have been modified in any way or impose conditions through obtaining a special individual licence or through imposing charges: These conditions shall not unnecessarily restrict possibilities for re-use and shall not be used to restrict competition”.
URL: https://bit.ly/3aR5efy

These licenses are named in the national Technical Guidelines to Publishers of Data and are the Creative Commons CC-BY 4.0 and CC- BY-SA 4.0
URL: https://www.data.gov.cy/technical-guidelines 
PSBs that publish their data on the National Open Data Portal are limited to choose between two standard licences (CC-BY 4.0 and CC- BY-SA 4.0), unless they get permission from the licensing authority to use a different  license.";;;;10
114;yes, CC licences;"According to Article 15 of the Cypriot Open Data and PSI Law: “Public sector bodies permit the re-use of documents, information and data through an open standard licence without any restriction, other than the obligation to provide acknowledgment of source and acknowledgment of whether the document, data or information have been modified in any way or impose conditions through obtaining a special individual licence or through imposing charges: These conditions shall not unnecessarily restrict possibilities for re-use and shall not be used to restrict competition”.
URL: https://bit.ly/2s2dhgr 

These licenses are named in the national Technical Guidelines to Publishers of Data and are the Creative Commons CC-BY 4.0 and CC- BY-SA 4.0
URL: https://www.data.gov.cy/technical-guidelines 
PSBs that publish their data on the National Open Data Portal are limited to choose between two standard licences (CC-BY 4.0 and CC- BY-SA 4.0), unless they get permission from the licensing authority to use a different  license.";;;;10
115;>90%;N/A;;;;20
116;increased, or already >90%;N/A;;;;10
117;1-4;N/A;;;;10
118;yes;"Technical Guidelines: URL: https://www.data.gov.cy/technical-guidelines
Publishers Support (various guides): https://www.data.gov.cy/publishers-support";;;;15
119a;yes;"a. Open Data Days / Workshops
b. Provision of Structured Training Program to Open Data Liaison Officer
c. Provision of OnBoarding Program for new PSBs";;;;15
119b;yes;"a. Provision of Structured Training Programme to Open Data Liaison Officers,
b. Publication of online Guides / Guidelines for publishing datasets on the National Open Data Portal,
c. Quality Control of Metadata completeness before publishing a dataset .
";;;;15
D4.3;;;;;;168
120;yes;https://www.data.gov.cy/supporting-material;;;;25
121;>90%;;;;;25
122a;>90%;;;;;20
122b;>90%;;;;;20
123;yes;"There is a slight national variation of the DCAT-AP. More precisely the national variation has more  mandatory classes than the EU standard. In other words some recommended classes, such as  ""frequency"" are mandatory under the national variation.
The reason for doing so was to achieve uniformity for datasets published by the various Public Sectors Bodies on the National Open Data Portal. (for more see metadata section of the: http://www.data.gov.cy/technical-guidelines).";;;;5
124a;yes;N/A;;;;25
124b;see answer box;Distribution errors (codes 404, 500);;;;15
125a;>90%;N/A;;;;20
125b;31-50%;N/A;;;;13
D4.4;;;;;;135
126;yes;The 5-star model is adopted through the National Technical Guidelines for publishing datasets on the portal. As a general rule only datasets with a 3-star rating or above, are published on the portal. Exceptions are allowed only in the case that the publishing PSB provides a plan for the provison of those datasets in a 3-star rating (see national technical guidelines).;;;;15
127;yes;The 5-star model is part of the Structured Training Programme provided to the Open Data Liaison Officers.;;;;30
128a;>90%;N/A;;;;20
128b;>90%;N/A;;;;25
128c;>90%;N/A;;;;25
128d;10-30%;N/A;;;;5
128e;<10%;N/A;;;;0
129;yes;"Maintain and monitor a number of KPIs that relate to:
(a) metadata completeness (on all 15 mandatory in CY metadata fields)
(b) formats (machine readable, non-proprietory, etc)
(c) licences
(d) number of available datasets and resources published on national data portal";;;;15
