ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
81b;yes, entirely;;;;;10
82;see answer box;940 visitors per month;;;;10
83;see answer box;In the portal, 17.5% of visitors are foreigners.;;;;N/A
84;yes;We can generate statistics on the most searched keywords;;;;10
85;yes;N/A;;;;10
86;see answer box;1= Economy and finance,  2= Health, 3=e-Albania, 4=Transport, 5= Education;;;;10
87;see answer box;1= The list of electronic and informative services on the government portal e-Albania ' '2= Health centers, 3= List of reimbursable Medicine, 4=List elemantary schools,  5= High Schools';;;;10
88;yes;"The portal was launched during a technology event where the Prime Minister was present. There hasn't been a promotional campaign since. Best SEO techniques are being implemented to ensure visibility on search engines.

SEO (Search Engine Optimization) aspects for the website ""opendata.gov.al""

Meta Description: The meta description for the website is 107 characters long. It provides a concise overview of the website's purpose: ""Open Data është një platformë e hapur që shërben për katalogimin e të dhënave nga institucionet qeveritare."".

H1 and H2 Tags: The homepage of the website contains one H1 tag and one or more H2 tags.

Alt Attributes for Images: All images on the homepage have alt attributes.

Title Length: The title of the homepage has 41 characters, which is considered good for SEO.

Index Meta Tag or Header: Your homepage does not contain an index meta tag or header. 

OpenGraph Meta Tags: Opengraph meta tags have been found. Opengraph tags help control how your content appears when shared on social media platforms.

Robots.txt File: Your site has a robots.txt file. This file helps guide search engine crawlers on which pages to crawl or not to crawl.

Local Images: No local images were found on the page. This could mean that images used on the site are hosted externally.

Minified JavaScript Files: All JavaScript files appear to be minified. Minifying JavaScript files helps reduce their file size, improving page loading speed.

HTML Document Size: The size of the HTML document is 4 KB, which is significantly smaller than the average HTML size of 33 KB. Having a smaller HTML size can contribute to faster page loading times.";Please describe further which best search engine optimistion practices you implement.;;;10
89;yes;;;;;10
90a;no ;N/A;;;;0
90b;I don't know;;;;;N/A
D3.3;;;;;;48
91;approximately half of the public sector data providers;The government institutions do not have a clear understanding of the term open data and they are unable to provide information on the opendata sets they might possess.To ensure the portal’s expansion meets the objectives of the commitment, a readiness assessment will be performed, and awareness will be designed together with the institutions providing open data during 2023 and implemented, so as to familiarize and educate institutions, citizens and other stakeholders on the full range of applications of open data and explain how the portal can be used by them for various applications.;;;;8
92a;yes, or all public sector data providers already publish data;N/A;;;;10
92b;yes, or all public sector data providers already publish data;Periodic e-mails have been sent. Data is either needed manually, if an electronic system is not in place to ensure triggering of data via webservices, or via webservices. In the first case, the institution only needs to provide the data in the right format to NAIS via email, and it is NAIS which publishes this data later to the portal. In the second case, technical assistance is ensured at all times.;;;;10
93a;yes;"https://opendata.tirana.al/; 
In addition to the national open data portal, there is a local portal known as the open data portal of Tirana municipality. This portal provides various types of data, including the general local plan, transparency program, business and economy-realted information, and more.";;;;N/A
93b;no;;;;;0
93c;Select answer for Q93c;;;;;0
94a;yes;"http://opendata.gov.al/thesari/veprimet-e-thesarit-sipas-ministrive/

 The real-time/dynamic data come automatically to the portal from web services. The currently operational web services are as follows:                                                QKB_RegistrationsByLegalForm, QKB_RegistrationsByOwnershipNationality, QKB_RegistrationsByRegion,                                AKSHI_KonsultimetPublike                                                                                                      https://opendata.gov.al/?item=bizneset-e-regjistruara-sipas-formes-ligjore                                                                                                         https://opendata.gov.al/?item=bizneset-e-regjistruara-sipas-kombesise                                                                                                               https://opendata.gov.al/?item=bizneset-e-regjistruara-sipas-qyteteve                                                                                                                   https://opendata.gov.al/?item=regjistri-elektronik-per-njoftimet-dhe-konsultimet-publike   ";No results are found/no data available at the link (Nuk u gjet asnje rezultat/Nuk ka të dhëna në dispozicion). Please provide another example of real-time/dynamic data;;;10
94b;21-30%;N/A;;;;N/A
95;no;;;;;0
96;yes;National Agency of Information Society, National Cadaster Agency, Albanian Road Authority, General Directorate of Road Transport Services, Ministry of Education, Sports and Youth, Ministry of Internal Affairs, Ministry of Agriculture and Rural Development, Ministry of Finance and Economy, Ministry of Health and Social Protection, Ministry of Tourism and Environment, State police, National Business Center;;;;10
97;no;;;;;0
D3.4;;;;;;60
98;no;It will be part of the Open Data Readiness Assessment Plan;;;;0
99;no;;;;;0
100;yes;https://www.facebook.com/profile.php?id=100064604652851;;;;10
101;yes;Currently, the portal is being promoted during events which are organized in TechSpace, which is largest technology lab in Albania, funded by the Albanian government, in support of start-ups and students to reinforce and encourage them in delivering projects and ideas in the field of Information and Communication Technology. “TechSpace” is dedicated to education on technology, innovation and entrepreneurship, developing activities, training, counseling and mentoring to encourage startups to develop and guide aspirants to develop projects on ICT.;;;;15
102;no;;;;;0
103;yes;The main findings of the survey include the addition of more datasets on the portal, especially those related to businesses and their operations.;;;;10
104a;yes;The process is divided into two categories: technical revision, to improve the technical aspect of the portal (better response, better technology) and content/structure revision which is done by the Prime Minister's Office.;;;;15
104b;less frequently;N/A;;;;N/A
104c;yes;Yes, but currently not part of the internal features of the portal. The surveys have been made externally using social media channels.;;;;10
105a;no;;;;;0
105b;no;;;;;0
D4;;;;;;163
D4.1;;;;;;118
106;yes;"These are defined within the sub-legal acts in support of the open data.

Article 43
Open data
1. In order to create new information products and services, which are based on the information and data found on the opendata.gov.al portal, as well as for the promotion and development of the data economy, public authorities and AKSHI provide natural and legal persons the right to reuse information that is produced and maintained by public authorities as part of open data.
2. The authority responsible for the collection of fees, the amount of these fees and the method of payment are determined by the decision of the Council of Ministers. Payment must be transparent and non-discriminatory.                                                                                                                                                                                                                         To facilitate data communication between institutions and software systems, as well as to improve the quality of statistical documentation provided to users, a series of metadata standards have been developed. These standards provide a structured framework for the organization and distribution of information on the content and structure of statistical data. To get the most out of web technology, most standards are defined in the XML language. Data Documentation Initiative (DDI) specifications are standards dedicated to documenting microdata. Dublin Core provides a standard for documenting linked resources.  The metadata standads that help to keep the portal up to date are: RDF (Resource Description Framework), DCMI (Dublin Core Metadata Standard), ISO 11179, SDMX (Statistical Data and Metadata Iniciative), DDI (Data Documentation Iniciative), XML (eXtensible Markup Language), ebXML (Electronic Business using eXtensible Markup Language), ISO 19115, SAML (Security Assertion Markup Language),";Could you please also describe briefly the content of the sub-legal acts? What is the content of the approach?;;;20
107;90-99%;N/A;Note by national team: For the data received through web services, the dataset is updated automatically, while for the data that is uploaded manually, the metadata is also defined manually. They appear after the user loads them.;;;18
108;within one day;The process is automated. Meta data is updated through web services.;;;;40
109;the majority of datasets;N/A;Note by national team: The published data cover the entire period from the time they were published for the first time until today.;;;20
110;not applicable;;;;;20
D4.2;;;;;;25
111a;no ;There is not a monitoring procedure about metadata quality implemented at this moment.;;;;0
111b;No;"We change the information constantly to improve the metadata.

  There is no URL available on the quality of metadata";Is there a URL available on the quality of metadata?;;;0
112;no ;We have no information about licenses used.;;;;0
113;no;We don't have applied any standards.;;;;10
114;no; We don't have applied any licenses (CC).;;;;0
115;<10%;N/A;;;;0
116;I don't know;N/A;Note by national team: We don't have applied any standards.;;;0
117;I don't know;N/A;;;;0
118;no;;;;;0
119a;yes;;;;;15
119b;No;"It offers interaction with web services for automatic exchange of information.

Ms. Milva Ekonomi, the Minister of State for Standarts and Services, is leading regular meetings that bring together different groups within the Open Government Partnership (OGP). These groups include line ministries, institutions, and more. The main goals of these meetings are to create and finalize action plans, share updates on ongoing work, and discuss ways to improve things. Through these discussions, important issues are talked about and ideas for making things better are shared.A series of meetings have taken place to discuss the OGP National Action Plan for the years 2023-2025. The initial meeting occurred on November 11, 2022, followed by a second meeting on November 30, 2022. Subsequently, a third meeting was convened on March 24, 2023. The meetings can be found on the ""Meetings of Multirateral Comitee"" section followed by the link below:                                                                                                 https://ogp.gov.al/en/faqe/procesi-i-bashke-krijimit";"Please describe the activities undertaken to incentivise/assist data providers in publishing high-quality metadata. Answer from 2022 was: ""The regular meetings being held with the open data interinstitutional working group had various objectives, including both assisting institutions in publishing open data in machine-readable formats and high quality metadata""";Thank you for the updated information. However, there is still no specific mention of incentivising high quality metadata;;0
D4.3;;;;;;0
120;no ;;;;;0
121;no priority;The portal is not based on DCAT-AP. It does not support it.;Please describe why DCAT-AP is not a priorty;;;0
122a;no priority;The portal is not based on DCAT-AP. It does not support it.;Please describe why DCAT-AP is not a priorty;;;0
122b;No priority;;;;;0
123;no ;;;;;0
124a;no ;N/A;;;;0
124b;I don't know;0;;;;0
125a;0 %;N/A;;;;0
125b;0 %;N/A;;;;0
D4.4;;;;;;20
126;no ;;;;;0
127;No;"It offers interaction with web services for automatic exchange of information.

As mentioned earlier in the initial questions, the State Minister for Standards and Services regularly meets with the entire OGP group, including ministers, institutions, and civil society members. During these meetings, we've explained the concept of open data and encouraged institutions to share their data on the portal. This demonstrates our commitment to working together to promote transparency and better governance through open data.";Please describe the activities undertaken to promote and familiarise data providers with ways to ensure higher data quality;Thank you for the additional information. However, this question is interested in higher quality data and not about transparency and better governance;;0
128a;<10%;N/A;;;;0
128b;<10%;N/A;;;;0
128c;10-30%;N/A;;;;5
128d;<10%;N/A;;;;0
128e;<10%;N/A;;;;0
129;yes;"     Certainly, when we come across situations where the data provided by institutions is not in the appropriate format or doesn't meet the criteria for being categorized as open data, we take proactive steps to engage directly with these institutions. By establishing direct lines of communication with the respective institutions, we aim to address the issues related to data formatting and openness criteria in a collaborative and constructive manner.

Engaging with institutions in such cases involves initiating a dialogue to comprehensively understand the reasons behind the non-conformity of the provided data. This dialogue encompasses discussions about data formatting standards, compatibility with open data protocols, and the overall objectives of open da";Please briefly describe how you monitor improvements in quality of open data deployment (missing answer);;;15
