ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
77;yes;"Following the publication of Implementing Regulation (EU) No 2023/138 on high-value datasets on the Portal, a new tag ""high-value dataset"" has been created and progress has been made in the population of such datasets. To date, 26 high value datasets are already available on the Portal - https://data.gov.lv/dati/lv/dataset?tags=augstv%C4%93rt%C4%ABg%C4%81+datu+kopa";;;;20
D3.2;;;;;;135
78;Yes;N/A;;;;10
79;yes;Through Google Analytics;;;;15
80a;yes;"Traffic and usage statistics have allowed us to improve the quality of data for certain data sets to make it more convenient for users to use them.

August update
We don't focus on any one dataset, but look at the big picture and realising that there is interest from data users and to make more use of data we have started to improve the Portal. ";Please elaborate further on the specific insights (and maybe follow-up actions) you have gained? For example, which data sets quality did you focus on and why?;;;10
80b;No;"To better understand user behaviour and needs, our team intends to create new functions by providing more statistical records on the Portal, as well as further surveys of different sections.

August update
Not at the present moment.";Do you have examples of activities that you have already performed (not future planned activities)?;To clarify, in addition to the analytics mentioned in Q80a, do you perform any other analutcis/surveys to understand your users? This question is about collecting data about users and not necessarily about implementing changes to meet these needs.;;0
81a;mostly businesses;N/A;;;;10
81b;Yes, entirely;;;;;10
82;see answer box;Average number per month is 1900 - 2300 (some months can be around 3000 or even higher);;;;10
83;I don't know;We don't have any such statistics.;;;;N/A
84;yes;By recommendation to data providers to add tags or extend metadata description field;;;;10
85;yes;N/A;;;;10
86;see answer box;1.  Economy and finance, 2. Government, 3. Regions and municipalities, 4. Agriculture, food and forestry, 5. Citizens and society;;;;10
87;see answer box;"1. Open data from the National Address Register; 2. Open spatial data from the Cadastre Information System; 3. Boundaries of administrative areas from 1 July 2021; 4. COVID-19 investigations, confirmed cases and outcomes; 5. number of COVID-19 confirmed cases by administrative area - https://data.gov.lv/lv";;;;10
88;yes;"We plan to improve the accessibility of the Portal, including to optimise the search and findability of content.

Update August
Work is currently underway to search and locate the data content. It is expected that the improvements to the Portal will be completed by the end of this year.";Do you have examples of activities that you have already performed (not future planned activities)?;;;10
89;yes;;;;;10
90a;yes;N/A;;;;10
90b;I don't know;We haven't measured the percentage;;;;N/A
D3.3;;;;;;87
91;the majority of public sector data providers;The data are published in accordance with the above-mentioned information report, Article 10 (2) Freedom of Informationa Law, 3. in accordance with Cabinet Regulation No.445.;;;;12
92a;yes, or all public sector data providers already publish data;N/A;;;;10
92b;yes, or all public sector data providers already publish data;Meetings are organised to help authorities understand what and why open data should be published. While providing legal clarification and support in line with other LV legislation, e.g. on personal data. ;;;;10
93a;no;;;;;N/A
93b;not applicable;"Municipalities use the Latvian Open Data Portal. Municipal websites or documents on open data refer to the national portal. 

Update August
Yes, in the section Organisation, there is a search option where is possible to look for the publisher of the data  including the local authority: https://data.gov.lv/dati/lv/organization";Is the data from municipalities discoverable as such on the national portal? That is, can a user search/filter data based on the municipality?;;;10
93c;not applicable;Municipalities use the Latvian Open Data Portal. Municipal websites or documents on open data refer to the national portal. ;;;;15
94a;yes;https://data.gov.lv/dati/eng/dataset/satiksmes-uzskaites-dati;;;;10
94b;1-10%;N/A;;;;N/A
95;yes;"To publish, you must first register on the Portal and then you can publish datasets - https://data.gov.lv/lv

https://data.gov.lv/lv/reg";This URL may be a more suitable: https://data.gov.lv/lv/reg;;;10
96;yes;"The webmaster has access to a list of data providers.

Update August
Centrālā statistikas pārvalde: https://data.gov.lv/dati/lv/dataset?organization=csb;
Būvniecības valsts kontroles birojs: https://data.gov.lv/dati/lv/dataset?organization=buvniecibas-valsts-kontroles-birojs;
ĢEOLatvija.lv: https://data.gov.lv/dati/lv/dataset?organization=geoprodukti;
Valsts zemes dienests: https://data.gov.lv/dati/lv/dataset?organization=valsts-zemes-dienests";Please list the most important data providers;;;10
97;no;Currently not allowed, but in the development of the Portal this option is foreseen. ;;;;0
D3.4;;;;;;110
98;yes;Latvia's open data strategy: https://tap.mk.gov.lv/lv/mk/tap/?pid=40472319;;;;30
99;yes;;;;;10
100;yes;https://twitter.com/datagovlv  ;;;;10
101;yes;We regularly promote the portal and the open data it contains, for example at events such as the Culture Data Hackathon and the Idea Generator for Students (2022) - https://www.lata.org.lv/skolas-2022;;;;15
102;yes;"https://data.gov.lv/dati/lv/dataset/vienotas-pieteiksanas-modula-integracija-valsts-un-pasvaldibu-iestazu-timeklvietnu-vienota-platforma
https://www.varam.gov.lv/lv - © 2023 Ministry of Environmental Protection and Regional Development, all rights reserved.
© 2020 State Chancellery, Unified Web Platform, all rights reserved.";;;;10
103;yes;"The survey was carried out by telephone, asking institutions about the usability and convenience of the Portal.

August Update
Transparency of statistics;
data re-use;
improving search functions.";Please describe some of the key findings through this survey;;;10
104a;No;"Improvements to the Portal have been initiated on the basis of suggestions from the authorities and on the initiative of the Portal Manager.  

August Update
The Portal has not been upgraded for some time and as a result the work that is now planned will take some time. However, looking to the future, improvements will be made as necessary.";Is there a regular process for these improvements to be initiated? What does this quarterly review [Q104b] involve?;;;0
104b;quarterly;N/A;;;;N/A
104c;yes;"The Portal is being improved based on user suggestions.

Update August
I would like to point out that improvements to the Portal have been initiated on the basis of input from data users and data providers.";Please describe the process by which user feedback is gathered (quarterly?) and used to inform improvements.;;;10
105a;No;"https://data.gov.lv/dati/lv/dataset - You can see them by clicking the ""Sort by"" button, and there are several other options on the left-hand side of the page for monitoring.

August update
Given that work has started on improving the functioning of the portal, which will also include an analytics approach on the portal. ";The sort by function aids users to search and discover data sets. Do you monitor/analyse the characteristics of published data on the portal and make these analytics available online?;;;0
105b;yes;"Taking into account both user suggestions and monitoring, work has started on improving the Portal. 

August Update
We had some problems with cookies at the end of last year, but these have now been resolved and data publishers will be able to request Google Analytics reports in the future.";Please provide clear mechanisms (how) the monitoring of certain statistics enables improvements to the portal performance. In 2022, you mentioned that data publishers can request Google Analytics reports.;;;15
D4;;;;;;551
D4.1;;;;;;111
106;yes;It is set in the regulation  of Cabinet of Ministers regulations Nr.445  “Procedures by which Institutions Place Information on the Internet” –  paragraph 5 of the Regulations regulates work and usage of the official Latvian open data portal and the obligation for the authorities to publish the open data that they own in data.gov.lv and the requirement to update data according to the metadata “Frequencey”;;;;20
107;50-69%;N/A;;;;11
108;within one day;Data that is published using automated tools;;;;40
109;the majority of datasets;N/A;;;;20
110;yes;"Definitely, in accordance with the provisions of the Implementing Regulation.

August Update
The Open Data Portal currently hosts 29 high quality datasets, which are available not only to LV users but also to other Member States:
https://data.gov.lv/dati/lv/dataset?tags=augstv%C4%93rt%C4%ABg%C4%81+datu+kopa";Please specify how you are ensuring interoperability.;;;20
D4.2;;;;;;130
111a;yes;Manually, by analysing API data.;;;;20
111b;no;;;;;0
112;yes;https://data.gov.lv/lv/datu-aprakstisanas-vadlinijas;;;;20
113;No;We are mostly using CC0 1.0;;;;10
114;yes, CC licences;As there is only CC0 licence available (for now) there is no need for extended guidelines;;;;10
115;>90%;N/A;;;;20
116;increased, or already >90%;N/A;;;;10
117;1-4;N/A;;;;10
118;No;"https://tap.mk.gov.lv/lv/mk/tap/?pid=40472319 - The strategy points out that increasing the quality of open data and demonstrating the contribution of high quality data makes it easier to justify the publication of new data as a valuable and efficient function.

We also point out, in the meetings of open data issues, that there is a need to pay great attention to the quality of the data.

August Update
In cooperation with technical colleagues, the development of guidelines on data quality is under discussion. But in the same time at meetings of various sizes, institutions are encouraged to organise and maintain their data to a high standard.";Please specify the guideline and tools (and not only at the strategy level) that help data providers improve their data quality.;;;0
119a;yes;"Of course, technical assistance is needed from data providers to the technical composition of our team immediately provides support.

August Update
According to Cabinet Regulation No.445 28.point: https://likumi.lv/ta/en/en/id/316109-procedures-for-publishing-information-on-the-internet-by-institutions";"Please specify how you incentivise or assist data providers to publish in machine-readable format. In 2022 you stated that ""Latvian open data definition includes only machine readable formats"". The current answer does not address machine readable formats.";;;15
119b;yes;"Of course, technical support is always provided. The guidelines are provided: https://data.gov.lv/lv/datu-aprakstisanas-vadlinijas

August Update
Yes, in cooperation with the institutions, we encourage you to assess the metadata of published data and update it as necessary by publishing high-quality metadata.";Beyond providing guidelines [asked in Q120] and technical support, are there any other regular activities or mechanisms through which you incentivise or assist data providers to publish high-quality metadata?;;;15
D4.3;;;;;;135
120;Yes;"The portal has guidelines for data publishers under 'Standards and guidelines used on the portal', where information on DCAT-AP is provided. 
Please see guidelines by names “Vadlīnijas datu publicētājiem” “Metadatu apraksta standarts” and “Ceļvedis metadatu izveidei”:
https://data.gov.lv/lv/standarti.";;;;25
121;>90%;;;;;25
122a;>90%;;;;;20
122b;>90%;;;;;20
123;No;;;;;0
124a;No;N/A;;;;0
124b;I don't know;;;;;0
125a;>90%;N/A;;;;20
125b;>90%;N/A;;;;25
D4.4;;;;;;175
126;yes;"We are currently evaluating the quality of data deployment manually by checking published datasets.

August Update
According to technical colleagues they use 5 - star Open data modul.";When you check the data manually, what system/score sheet do you use to assess the quality of deployment?;;;15
127;yes;"Please see answer from technical colleague about 5star Open data modul using:
Laima Ķiece
iepriekš ja bija nepieciešam novērtēt datu kopu, tad novērtēšana tika veikta pēc šī modeļa https://5stardata.info/en/
5-star Open Data
Information around Tim Berners-Lee's 5-star Open Data Plan";Please provide a brief description (missing answer);;;30
128a;>90%;N/A;;;;20
128b;>90%;N/A;;;;25
128c;>90%;N/A;;;;25
128d;71-90%;N/A;;;;20
128e;>90%;N/A;;;;25
129;yes;"Outgrow and have indicated and called on the authorities to review and take the necessary action on the quality of the open data.

August Update
Improvements in data quality are mutual, both on the part of the Ministry and on the part of the data holders.   The authorities improve their data on the basis of reports from data users on errors detected. ";Please specify how (the mechanism/process) you monitor improvements in deployment quality. ;;;15
