ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
25b;yes;"The current national open data portal’s Data Owner’s Guide for open data providers contains a section on what type and kind of data should be available via APIs and recommends API distribution for dynamically updating data. The upcoming renewed Openadata.fi Data providers’ guide will contain an enhanced and updated content on providing data via dynamic APIs, and how to publish data that updates real-time/nearly real time. Regarding dynamic data on transportation and traffic flows, the Digitraffic service (https://www.digitraffic.fi/en/) has also provided visibility, guidance, and instructions since 2004. 

The Act on Information Management in Public Administration (906/2019, https://www.finlex.fi/fi/laki/kaannokset/2019/en20190906.pdf) includes a disclosure of datasets via a technical interface both to the authorities and to other than authorities (Sec. 22 & 24). The Information Management Board is preparing a recast of its' recommendation on technical interfaces with updated information on APIs (see page 6 of the Board's action plan: https://api.hankeikkuna.fi/asiakirjat/8e9b8e45-f1e9-4b39-8eb2-a7c3b74de39f/f64fa2fa-2cbf-4e45-b51a-02d06cda2e28/KIRJE_20230206124541.PDF). The 'Opening Up and Using Public Sector Data' project created the operating model for data sharing for public administration to them identify, prioritize and open up information together with stakeholders (https://www.avoindata.fi/en/operating-model).";;;;10
25c;yes;"The Helsinki Region Infoshare HRI organizes a webinar in June 2023 to guide participants in visu-alising statistics on the map in various ways. In addition, the event will showcase some interesting sets of statistics that can also be presented on the map. Agenda in Finnish: https://hri.fi/fi/hri-loves-developers-tiedosta-kartta/ 
The Finnish Geospatial Research and Education Hub (https://www.geoportti.fi/) is currently being developed and its abilities to support and facilite different kind of stakeholders will be increased with a specific project in 2022-2024 (https://www.maanmittauslaitos.fi/ajankohtaista/uusia-palveluja-geoporttiin-avoin-portaali-edistaa-paikkatiedon-tutkimusta-ja). 
The preparations for creating and publishing geospatial high-value datasets have been started as well as the preparations of the support measures needed (for example a seminar for stakeholdes by SFS https://tapahtumat.sfs.fi/avoimen-datan-direktiivi-2023).";;;;10
25d;yes;Within sector-specific issues like environmental citizen-science projects there is guidance and support to collect, deliver and publish citizen-generated data such as water restoration or nature observation https://www.syke.fi/en-US/Research__development/Production_of_environmental_information/Citizen_science/Citizen_science_projects(55525) and https://www.syke.fi/download/noname/%7B6828EF0E-E789-42D6-A361-F2C209417D43%7D/156606.;;;;10
26a;yes;"There is several options and possibilities for professional development or training if you have a permanent job and are working with data. An employee has the right, based on a statute, to take study leave in one or more periods, full time or part time, for at most two years during a period of five years, if his or her full-time employment relationship with the same employer has lasted for at least one year in one or more periods. If the employment relationship has lasted for less than a year but at least three months, the employee is entitled to take study leave for a maximum of five days.

Several universities, open universities and colleges has included lectures and courses about open data and its applications in their curriculas to support and to create possibilities to learn and to gain information about open data (https://www.avoin.jyu.fi/opinto-opas/fi/opintojakso/itkp9102/; https://fitech.io/fi/opinnot/data-ja-vuorovaikutus/; https://research.tuni.fi/researchdata/trainings/ ; https://research.tuni.fi/datapalvelu/menneet-koulutukset-2022/; ). There is also e-learning modules with open data related content in the public administration's e-learning portal (eOppiva.fi). Part of the courses are available as science for all, open university or MOOC courses. For SME's there was the Growth from Data (Datasta kasvua) serie of webinars (https://www.youtube.com/playlist?list=PLFMs9Qmp5uLJHszrDcuCAricrk0tcQ33s). A specific curricula for open data studies does not exist.

Government agencies has purchased specific open data training and courses how to prepare for and to open data assets from different companies and associations. The Statistics Finland has also provided trainings. The 'Opening Up and Using Public Sector Data' project created an user-driven action model for public administration to identify, prioritize and open up information together with stakeholders (https://www.avoindata.fi/en/operating-model). The model will be enriched with available, useful material, for example from the European Data Portal. The project also created e-learning courses on the model but also on data interoperability and data quality. These courses are freely available on the public administration e-learning portal eOppiva (https://www.eoppiva.fi/kokoelmat/dealing-with-data-more-efficient-use-of-information/). Anyone interested can launch these e-learning materials at their convenience.

The cities of Helsinki Region Area (hri.fi) arrange training events about 8-10 times a year to the public servants of the cities in the capital region. For training materials, see https://hri.fi/fi/ohjeet/datan-avaajalle/koulutusmateriaalia/.

There are also plans to begin cooperation to produce open data training materials within the Digital and Population Data Services Agency, deployed by two of its services and teams, the National Open Data Portal, opendata.fi, and the Finnish Service Catalog, (https://www.suomi.fi/services/suomi-fi-finnish-service-catalogue-digital-and-population-data-services-agency/d93be162-07a2-45f2-84b3-f794da852b58), to get further assistance on creating materials.";;;;15
26b;yes;Courses arranged by universities and other qualified education provides can be recognised as part of publicly recogniced certification or as professional development training, if coureses are part of the education providers official curricula and part of a publicly recognised certification or professional development training. You can obtain a relevant markings after each course and the markings are gathered to the national study credit, degree and qualification disclosure service and obtain a certification or recognition after all courses or credits has their markings in the service (https://www.csc.fi/en/-/kaikki-opintosuoritus-ja-tutkintotiedot-uudesta-koski-palvelusta). It is possible to get a certification after completing the e-learning courses on data sharing, data interoperability and data quality (https://www.eoppiva.fi/kokoelmat/dealing-with-data-more-efficient-use-of-information/). ;;;;10
27a;yes, >9;The Regional Council of Southwest Finland organises Aluetietofoorumi –days (https://www.lounaistieto.fi/?s=aluetietofoorumi), and the HRI arranges several (online) meetups / events annually (https://hri.fi/fi/ohjeet/datan-hyodyntajalle/kehittajayhteistyo/), local events in the Turku region (https://www.facebook.com/groups/opendatatku/events). ;;;;20
27b;local or regional public bodies;Helsinki Region Infoshare service organizes several HRI Loves Developers meetups annually, examples here: https://hri.fi/fi/ohjeet/datan-hyodyntajalle/kehittajayhteistyo/ & https://hri.fi/fi/ohjeet/datan-hyodyntajalle/kehittajayhteistyo/aiemmat-kehittajatapaamiset/;;;;N/A
D2;;;;;;415
D2.1;;;;;;90
28;no;;;;;0
29;no, no focus;;;;;0
30;no;;;;;0
31;no ;;;;;0
32;no;;;;;0
33;yes;"In the report ""Use and impacts of open data"" (published 2017 by the Prime Minister´s Office) researchers assessed the economic impacts of open data in Finland and proposed concrete means how to enhance the impact of open data in our society (https://tietokayttoon.fi/documents/10616/3866814/40_avoimen+datan+16032017.pdf/0444467d-5400-4f0c-8728-2447cef039ad/40_avoimen+datan+16032017.pdf?version=1.0&t=1489650786000). As an example form sector specific definition: The aims for opening non confidential social and health data have been defined. The aims are to support public welfare and to provide business opportunities.";;;;20
34;yes;Opendata.fi uses the STEEP analysis methodology to measure the social, technological, economic, environmental and political impact of open data.;;;;30
35;yes;"The impact assessments included to the Government Bill to transpose the Open Data directive, in Finnish and Swedish only:
https://www.eduskunta.fi/FI/vaski/HallituksenEsitys/Documents/HE_74+2021.pdf ; The The consequences of paid and free access to public sector information, Prime Minister's Ofice (2022) https://julkaisut.valtioneuvosto.fi/bitstream/handle/10024/164251/VNTEAS_2022_50.pdf in Finnish with a description sheet in English.

The impact assessment of the State aid reform from the perspectives of publicity, transparency and utilization of information https://api.hankeikkuna.fi/asiakirjat/87c384a0-cec6-4be9-a06e-042b02ef571d/38451611-0066-4e85-ab11-c553c339aa7f/KIRJE_20210216124554.PDF ; How Data Economy Can Be Leveraged to Benefit Finnish Business Organizations, new report on data economy including views on open data as well https://www.businessfinland.fi/en/whats-new/events/2023/data-economy-exploring-the-potential-of-data-monetization-and-value-creation 

Master Thesis studies in various topics: Utilizing Open Data in Large Companies Participating in Manufacturing Industry, Master thesis (2022): https://trepo.tuni.fi/handle/10024/139155 ; Opportunities offered by open spatial data: Implementation of the nautical chart card (2022), in Finnish only https://www.theseus.fi/bitstream/handle/10024/781802/Opinn%C3%A4ytety%C3%B6_Martti_Niemi.pdf ; Promoting the Opening and Reuse of Research Data (2023) https://www.theseus.fi/bitstream/handle/10024/789675/Vakkuri_Johanna.pdf";;;;25
36;yes;"HRI Loves Developers meetups organized by the City of Helsinki: https://hri.fi/fi/ohjeet/datan-hyodyntajalle/kehittajayhteistyo/, 
HRI collaborates with the Universities and Universities of Applied Sciences in Helsinki Region: https://hri.fi/fi/hrin-vuosi-2020-verkkotapahtumia-ja-mielenkiintoisia-data-avauksia/ and https://hri.fi/fi/hrin-vuosi-2021-avoimen-datan-arkea-ja-juhlaa/. In addition Sitra IHAN https://www.sitra.fi/en/projects/ihan-business-programme/.";;;;15
D2.2;;;;;;100
37;yes;N/A;;;;40
37.1;Yes;Helsinki Region Infoshare uses Google Analytics (https://www.hri.fi/data/en_GB/statistics);;;0;
37.2;Yes;Helsinki Region Infoshare uses Google Analytics (https://www.hri.fi/data/en_GB/statistics);;;0;
37.3;Yes;"Helsinki Region Infoshare makes a user survey once a year: https://hri.fi/fi/hrin-kayttajakysely-2023-erinomaista-tyota-hyvalla-asenteella/; answers as open data: https://hri.fi/data/dataset/paakaupunkiseudun-avoimen-datan-palvelun-kayttajakyselyn-vastaukset. Opendata.fi service has also done a user survey in April 2022: https://www.avoindata.fi/fi/artikkeli/asiakastyytyvaisyyskysely-vuonna-2022-palveluun-ollaan-tyytyvaisia";;;;
37.4;Yes;https://hri.fi/fi/ohjeet/datan-hyodyntajalle/kehittajayhteistyo/;;;0;
37.5;Yes;Helsinki Region Infoshare collects showcases (https://hri.fi/data/en_GB/showcase) and has a feedback form (Disqus) at almost every page on hri.fi;;;0;
38;Yes;N/A;;;;40
38.1;Yes;https://hri.fi/fi/ohjeet/datan-hyodyntajalle/kehittajayhteistyo/;;;0;
38.2;Yes;Helsinki Region Infoshare uses Google Analytics (https://www.hri.fi/data/en_GB/statistics);;;0;
38.3;Yes;"Helsinki Region Infoshare collects data requests from users: https://hri.fi/en_gb/new-data-request/ ; Helsinki Region Infoshare makes a user survey once a year: https://hri.fi/fi/hrin-kayttajakysely-2023-erinomaista-tyota-hyvalla-asenteella/; answers as open data: https://hri.fi/data/dataset/paakaupunkiseudun-avoimen-datan-palvelun-kayttajakyselyn-vastaukset ; Helsinki Region Infoshare uses Google Analytics (https://www.hri.fi/data/en_GB/statistics)";;;0;
39a;Yes;Helsinki Region Infoshare collects showcases (https://hri.fi/data/en_GB/showcase). Open data users can add their own showcases using a form.;;;;20
39b;No;;;;;0
D2.3;;;;;;225
D2.3a;;;;;;80
40;Yes;"RESPONSE: Good point. In the evaluation of the state aid reform, the effects of the reform have been discussed from the point of view of transparency and utilization of information, but it is more of a qualitative assessment than a quantitative study. 

Example: ""From the point of view of citizens, the clear positive effect of the reform of state aid activities can be considered to be that increasing the openness and transparency of information about state aid promotes the realization of the openness of administration and the principle of publicity included in fundamental rights. In particular, increasing the transparency of information about state aid improves the possibilities of monitoring the use of public power and funds. Increasing transparency also improves citizens' participation rights.""

In this report, on the other hand, quantitative data on the effectiveness of open data has been collected, but the focus has been more on the business perspective: https://julkaisut.valtioneuvosto.fi/bitstream/handle/10024/160261/Avoimen_datan_hy%c3%b6dynt%c3%a4minen_ja_vaikuttavuus.pdf?sequence=1&isAllowed=y";;"Is there information from the impact assessment mentioned in Q35 that might be relevant for this question (""the State aid reform from the perspectives of publicity, transparency and utilization of information "")? If so, please explain what the data show about impact of open data.";;20
41;yes;"For example
1)  www.hankeikkuna.fi (api.hankeikkuna.fi). The service lists all state public projects and their basic information as open data. This increases the public sector efficiency by making it easier to find projects that can cooperate with each other and reduces the risk of overlapping projects with similar goals. Most of the state-level development is carried out in public projects. For that reason, the service has a considerable impact on increasing transparency of public spending.
2) the Finnish Service Catalogue (https://www.opendata.fi/data/en_GB/dataset/palvelutietovaranto) lists all publicly funded service locations, the types of services available in each location (e.g. school, administrative building, beach, public park, etc.) in systematic and identical manner, thus making it easy to find all public service locations efficiently and described in comparable format. 
3) Examples in Helsinki Metropolitan Area: https://hri.fi/data/fi/showcase/kunta3d/; https://hri.fi/data/fi/showcase/helsingin-kaupungin-asiakaspalautteet/; https://hri.fi/data/fi/showcase/find-bike-now.";;;;15
42;yes;"Transparency, e.g.
1. Analysis of the feedback received by the City of Helsinki: What can you get from the feedback of city residents with open source tools? https://hri.fi/data/showcase/mita-kaupunkilaisten-palautteista-saa-irti-avoimen-lahdekoodin-tyokaluilla 

Accountability, e.g.
2. Helsinki 3D climate and energy consumption atlas (implementation) https://hri.fi/data/en_GB/showcase/helsingin-energia-ja-ilmastoatlas and the source data: https://hri.fi/data/en_GB/dataset/helsingin-3d-kaupunkimalli, in addition https://hri.fi/data/en_GB/dataset/helsingin-kaupungin-palvelukiinteistojen-energiankulutustietoja. 
3. The Finnish Institute for Health and Welfare (THL) and the Social Insurance Institution of Fin-land (Kela) are publicing large amount of socio-economical statics and open data that provides situation awareness of the wellbeing, service systems costs and resources, social benefits etc. https://www.kela.fi/kelas-research-and-statistics, https://thl.fi/en/web/thlfi-en/statistics-and-data";;;;15
43;yes;"o On national level, politicians and policy makers as well as media are all among the identified key target customers of Opendata.fi. The portal team also has an understanding that they use open data and the data visualizations in their policy making process and to promote the agendas they want to promote, but providing direct links and connections is difficult. 
Open data from the major health and social sector institutes is used direcly or based on expert analysis in the policy-making. Also the different interest groups are utilizing the data in their own studies and lobbing activities. 
o A lot of the open data is mined and used by media and used in preparing newspaper articles, which in turn influence the policy makers and decision makers.
 
o On local level, the city of Helsinki makes the 3D city model available as open data. This is nowadays used in decision formulation and policy making as a ""digital twin”. 
For details, see https://hri.fi/data/en_GB/dataset/helsingin-3d-kaupunkimalli
and the related YouTube video https://www.youtube.com/channel/UCC5zVtGUdLXRI354lghLLqg/videos";;;;15
44;yes;"Yes, for example, in the City of Helsinki (applicable also in Turku, Tampere at least), a large part of the data that is used in the city decision making (such as for example city population, city population forecasts, statistics, geospatial information) is also available as open data to decision makers as well as citizens. 
See e.g. https://hri.fi/data/en_GB/collection/vaestoennusteet) for Helsinki population forecasts. In addition the City of Hämeenlinna has created the app called Employment Guru https://hameenlinna.shinyapps.io/tyollisyysguru/_w_130151d9/. In addition Statistics Finland develops, maintains and distributes the SISU microsimulation model that models the personal taxation and social security systems of Finland. The SISU model is a calculation tool intended for the planning, monitoring and assessing of personal taxation and social security legislation. The model is freely available and downloadable. Microsimulation models can be used to calculate from unit-level data on a sample representing the whole population the overall effects of legislative amendments on different types of households as well as the whole population.";;;;15
D2.3b;;;;;;60
45;no;;;;;0
46;yes;"1. Helsinki regional service map https://palvelukartta.hel.fi/en/ uses open data and provides service information also for disabled people with information regarding accessibility. 
2. The Finnish software Blindsquare (http://www.blindsquare.com/about/), which uses open data to help blind people “see” in different contexts. 
3. Syrjässä (https://www.avoindata.fi/data/en_GB/showcase/syrjassa-tyokalu) offers continuously updating data on unemployment, dropout rates, and mental health. This tool is only available in Finnish.  
4. Map application provides easy way to examine different indicators of disadvantage https://diak.shinyapps.io/karttasovellus/ .";;;;15
47;yes;"1. Know Your Hoods (https://www.avoindata.fi/data/fi/showcase/know-your-hoods-asuinalueiden-hakukone) helps you to find the most fitting neighbourhood for you to move to. You can also use the service to learn more about the neighbourhood you live in and to get to know all the fascinating places and services nearby. 
2. Renewed (enhanced with AI) Kannattaakokauppa.fi visualises apartment price trends by postal code regions in Finland since 2005. 
3. Mobiililuotsi App is based on open data and help find the right information, public services, companies, and voluntary associations to fit different lifestyle https://mobiililuotsi.fi/.";;;;15
48;yes;"1. E.g. map application regarding confirmed Covid-19 cases: https://www.thl.fi/episeuranta/tautitapaukset/koronakartta.html and data: https://thl.fi/en/web/thlfi-en/statistics/statistical-databases/open-data/confirmed-corona-cases-in-finland-covid-19-.
2. Green Paths (https://hri.fi/data/en_GB/showcase/green-paths) is an application showing best walking or cycling paths considering air quality and traffic noise.";;;;15
49;yes;"1. Information literacy and evidence-informed decision-making (LITERACY) stretegic reseach programme (https://www.aka.fi/en/strategic-research/strategic-research/strategic-research-in-a-nutshell/programmes-and-projects/literacy/) with its projects seeks solutions to how information can be used critically and constructively to support both individual and societal decision-making and actions. 
2. A case of open data's effects to a curricula, ""Open data challenges the curriculum"", was a sub-ject of academic interest as well (https://finna.fi/Record/theseus_laurea.10024_702839). 
3. Specific educational materials are available to support the use of open data in different levels of education: https://finna.fi/Record/aoe.1952";;;;15
D2.3b;;;;;;65
50;yes;"The Finnish Meteorological Institute provides most of its datasets open, free of change, in WMS format and some in Amazon AWS S3 format through the FMI Open Data Services since 2013. More information on the FMI website: https://en.ilmatieteenlaitos.fi/open-data. 

An impact study focusing on data usage in 2018 and a user survey on the FMI Open Data Services was conducted in 2019 which proved the value of open data information for business, public sector, and citizens. According to the study, FMI open data has a significant impact on business. 14% of the private company respondents said that FMI open data have generated new business during last 3 years (N = 389; 14 % of 389 = 54 companies). 

User survey and impact study results

Use of open meteorological data through the FMI Open Data Services:
- Most users use interpolated timeseries
- Large datasets are disseminated via AWS and it’s important for heavy users
- Timeseries API is crucial
- Summer is the busiest time of the year (three times more data requests)
- Removing of API-key increased significantly data requests
- Guidelines and manuals were used by approx. 60% of the users
- 25% of respondents use FMI open data with other open data  
- Four top datasets cover over 3/4 of requests:
o Station specific weather observations
o Weather forecast model HIRLAM (production was terminated in late 2022)
o Lightning strikes
o Weather radar images

Users of the FMI Open Data Services:
- Over 60% of users couldn’t be recognized. However, 80% of recognized users were companies and only 6% from public sector. 
- The companies requested mostly weather forecasts and surface observations and public sector used a lot of road weather observations

FMI Open Data Services is used for example in:
- teaching students in the elementary and high school
- water supply and waste management services, especially for forecasting waste-water flow 
- displaying real-time and historical marine weather data as background information in our services for the users
- estimating solar power production

Access to FMI Open Data Services

Access to FMI open datasets through the web interfaces:
• Discovery Service (a.k.a. Catalog service) providing metadata about the available data sets and services, implemented using the OGC Catalog Service for Web (CSW),
• View Services giving a visual preview of the available data sets, implemented using OGC Web Map Service (WMS), and
• Download Services providing a continuous online access to the most up-to-date data, implemented using OGC Web Feature Service (WFS).

More technical guidance about the FMI Open Data Services: https://en.ilmatieteenlaitos.fi/open-data-manual. 

RESPONSE: We accept the transfer of this evidence to questions Q55 and Q51-54. Unfortunately, we found it difficult to find some other evidence to this question. There is a study on the utilisation of open data in circular economy business but we are not sure if it fits here. Link: https://storage.googleapis.com/turku-amk/2019/08/tuamk-kiertotalouden-avoimen-datan-ratkaisut-raportti.pdf";;"The impact described on business might fit better in Q55 (""14% of the private company respondents said that FMI open data have generated new business during last 3 years (N = 389; 14 % of 389 = 54 companies""). 

The description of how data is used fits better in Q51-Q54 about reuse cases.

Therefore, please add if you have data (such as from research or impact studies) about open data impact related to environmental challenges.";;20
51;yes;"Open data from the Finnish Environment Insitute (https://www.syke.fi/en-US/Open_information) has been available for nature conservation, land use and urban planning 2008 onwards and the open data from the Finnish Bidiversity Information Facility from 2012. The data is widely used anf the impact is already quite deep within the planning and conservating processes.  Resent user cases, for example: tools for biodiversity conservation for land use and urban planning (https://luomus.fi/fi/uutinen/entistakin-tehokkaampi-tyokalu-luonnon-monimuotoisuuden-suojeluun-maankayton-suunnitteluun) ; modelling of the natural habitats of the Siberian flying squirrel https://laji.fi/news/6166  ; ongoing tree harvesting in Finland  and the targets of the Paris agreement https://www.syke.fi/en-US/Current/Increasing_tree_harvest_does_not_help_to(63331)";;;;15
52;yes;"o Finnish Meteorological Institute is providing both global and local air quality data as open data (https://en.ilmatieteenlaitos.fi/open-data). The local air quality data is shown i.e. in Finnish trams and metros.
o City of Helsinki also collects air quality data with sensors in the trams and shares that data as open data https://hri.fi/data/en_GB/dataset/helsingin-ilmanlaadun-mittaukset-raitiovaunuihin-asennetuilla-mittalaitteilla 
o Dynamic data regarding energy, heat, water and cooling of Helsinki’s utility and service properties, data: https://hri.fi/data/en_GB/dataset/helsingin-kaupungin-palvelukiinteistojen-energiankulutustietoja and article: https://hri.fi/fi/helsinki-avaa-kiinteistojensa-energiankulutustiedot-kaikkien-kayttoon/ (in Finnish)

RESPONSE: We offer alternative examples:

-Kaupunkifillarit.fi mobile application provides up-to-date information on the availability of free city bikes in cities of Helsinki, Espoo, Vantaa, Turku and Oulu. The app is based on open data sources and developed by active citizens. Link: https://play.google.com/store/apps/details?id=fi.kaupunkifillarit&pcampaignid=MKT-Other-global-all-co-prtnr-py-PartBadge-Mar2515-1 

-One of the main goals of the shipping industry is to reduce shipping emissions. Developed to improve the efficiency of maritime logistics, the Port Activity App helps ports and operators in the shipping industry with sustainable development goals. The application is partly based on open data (e.g. waterways, maritime traffic, weather) and partly on private data of ports. Link: https://www.fintraffic.fi/fi/uutiset/port-activity-app-tarjoaa-uusia-tyokaluja-merenkulun-paastotavoitteiden-tayttamisen-tueksi

-The Service Map for Capital Region contains information on different public service locations in the cities of Espoo, Helsinki, Kauniainen and Vantaa, in addition to the wellbeing services counties of Western Uusimaa, Vantaa and Kerava. You can find for example information on locations of charging stations for electric vehicles and recycling stations. Link: https://palvelukartta.espoo.fi/en/info

It may also be possible to add here some examples of evidence provided originally in Q50.";;These examples seem to relate more to the datasets. Are there clear reuse cases that can described?;;15
53;yes;"Open data from the Finnish Environment Insitute (https://www.syke.fi/en-US/Open_information) has been available for nature conservation, land use and urban planning 2008 onwards and the open data from the Finnish Biodiversity Information Facility from 2012. The data is widely used anf the impact is already quite deep within the planning and conservating processes. Resent user cases, for example: Forest fires in Fennoscandia under changing climate and forest cover (IBA-ForestFires) https://en.ilmatieteenlaitos.fi/iba-forest-fires;

The National Land Survey's laser scanning project (2020-2025) produces more detailed open data for predicting and managing flood risks. The project is still in progress, but the impacts and benefits have been assessed in the Excel file (Taloudelliset hyödyt -tab, point 7) attached to the response.

RESPONSE: The impacts have been evaluated from the point of view of data utilisation. For example, regional administration authorities and municipalities can use new laser scanning data to combine flood risk data with land use data (buildings, construction plans), which in the future will increase people's safety and reduce material damage.

Additional information: We have also the CO2data.fi online service that provides objective data on the climate impact of construction products used in Finland, such as carbon footprint and handprint, material efficiency and recyclability. The data harmonises the calculation of greenhouse gas emissions throughout the life cycle of buildings and facilitates the design of a low-carbon building. The database is based on public information and open data, and can be used by land use or building designers, construction companies etc. Link: https://ym.fi/-/rakentamisen-paastoja-voidaan-nyt-vertailla-uusi-paastotietokanta-luo-perustan-vahahiilisen-rakentamisen-saadosohjaukselle?languageId=en_US";;Please clarify whether the impacts of the National Land Survey's laser scanning project are reuse cases or whether this refers to the primacy benefits of the project. This question is interested in the reuse of open data by reusers.;;15
54;I don't know;;;;;0
D2.3d;;;;;;20
55;I don't know;;;;;0
56;I don't know;;;;;0
57;yes;"Lounaistieto, the regional information service for Southwestern Finland maintaining local open data portal, statistical analysis service and map service was awarded in March by the local chamber of commerce's Annual ICT Award: The key objective of Lounaistieto is to develop the usability and versatile utilisation of open data and spatial data as well as cooperation and expertise between actors in the region. Lounaistieto has succeeded in this task excellently through long-term work (https://turunkauppakamari.fi/news/lounaistieto-palkittiin-vuoden-ict-teko-tunnustuksella/).

RESPONSE: After review, our original answer is not suitable for this question. However, the utilisation of open data in the context of new innovations has increased, but this is more visible in business creation. There are more and more companies basing their business on open data, for example Vainu's (www.vainu.com) business idea is to collect open, public data and use it to form an accurate situational picture of companies. Handata Oy (www.handata.fi) serves the public sector in publishing purchase invoice data and managing by information of procurements, and maintains the country's most extensive database of public procurements and purchases. The sources of their data are municipalities, municipal associations and the avoindata.fi service and the financial data of municipalities published by Statistics Finland. 

However, these examples could be better suited to Q55 or Q58.";;Please clarify the open data reuse case and its impact;;20
58;I don't know;;;;;0
D3;;;;;;581
D3.1;;;;;;202
59;yes;"https://www.avoindata.fi/en
";;;;20
60;yes;N/A;;;;10
61;yes;N/A;;;;10
62a;yes;N/A;;;;10
62b;yes;N/A;;;;10
63;yes;"https://www.avoindata.fi/data/sparql
";;;;10
64;yes;"https://www.avoindata.fi/fi/kayttoohjeet/kaytto-rajapinnan-api-kautta
";;;;10
65;yes;"The portal metadata model as well as UI supports users/members from organizations that open data to provide additional information such as descriptions, terms of use etc. for a data set in textual format as well as attached additional documents. For example: https://www.avoindata.fi/data/fi/dataset/turun-kaupungin-pienaluetilastoja
";;;;10
66a;yes;"For example: https://www.opendata.fi/en/contact 
";;;;10
66b;no;;;;;0
66c;yes;"Users can rate datasets by liking them using the “like” button on the dataset page. The features shows the amount of likes the dataset has gotten. 
For example: https://www.avoindata.fi/data/fi/dataset/turun-ja-kaarinan-oppilaaksiottoalueet
";;;;10
67;yes;"In our portal we have open data news page (with open data twitter feeds), as well as a calendar for open data related events in Finland. For example: https://www.avoindata.fi/en/articles
";;;;10
68;no ;;;;;0
69a;no;;;;;0
69b;Select answer for Q69b;N/A;;;;N/A
69c;no;;;;;0
70a;no;;;;;0
70b;the majority of datasets;N/A;;;;12
71;no;"We have withdrawn the discussion board in the national portal for relatively low usage and security reasons. Due to all evaluated open-source solutions having the same vulnerabilities, we do not plan on re-introducing this feature. 

RESPONSE: The forum was flooded with fake accounts that feed the platform with different kind of advertisements. It requires a lot of manual moderation to remove fake accounts and deleting spam. Due to the EU Data Protection Regulation, we can no longer use for example https://disqus.com/, as it is headquartered in the US and does not comply with the EU Data Protection Regulation. In the past, DisQus helped us to moderate chat content, often automatically, by blocking spam and bots. Again, we have briefly evaluated a number of alternatives, and all evaluated open-source solutions seem to have the same vulnerabilities, which are against the security policies of the Finnish Digital Agency. For that reason, we do not plan on re-introducing this feature at least for the time being.
";;We are curious to know more about this. What was your reason for this decision?;;0
72;yes;"https://www.opendata.fi/data/en_GB/showcase
";;;;10
73;yes;"Showcase pages have field called ""Used datasets"", which points to the datasets used by the use case. For example: https://www.avoindata.fi/data/en_GB/showcase/perustoimeentulotukiuomessa
";;;;10
74;yes;"https://www.opendata.fi/data/en_GB/submit-showcase 
";;;;10
75;yes;https://www.avoindata.fi/data/fi/dataset/turku-energian-ymparistotaideteokset/resource/efa0aaf5-6aac-4510-9919-05c64a94becb;;;;10
76;yes;https://www.avoindata.fi/data/fi/dataset/turun-seudun-liikennemaaria/resource/220fb8f8-8de8-444c-8544-7dfb55418fe1;;;;10
77;yes;"The portal has the capability to indicate that a dataset is a high value dataset. We are also in the process of updating the Operating model for data sharing as well as the portal instructions to provide basic instructions on how to indicate in the national portal that a dataset is a high value dataset.
";;;;20
D3.2;;;;;;145
78;yes;N/A;;;;10
79;yes;"Matomo analytics + CKAN report.
";;;;15
80a;yes;"Statistics are regularly used to improve portal usability and optimise the content of opendata.fi support materials. The support materials on opendata.fi are continuously developed based on user feedback and usage statistics. We analyse the number of visits, the average time spent on a specific page, and the user paths to see how an average user navigates the materials. The content is improved based on the data gathered.  Usage statistics are also used when planning the future service development. For example, the development of most visited pages is prioritised and the website search usability is improved based on data about popular search terms. Additionally, statistics are used to ensure that all the pages are working correctly so that users do not end up on an error page, for example.
";;;;10
80b;yes;We currently have a Public Administration API Principles financed project ongoing to further develop the Operating model and the API principles published at the end of 2022. As part of that project, the open data team is conducting face-to-face interviews with data openers on the public sector. The focus is on both the government-level players and municipal sector players. These interviews will give us a comprehensive understanding on the motivation, extent of knowledge as well as needs of the said organizations regarding opening data.;;;;10
81a;a bit of everything, no clear dominant group;N/A;;;;10
81b;yes, entirely;;;;;10
82;see answer box;Around 10 000 - 14 000.;;;;10
83;see answer box;~ 10%;;;;N/A
84;yes;Yes, the public report on most used keywords is available on both monthly and yearly basis. See Most popular search terms: https://www.avoindata.fi/data/en_GB/report/matomo-most-popular-search-terms;;;;10
85;yes;N/A;;;;10
86;see answer box;"1 = Transport (520 datasets)
2 = Regions and cities (392 datasets) 
3 = Environment & Nature (322 datasets)  
4 = Built-up areas & Infrastructure (255 datasets) 
5 = Population and society (241 datasets)";;;;10
87;see answer box;"The public report for the most popular datasets is available at: https://www.avoindata.fi/data/en_GB/report/matomo-dataset

(in year 2022)
1 = Väestötietojärjestelmän suomalaisten nimiaineistot (76187 views)
2 = Suosituimmat etunimet syntymävuosittain ja kunnittain (14214 views)
3 = Suomalaisten rakennusten osoitteet, postinumerot ja WGS84-koordinaatit (4968 views)
4 = Rakennusten osoitetiedot ja äänestysalue - koko Suomi (2825 views)
5 = Kuntaluettelo (1685 views)";;;;10
88;yes;"A dedicated search engine optimization subproject was budgeted for 2022, but will be carried out in fall 2023.
The project continues a wider project on opening up and using public data lead by the Ministry of Finance between 2020-2022.";;;;10
89;yes;;;;;10
90a;yes;N/A;;;;10
