ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
46;yes;"1) Some of the municipalities and self-governing regions re-use data of Roma Atlas https://www.minv.sk/?atlas-romskych-komunit-2019 that map number of Roma people, their living conditions and distribution in regions in Slovakia. The author of Roma Atlas is Pleninpotentiary of Roma communities. Self-governing regions - Prešov, Košice, visualise data from Roma Atlas in map in order to understand how is status changed over the years and use map outputs to design measures at regional level. Examples: https://geopresovregion.sk/web/web_mrk/#9/49.1000/21.3000 ;  https://www.geoportalksk.sk/web/romske_komunity_v_ksk/#9/48.6778/21.2700  Roma Atlas participated in series of workshops on open data impact - Workshop n. 3 https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829238 We developed cooperation with autors of atlas and data from atlas will be published in more open csv format soon.";;;;15
47;yes;1) City of Košice created visualisations containg useful information on wellbeing of citizens - Quality of air https://opendata.kosice.sk/pages/763f91fbc8844649b940302b3447825b 2) NGO Alvaria created dashboard on kindergartens from open data sources - dashboard enables local municipalities to compare demographic trends and available capacity https://www.alvaria.sk/vizualizovali-sme-oficialne-udaje-o-skolkach/ 3) Košice self governing region released map apps and open data on urban territorial plans and travel time maps to cities https://www.geoportalksk.sk/mapstore/#/viewer/openlayers/1139 https://www.geoportalksk.sk/mapstore/#/viewer/openlayers/1458* *updated;Is there a more specific answer relating to housing in urban areas?;The kindergarten example has some relevance to urban housing: it highlights the catchment area of ;;15
48;yes;City of Košice created visualisations containg useful information on wellbeing of citizens - Schools https://opendata.kosice.sk/pages/677752b2747447f0be5b327047ba9e00 Criminal offences https://opendata.kosice.sk/pages/9bcfaab7a37e4501995f7bc1e265d1b3 Response to reviewer: Visualisation of schools and their catchment areas is helpful for parents, especially parents who are immigrants (especially ukrainian parents). Offences visualisation fosters discussion on safety and influences local politicians to take measures to prevent offenses in areas where they are most common.;;Please describe the impact of these reuse cases. Visualisations must be used in some way to achieve an impact.;;15
49;yes;In 2022-23, NGO Alvaria organized a training program Spoznaj otvorené dáta - on 5 high schools, series of 2 workshops were organized, learning young people what are open data, how can they be used and visualised via free tools. https://www.alvaria.sk/realizovali-sme-projekt-spoznaj-otvorene-data-urceny-pre-stredne-skoly/ E-learning was created for other schools, training materials from project are included. https://www.alvaria.sk/kurz/spoznaj-otvorene-data-kurz-pre-stredne-skoly/;;;;15
D2.3c;;;;;;80
50;yes;"Impact will by monitored in accordance wih Methodology for measure of open data impact and reuse which has tools for mapping and measuring impact (interviews, gathering reuses, metrics, etc.). Methodology for measure of open data impact and reuse was published in August 2023 (https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829221&preview=/101829221/134155049/metodika_dopad_otvorenych_dat_final.docx).* Some inputs are available from series of workshops on open data impact (via Jamboard and discussion). https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829238 There has been organised set of events aiming to stimulate the development of new added value on top of open data in the field of enviroment:
https://inovacie.bratislava.sk/climathon/ 
https://www.citython.sk/2022kosice/ 
https://www.citython.sk/2022zilina/ 
Information on impact are available from presentation of project Dnes dycham - open data reuser https://wiki.vicepremier.gov.sk/download/attachments/101829238/Dnesdycham_SAZP.PPTX?version=1&modificationDate=1684749577723&api=v2 - slides 8,9* *updated
Response to reviewer: App has collected in few months 62 users comments and 1 000+ downloads.";Has there been an update on this draft version? Are there any measurements/data available on the impact of open data relating to environmental challenges?;Thank you for the updated answer. Could you kindly summarise the intermediate results of the study?;;20
51;yes;1) National forests of Slovakia published created project Otvorenelesy, that publishes data on wood harvesting, transport and selling. Data can be viewed on map, charts or downloaded via OpenAPI. It is possible to search in records. https://otvorene.lesy.sk/drevo 2) Dnes dýcham - webapp and android app shows realtime information on quality of air from official sources, it supports schools to teach pupils on enviromental problems via setting up their own air quality monitoring with donated sensors https://dnesdycham.populair.sk/;;"Example 2 seems like a reuse case. 
Example 1 is an example of relevant datasets and not a reuse case";;15
52;yes;Najdispoj.sk - project created by university student use open data on train and bus timetables to search journey from point A to point B using public transport. Application can search fastest journey or journey with fewest changes. Journey is displayed on map with details (times, number of line, etc.) ;;;;15
53;yes;"1) Košice self governing region created interactive map on climate change and its consecvences - it shows data on vulnerabiliy of municipalies to climate change, change of temperature, adaptive capacity, etc. https://www.geoportalksk.sk/mapstore/#/viewer/openlayers/3171 2) 
Another example of Open Data utilisation can be provided by the Open Data used and created in connection to the Analysis evaluating  degrees of threat to municipalities from three climate threats - extreme heat, extreme precipitation and drought (https://minzp.sk/iep/publikacie/ekonomicke-analyzy/veduci-horia-obce.html).";;;;15
54;yes;"1) Project Fakty o klíme - shows varius information on climate change in beautiful, sharable way, including information on CO2 created by varius sources of energy: https://faktyoklime.sk/infografiky/elektrina-sr 
2) Analýza vplyvov balíka Fit for 55 https://www.minzp.sk/iep/publikacie/ekonomicke-analyzy/analyza-vplyvov-balika-fit-55.html 
3) Making the Slovak republic more resource efficient economy https://www.minzp.sk/iep/publikacie/ekonomicke-analyzy/making-slovak-republic-more-resource-efficient-economy.html 
Response to reviewer: 1) Resources are used by media (SME, Seznam správy, Rozhlas, Respekt) and professional services (PWC, McKinsey, Deloitte) Open Data was one of the data sources in these studies.";;"Please describe the impact of these examples.
For eg 2 and 3: please clarify the role of open data";;15
D2.3d;;;;;;80
55;yes;Impact will by monitored in accordance wih Methodology for measure of open data impact and reuse which has tools for mapping and measuring impact (interviews, gathering reuses, metrics, etc.). Methodology for measure of open data impact and reuse was published in August 2023 (https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829221&preview=/101829221/134155049/metodika_dopad_otvorenych_dat_final.docx).*  Some inputs are available from series of workshops on open data impact (via Jamboard and discussion). https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829238  Information on impact are available from presentation of data reuser No limit developers (https://wiki.vicepremier.gov.sk/download/attachments/101829238/nolimit_mhd_presov.pptx?version=1&modificationDate=1690875993537&api=v2 - slides 4-6)* *updated Response to reviewer: App has 45 000+ downloads in single city (Prešov). It is one of most successful transport apps in Slovakia.;Has there been an update on this draft version? Are there any measurements/data available on the economic impact of open data?;Thank you for the updated answer. Could you kindly summarise the intermediate results of the study?;;20
56;yes;"1) Finstat.sk - portal of the commercial company that analyses open data from the central governmen related to the credibility and trustwortines of slovak companies. It integrates more than 20 data sources from the central government: Company register, Register of financial statements, Beneficial ownership register, Judicial Desicions, etc. In 2021, company Finstat gained sales in 2,1 mil. EUR and have aproimately 30 employees - impact on employment, GDP, providing information for citizens and companies (freemium model)* https://finstat.sk/o-finstate ; https://finstat.sk/47165367 
2) GrantExpert - private company that build business model on  open data around ESIF. Portal www.itms2014.sk is a central information system that serves for registration and subsequent processing, export and monitoring of data on programming, project and financial management, control and audit for the programming period 2014-2020. It provides also open data via API  https://opendata.itms2014.sk/swagger/?url=/v2/swagger.json#/projekt/projektVRealizacii_show Company GrantExpert is a consument of ITMS open data - Among the other services,  it provides automatized monitoring of open grants based to the criteria to clients, sale on demand Power BI dasboards to clients for better management of his/her approved ESIF projects https://www.grantexpert.sk/  In 2021, GrantExpert gained more than 80.000 € in sales and has at least 3 employees. Impact on GDP, employment, providing information for NGOs on grants.*
3) Ekosystem.slovensko.digital - Company ""Slovensko.Digital Services"" provides to customers products driven by open data. E.g. Autoform that can be integrated to the clients system for autofilling contact and invoicing data about companies and self-employed. It uses open data from Registry of  legal entities and the list of activated mailboxes via www.slovensko.sk (gov service) https://ekosystem.slovensko.digital/sluzby/autoform In 2020, Slovensko.Digital Services has almost 60.000 € in sales and employed 2-4 employees. Impact on employment, GDP, effeciency of companies - cleaning and providing data, f. e. data for faster invoicing (Autoform).*
4) KPMG estimates that in 2023 there are 7 185 employed people directly or indirectly connected with open data, this figure is expected to rise to 9 510 by 2025. *updated";Can this be elaborated? With a focus on how and what kind of impact is created;;;20
57;yes;1) Finstat is providing innovative commercial services based on machine learning algoritms (crawling web pages of companies to find out information). 2) No Limit (MHD Prešov) and specially project Najdispoj.sk are building applications to find routes using open data timetables and vehicle position information. 3) DEKK hackathon, there were created and presented intresting projects based on machine learning or automation. https://dekk.sk/wp-content/uploads/2022/10/Data-Hackathon-Report.pdf;;;;20
58;yes;Yes, majority of open data projects are small and medium businesses, startups and nonprofits. (UVOSTAT, FINSTAT, GrantExpert, No limit developers and others)* *updated;Please support this statement with selected examples;;;20
D3;;;;;;554
D3.1;;;;;;238
59;yes;data.gov.sk;;;;20
60;yes;N/A;;;;10
61;yes;N/A;;;;10
62a;yes;N/A;;;;10
62b;yes;N/A;;;;10
63;yes;via SPARQL endpoint: https://data.gov.sk/sparql;;;;10
64;yes;Documentation and supporting materials can be attached to dataset (f.e. PDF or HTML file). Metadata in PDF file attached - https://data.gov.sk/dataset/hc02.* *updated;;In addition to the training, is there documentation on how to use SQARQL on the portal?;;10
65;yes;"""Podnet na úpravu údajov zverejnených na Portáli otvorených dát"" on main page https://schranka.slovensko.sk/FormConstructor/Default.aspx?IdService=214575 - available for logged users* *updated";no direct-URL to this feature. Please provide an example.;;;10
66a;yes;After login, user can like or subscribe dataset. https://data.gov.sk/dataset/register-adries-register-budov - subscribed by 2 users* *updated;no direct-URL to this feature. Please provide an example.;;;10
66b;yes;After login, datasets can be rated by stars (1 to 5).;no direct-URL to this feature. Please provide an example.;Can the user provide comments on the dataset? Rating datasets (such as scoring from 1 to 5 is relevant for Q66c).;;10
66c;yes;After login, datasets can be rated by stars (1 to 5).;no direct-URL to this feature. Please provide an example.;;;10
67;no;;;;;0
68;yes;https://data.gov.sk/feeds/dataset.atom;;;;10
69a;yes;"""Návrh na zverejnenie údajov na Portáli otvorených dát"" on main page https://schranka.slovensko.sk/FormConstructor/Default.aspx?IdService=214550 - available for logged users* *updated";no direct-URL to this feature. Please provide an example.;;;10
69b;less frequently than monthly;N/A;;;;N/A
69c;yes;https://open.slovensko.sk/DataRequest/Search;;;;10
70a;yes;"https://open.slovensko.sk/DataRequest/Search Requests are marked as ""accomplished"" = ""vybavené""";;;;10
70b;approximately half of the datasets;N/A;;;;8
71;yes;There is posibility of discusion and comments on methodology portal https://wiki.vicepremier.gov.sk/display/opendata.;Unclear if this wiki.vicepremier.gov.sk is the national data portal or just the place where the new methodology is published. Please provide a link to a discussion form feature on the portal.;;;10
72;yes;https://data.gov.sk/apps;;;;10
73;yes;https://data.gov.sk/apps/detail?id=fd09f98e-fa78-4d59-938b-cd9c3236af72;;;;10
74;yes;"""Žiadosť o registráciu aplikácie na Portáli otvorených dát"" on main page https://data.gov.sk/apps/new - available for logged users* *updated";no direct-URL to this feature. Please provide an example.;;;10
75;yes;https://data.gov.sk/dataset/datovi-kuratori-2022-05-26/resource/85668835-a752-46e9-b594-a160c910ea7f;;;;10
76;no;;;;;0
77;yes;We updated our DCAT standard, adding new atribut - HVD so users can easily identificate HVD datasets on the national portal. HVD datasets will be promoted on national portal in navigation.;;;;20
D3.2;;;;;;125
78;yes;N/A;;;;10
79;yes;Google Analytics and Bash script;;;;15
80a;yes;Annual report on portals usage is published by the Office of the Government Plenipotentiary for development of the civil society https://www.minv.sk/?ros_ogp_spravy&sprava=analyza-zverejnenych-datasetov-ustrednych-organov-statnej-spravy-za-rok-2021-dostupna-na-pripomienkovanie. Process of creating report for 2023 started in May 2023.;;;;10
80b;yes;Methodology for measure of open data impact and reuse is in draft version, to be complete in June 2023. Methodology implement several activities which will take place in late 2023, including interviews with online form for portal users. Activities include: analysis of web analytics, surveys (for data stewards, data users, one survey for companies, NGO and academia focused on impact). Survey for data users will ask on users satisfaction with portal and data quality. Methodology implements metrics for user requests satisfaction (on quality of data request or to publish new data request) and if most requested data (discovered by separate survey - Q38) are published.* *updated;Please specify the activities you undertake to understand user behaviour and needs;;;10
81a;a bit of everything, no clear dominant group;N/A;;;;10
81b;yes, entirely;Portal has no clear target audience, it is intended to serve public/nonprofit/profit/educational sector and citizens.;;;;10
82;see answer box;aprox. 29 000 users per month;;;;10
83;see answer box;0,88;;;;N/A
84;no;;;;;0
85;yes;N/A;;;;10
86;see answer box;1 = registers 2 = national assembly 3 = economic data  4 = statistics 5 = health;;;;10
87;see answer box;1 = Register of addresses 2 = Gazette of the Industrial property office 3 = National assembly - list of meetings 4 = Agricultural paying agency - invoices 5 = Number of accesses on www.slovensko.sk;;;;10
88;yes;New portal is being build based on best practices of advanced portals (UK, CZ, DE). We used range of requirments for new portal including seo and search keywords optimalisation. https://www.uvo.gov.sk/vyhladavanie/vyhladavanie-dokumentov/detail/3260979?cHash=907a90e49c7380749c54dd06ab52bb6f;;;;10
89;yes;For humans, there is page with metadata for each dataset https://data.gov.sk/dataset/objednavky-tovarov-a-sluzieb-ruvz-svidnik/resource/e498fb89-a096-4795-bf03-2a027ce0a762 For machines there is SPARQL Endpoint: https://opendata.mirri.tech/;;;;10
90a;no ;N/A;;;;0
90b;I don't know;;;;;N/A
D3.3;;;;;;66
91;the majority of public sector data providers;There are 95 data providers on portal which are mainly public bodies on national level. Regional providers are not required to publish open data, it is only optional. Around 30 regional bodies publishes open data. Harvesting this data on national open data is still problem, national open data team is working on technical solutions to help harvest all regional dataset on national portal.;;;;12
92a;yes, or all public sector data providers already publish data;N/A;;;;10
92b;yes, or all public sector data providers already publish data;Publication minimum - set of recommended datasets for data providers to publish, there are also recommended data structures https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=67152323;;;;10
93a;yes;"Bratislava,https://opendata.bratislava.sk/ 
Prešovský samosprávny kraj,https://www.po-kraj.sk/sk/open-data/; https://geopresovregion.sk/
Košický samosprávny kraj,https://www.geoportalksk.sk/
Prešov,https://egov.presov.sk/
Žilina,https://egov.zilina.sk/ 
Košice,https://opendata.kosice.sk/ 
Malacky,https://egov.malacky.sk/
Hlohovec,https://egov.hlohovec.sk/ 
Trnava,https://egov.trnava.sk/ 
Skalica,https://klient.skalica.sk/
Nitra,https://klient.nitra.sk/
Banská Bystrica,https://egov.banskabystrica.sk/ 
Trenčín,https://trencin.sk/samosprava/transparentny-trencin/opendata-trencin/ 
Humenné,https://egov.humenne.sk
Jaslovské Bohunice,https://smart.jaslovske-bohunice.sk/ 
Levice,https://egov.levice.sk/ 
Modra,https://egov.modra.sk/ 
Martin,https://egov.martin.sk/
Rožňava,https://egov.roznava.sk/
Pezinok,https://egov.pezinok.sk/ 
Kežmarok,https://egov.kezmarok.sk/ 
Bratislavský samosprávny kraj,https://bratislavskykraj.sk/opendata/
Poprad,https://egov.poprad.sk/";;;;N/A
93b;no;Majority is not discoverable, however new portal is built with functions for providers to easily integrate into national data portal.;;;;0
93c;few datasets;"There are few examples such as Ministry of Finance Open data portal (https://opendata.mfsr.sk/) and The Ministry of Foreign and European Affairs (https://www.mzv.sk/sluzby/otvorene-data) which is harvested automatically. https://platforma.slovensko.digital/t/publikacny-profil-dcat-ap-sk/4570/7 Response to reviewer: ""Old"" portal was not built with the feature for automatic harevstation. New portal (should be launched by the end of the year) is built with this feature. We want to increase number of harvested portals with finanancial scheme for open data development, which will include activities such as publishing open data, creating local portals and local SPARQL endpoints.";;Kindly also describe the reason that these sources are not haverest automatically?.;;4
94a;yes;For example ITMS Open API - data on eurofunds projects https://data.gov.sk/dataset?tags=ITMS2014&q=itms and Budget Open API - data on state budget and budgets of public bodies https://data.gov.sk/dataset/priebezne-plnenie-rozpoctu https://rozpocet.sk/web/#/cms/clanok/61/SK/rozpocet-sk-dokumentacia-open-api;;;;10
94b;1-10%;N/A;;;;N/A
95;no;This option should be included in new version of portal (by te end of 2023).;;;;0
96;yes;https://data.gov.sk/organization Response to reviewer: Most important providers: Statistics Office, Office for Public Procurement, National health information centre, Ministry of investments, regional development and informatization, Antimonopoly Office, Ministry of agriculture and rural development;;For completeness, please also list the most important providers.;;10
97;yes;"Data inventory of the ministries and central gov bodies are published at data.gov.sk. Data inventory has to contain also records on datasets that cannot be published with the reason why (e.g. Privacy and personal data protection, Commercial confidentiality; Statistical confidentiality; National security, defence, and public security; Intellectual property. ) The example of data inventory with reason why particular dataset cannot be publish: https://data.gov.sk/dataset/datovy-inventar-rezortu-podohospodarstva-a-rozvoja-vidieka ";;;;10
D3.4;;;;;;125
98;yes;Sustainibility of current portal will be ensured via implementing project Open Data 2.0 with the aim to develope new open data portal that meet current technical requirements. New open data portal will be launched by the end of 2023 and will replace the old one. More info on project here https://platforma.slovensko.digital/t/dennik-np-opendata-2-0/7933?page=2;;;;30
99;yes;;;;;10
100;yes;It does not have separate account on social media but open data team members are frequently posting in Open Data Group (https://www.facebook.com/groups/180824635305518);;;;10
101;yes;Yes, each milestone related to the building of new open data portal is consulted via community channel platforma.slovensko.digital where IT professionals around e-government meet. Additionally, Data Unit at MIRRI organizes regular meeting of working groups - Open data, Data Stewards, Better Data, where members are informed about national s portal and open data activities. Members of open data team visit also many events to inform general public and proffesionals about open data activities. ;;;;15
102;yes;"https://github.com/orgs/datova-kancelaria/repositories - ""new"" portal should be finalised by the end of 2023 ;https://github.com/nases-sk/eDemokracia-MOD - ""old"" portal";;;;10
103;yes;In order to collect technical and nontechnical requirements on new open data portal, open data team launched public consultation to get feedback what feature open data portal users expect from new open data portal. Information about public consultation was published at data.gov.sk and plaforma.slovensko.digital https://www.minv.sk/?ros_vsetky-spravy&sprava=analyza-zverejnenych-datasetov-ustrednych-organov-statnej-spravy-za-rok-2021-dostupna-na-pripomienkovanie;;;;10
104a;yes;"There is annaul analysis of portal and published datases conducted by the Office of the Government Plenipotentiary for development of civil society. 
The latest report is published here:
https://www.minv.sk/?ros_vsetky-spravy&sprava=analyza-zverejnenych-datasetov-ustrednych-organov-statnej-spravy-za-rok-2022-dostupna-na-pripomienkovanie Analysis also contains recommendations for portal improvement. Portal user survey will be also set up in new methodology on open data impact and reuse to be complete in June 2023. Analyses and conclusions are used by National Open Data Team, which currently employs one developer and one analyst (both part time). There is no strict process, improvements will be carried out in a gradual manner by the end of the year.* *updated";Please describe the process that you follow to review and regularly improve. For example, how do you go about performing the annual analysis and using the conclusion of the analysis to inform improvements?;;;15
104b;annually;N/A;;;;N/A
104c;yes;"User feedback was considered in process of building new portal, especially in document ""Catalog of requirements"" https://www.uvo.gov.sk/vyhladavanie/vyhladavanie-dokumentov/detail/3260979?cHash=907a90e49c7380749c54dd06ab52bb6f.";;;;10
105a;no;We plan dashboard along with new portal launch by the end of 2023.;Is anything currently in place? In general, we cannot consider the future implementation of features.;;;0
105b;yes;SPARQL endpont with predefined queries is available for providers, where they can track quality of their metadata, formats used and compare with other providers. https://opendata.mirri.tech/;;;;15
D4;;;;;;585
D4.1;;;;;;100
106;yes;Part of the new poral ifrastructure is automated check of quality of data. This will be fully implementedy with new portal launch by the end of 2023.  SPARQL Endpoint enables data stewards to track quality of metadata by predefined or custom queries (https://opendata.mirri.tech/)* *updated;Is anything currently in place? In general, we cannot consider the future implementation of features.;;;20
107;<30%;N/A;;;;0
108;within one day;Datasets are updated daily.;;;;40
109;the majority of datasets;N/A;;;;20
110;yes;If it is available a ontology we transpose it. For example ontology - location. https://joinup.ec.europa.eu/collection/semic-support-centre/solution/core-location-vocabulary ;;;;20
D4.2;;;;;;155
111a;yes;Monitoring is automated and launched daily.  Acces is possible via SPARQL endpoint (in future with dashboard) with predefined queries.https://opendata.mirri.tech/;;;;20
111b;yes;"Yes, via SPARQL endpoint (DCAT-AP-SK definds quality). https://opendata.mirri.tech/ Annual report is carried out on publishing datasets and quality of datasets and metadata on national open data portal. Reports are constantly improving, this year we dive deeper into metadata quality. The latest report is published here:
https://www.minv.sk/?ros_vsetky-spravy&sprava=analyza-zverejnenych-datasetov-ustrednych-organov-statnej-spravy-za-rok-2022-dostupna-na-pripomienkovanie";;;;15
112;yes;https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101822628;;;;20
113;not applicable;We use standard CC licences.;;;;10
114;yes, CC licences;https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101822628 We guide poublishers to use Creative Commons licences (more open the better) if possible.;;;;10
115;>90%;N/A;;;;20
116;increased, or already >90%;N/A;;;;10
117;5-10;N/A;;;;5
118;yes;https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101838395 We created methodology on measuring quality of open data which is available on our methodology page. There is 1 report based on this methodology published on portal https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101838399.;;;;15
119a;yes;Governmental organizations and public administration bodies has an access to financial resources within Operational Program Integrated Infrastructure that provides founding for individual IT projects that aim to accomplish strategic goals of the government in the IT segment (among them also to increase accessibility of open data);;;;15
119b;yes;Data Unit at MIRRI provides on demand consultations to public bodies hot to publish open data, provides guidelines, examples of good/bad practices,  data model structures at opendata.gov.sk. Addionally, a few trainings for public bodies has been organized (data quality, business rules, open data minimum) and regular knowledge-exchange within working groups are taken (WG as Better Data, Open data, Data stewards, etc.) ;;;;15
D4.3;;;;;;180
120;yes;https://datova-kancelaria.github.io/dcat-ap-sk-2.0/;;;;25
121;>90%;;;;;25
122a;>90%;;;;;20
122b;>90%;;;;;20
123;yes;https://datova-kancelaria.github.io/dcat-ap-sk-2.0/ Response to reviewer: The main difference is more detailed metadata for licences (the Slovakian version of DCAT is very similar to the Czech).;;Please also briefly describe the differences between the base version and they national variation;;5
124a;yes;N/A;;;;25
124b;see answer box;Using custom portals (CKAN mainly);;;;15
125a;>90%;N/A;;;;20
125b;>90%;N/A;;;;25
D4.4;;;;;;150
126;yes;"Decree of the Office of the Deputy Prime Minister of the SR for Investment and Informatization on standards for public administration information technologies defines 5 level quality of datasets: 
 https://www.slov-lex.sk/pravne-predpisy/SK/ZZ/2020/78/20200501""";;;;15
127;yes;We realize a methological activities to increase a quality of published data – we publish methology at the portal https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=77338628 and we organize working groups and made online presentation from the working groups which is published here https://www.youtube.com/channel/UCF-rmyKJ9pE49CP8-rUi4mQ;;;;30
128a;>90%;N/A;;;;20
128b;>90%;N/A;;;;25
128c;71-90%;N/A;;;;20
128d;<10%;N/A;;;;0
128e;>90%;N/A;;;;25
129;yes;"We monitor progress and improvements due to the purpose of updating strategic documents to find out current state of play. The task of monitoring data quality comes from Government Resolution No.104/2017 and is carried out by the Office of the Government Plenipotentiary for development of civil society. 
The latest report is published here:
https://www.minv.sk/?ros_vsetky-spravy&sprava=analyza-zverejnenych-datasetov-ustrednych-organov-statnej-spravy-za-rok-2022-dostupna-na-pripomienkovanie Reports are constantly improving, this year we will dive deeper into metadata quality. In our guidelines, we recommend automatic harvesting as technical solution for data providers. We monitor number of registered cataloques on national data portal.";;;;15
