P13;"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model ";new question;new question;Change;Yes;"The interaction between open data stakeholders and the networks is designed to be both structured and dynamic, fostering continuous engagement, feedback, and collaboration. Here’s how the process generally works:

Structured Interactions within Networks
State Network:
• General Data Administrator (GDA): The GDA plays a central role in coordinating the overall open data policy across ministries. This position is responsible for setting guidelines, monitoring compliance, and ensuring that data initiatives align with national objectives.
• Ministerial Data Administrators (MDAs): In each ministry, the MDA is responsible for implementing the open data strategy within their specific domain. They often work closely with an open data referent who focuses on the operational aspects of data publication and management. Both the General Data Administrator and the Ministerial Data Administrators are public-facing roles, serving as the primary points of contact for user inquiries.
You can view the list of these administrators here: List of Ministerial Data, Algorithms, and Source Code Administrators.
• Regular Meetings and Exchanges: The State Network maintains a regular schedule of meetings and exchanges, both formal (quarterly strategic meetings) and informal (e.g., working groups or workshops on specific topics). These interactions help ensure that the ministries are aligned in their approaches and can share best practices and challenges. However, it's important to note that exchanges between Ministerial Data Administrators in the Interministerial Data Administrators Committee (CIAD) are not public.

Territorial Network:
• Data Referents in Prefectures: These officials are responsible for ensuring that open data policies are implemented at the local level. They act as intermediaries between the central government and local authorities, helping to adapt national policies to local needs.
• National Agency for Territories: This agency provides support and resources to local authorities, helping them develop and implement their data strategies. The agency might offer training, technical assistance, and access to best practices.
• OpenDataFrance Association: This association serves as a hub for local authorities engaged in open data initiatives. It provides a platform for these authorities to collaborate, share resources, and advocate for their needs at the national level.
Community and Stakeholder Engagement
Events Organized by the National Platform or other data producers:
• Hackathons: These events bring together data producers, developers, and other stakeholders to collaboratively create solutions using open data. They serve as a practical way to explore the potential of open data, identify gaps, and foster innovation.
• Public Demonstrations and Workshops: Regularly organized public events. These events provide opportunities for direct interaction between data producers (e.g., government agencies) and data users (e.g., researchers, entrepreneurs).

Systematic Processes for Interaction
• Feedback Loops: Stakeholders are encouraged to provide feedback on the open data they use. This feedback is systematically collected through platforms like data.gouv.fr, where users can comment on datasets, request new data, or report issues.
• Consultation and Co-creation: When developing new policies or strategies, both the State and Territorial Networks may consult with stakeholders, including local authorities, private sector partners, and civil society. This process can involve surveys, public consultations, and pilot projects.

Challenges and Opportunities
While there is a structured framework for interaction, the open data ecosystem also relies heavily on the voluntary participation and collaboration of stakeholders. Continuous engagement, the willingness to share data, and the proactive identification of user needs are crucial for the system to function effectively. The systematic processes in place are designed to facilitate these interactions, but the success of the open data policy also depends on the commitment and responsiveness of all involved parties.";;;;;;
P14;"How would you classify the model used for governing open data in your country? 

For Explanation:
*  Please briefly explain why this model was chosen/works best for your country";top-down;"Etalab is piloting the open data strategy and is positioning itself as a facilitator for every stakeholder. Ministerial Chief Data Officers, as established by the Prime Minister Circular, are in charge of elaborating the data strategy in each ministry, of coordinating with the various stakeholders and to act as the main point of contact for data re-users. Such model is also replicated at local level with the data referents for each regional préfet.

This model is coherent with the French centralised administrative structure, and has proven to be the most effective. Nonetheless, there is a high degree of coordination with various stakeholders, including civil society, as mentioned in the previous question.";Change;Hybrid;The open data policy is no longer led by Etalab since the reorganisation of the DINUM. The open data policy is led by the data.gouv.fr team within the  The Interministerial Product Operator (OPI) that brings together enduring interministerial digital products, such as France Connect.;;;;;;
P15;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For Explanation:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";new question;new question;Change;Yes;"Local data initiatives are very important in France and are often encouraged. They often constitute interesting experiments that can be generalized.

In addition to the network previously mentioned, we can highlight:

- The Digital Transformation of Territories (TNT) program, a cooperation program between the State and local authorities in digital administration. https://www.numerique.gouv.fr/services/tnt/
- Data and Territories, a service of the National Agency for Territorial Cohesion aimed at agents, services, and local authorities. https://donnees.incubateur.anct.gouv.fr/
- The Territories Incubator, which supports territories in their digital transition, particularly concerning data. https://incubateur.anct.gouv.fr/
- The work of the National Council for Geolocated Information, which organizes coordination and supports the evolution of geolocated information in France. https://cnig.gouv.fr/
- The Public Action Transformation Fund, which includes a component dedicated to supporting decentralized administrations. https://www.modernisation.gouv.fr/transformer-laction-publique/fonds-pour-la-transformation-de-laction-publique";;;;;;
P16;"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.";all public bodies;"By law, every local authority with more than 3 500 inhabitants and more than 50 employees falls under national open data obligations.

Local and regional public bodies in France who publish open data have their own open data portal and/or a designated account on the national portal data.gouv.fr with some data already published.

Many have their own open data platform (automatically harvested by the national one). Here are some examples:

Cities : Paris (https://opendata.paris.fr/explore/?sort=modified), Rennes (https://data.rennesmetropole.fr/page/home/), Lyon (https://data.grandlyon.com/), Lille (http://opendata.regionpaca.fr/), Nantes (http://data.nantes.fr/), Bordeaux (http://opendata.bordeaux.fr/), Grenoble (http://data.metropolegrenoble.fr/) ...

Regions : Provence-Alpes-Côtes-d’Azur (http://opendata.regionpaca.fr/), Loire Atlantique (http://data.loire-atlantique.fr/), Auvergne-Rhône-Alpes (http://opendata.auvergnerhonealpes.eu/)

Department : Hérault (https://www.herault-data.fr/pages/accueil/), Morbihan (https://www.opendata56.fr/pages/home/) ...

The association OpenDataFrance manages an observatory that aims at listing all local open data initiatives [https://www.observatoire-opendata.fr](https://www.observatoire-opendata.fr/). The list of the initiatives is available here [https://airtable.com/shrKrV6KY7BlhHDx7](https://airtable.com/shrKrV6KY7BlhHDx7).

The list identifies more than 250 local and regional open data portals for more than 1060 local actors, including 850 local authorities (regions, departments, cities, metropolitan areas, groups of cities, etc.). This observatory confirms a French trend marked by a regular increase of approximately 150 local authorities per year, i.e. an increase of 18%, underlining the vitality and attractiveness of the practices of opening and circulating data at all levels and in all French territories. Moreover, it is possible to consider that all the local authorities have already been brought to collaborate within the framework of the national strategy in terms of open data, and more especially the communes (local administrative units) notably on the occasion of the publication in open data of the data relative to the elections and accessible on the national portal. In the same way, all French local authorities must contribute to the gathering of addresses from municipalities to constitute the national address database open to the public.

[https://www.observatoire-opendata.fr/wp-content/uploads/2023/03/Copie-de-Observatoire_Open_Data_Territoires_Edition2022.pptx-1.pdf](https://www.observatoire-opendata.fr/wp-content/uploads/2023/03/Copie-de-Observatoire_Open_Data_Territoires_Edition2022.pptx-1.pdf)";Confirm;;;;;;;;
P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";yes;"The responsibilities of the national open data team are determined by a decree (https://www.legifrance.gouv.fr/loda/id/JORFTEXT000039281619/), with further responsibilities defined in the Code of the relations between the Public and the Administration (https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000031366350) (for example regarding Public Service Data).

The roles of Etalab members are described on [its website](https://www.etalab.gouv.fr/equipe/).";Complement;;The open data team : https://www.data.gouv.fr/fr/pages/team/;;;;;;
P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;The national open data team is the team maintaining the national portal data.gouv.fr. The team belongs to the data opening and data circulation unit of Etalab.;Change;Yes;The open data team IS the data.gouv.fr team https://www.data.gouv.fr/fr/pages/team/. It does not belong to Etalab anymore.;;;;;;
P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";yes;"Three types of actors are appointed within ministries:

- **Chief data officers** are proactively appointed by ministries, as asked by the Prime Minister in his April 2021 circular. They are in charge of the data policy within their ministries. The CDO is under the responsibility of the ""General Data Administrator"", the state CDO. Etalab leads this network and supports each CDO in the implementation of its missions, including the opening and circulation of its data. The list of CDOs is available in open data (https://www.data.gouv.fr/fr/datasets/liste-des-administrateurs-ministeriels-des-donnees/)
- **Open data officers:** although the role is not mandatory, since open data is a prerogative of the CDO, some ministries and inter-ministerial services choose to appoint open data officers alongside the CDOs, with the specific role of managing the open data policy within their structure. The open data officer's missions are to prioritise which datasets to open, to act as an intermediary between Etalab and the divisions of his ministry and to report needs and feedback to the CDO.
- **Data stewards :** although their role is not mandatory, data stewards are appointed by some ministerial directions to reinforce the publication of public data by some public administrations and their re-use by services of the direction.

The DINUM also coordinates a network of API managers in different public bodies.

At the local level, the Prime Minister circular of April 2021 asks every regional representative of the national government (Préfet) to nominate a referent for data, algorithms and source codes, in order to support local state services.";Complement;Yes;"There is also a role of data referent within the prefectures. This role has been reaffirmed and strengthened since the ""Data and Territories"" report : https://www.transformation.gouv.fr/files/ressource/Rapport_Mission_Data_Territoires.pdf";;;;;;
P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"**The CDO network**

The aforementioned CDO network makes it possible to include all central government stakeholders in the open data awareness and training process. It also makes it possible to track needs (data needs, formation needs etc.) from the different ministries’ division to Etalab to trigger appropriate actions. The CDO network formally gathers at regular occasions (every trimester) in order to share about their progress, difficulties and good practices over data strategy in general. The issue of open data is of  course at the center of the discussions. Moreover, one-to-one exchanges between Etalab and the ministerial CDOs and open data officers take place regularly.

**Open Data France**

The association Open Data France aims at bringing together and supporting local authorities actively engaged in a process of opening up public data, and encouraging all the steps taken by these authorities with a view to promoting open data. Open Data France regularly organises meetings to exchange knowledge and experience with local actors in the field of open data. **For instance, in 2022, Etalab was frequently associated to many meetings and committees with Open Data France, especially on the question of the co-construction of the future of open data in territories.**

(https://www.dataregionsud.fr/agenda/rencontre-opendatafrance-2022-co-construire-le-futur-de-lopen-data-des-territoires/)";Confirm;;;;;;;;
P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"The Ministerial roadmaps on data, algorithms and source codes policy overall include 19 commitments on the issue of community animation and exchange of knowledge with data re-users, citizens, civil society organisations, academia, journalists, businesses.

The central open data team within Etalab is also strongly committed to exchanging knowledge with other actors. Some examples include:

- Participating in the events of the French Information Industry Grouping (Groupement français de l'industrie de l'information) and their working group on open data (http://www.gfii.fr/fr/groupe/diffusion-des-donnees-publiques)
- Exchanging with data producers and re-users before the implementation of data schemas and their publishing on schema.data.gouv.fr. An example of discussion is available here (https://github.com/etalab/schema.data.gouv.fr/issues/214)
- Exchanging with users of the portal [data.gouv.fr](http://data.gouv.fr) and gathering feedback on the features and UX of the portal. A group of beta testers has also been set up.
- **Etalab also organizes some ""démonstrations publiques"" (public demonstrations) to present to the public, on the occasion of a state of the art, its latest progress, especially on the national portal [data.gouv.fr](http://data.gouv.fr/). These demonstrations are also an additional opportunity for public agents to collect feedback from data reusers and data providers.**";Complement;;Some recents events and meetups : https://www.data.gouv.fr/fr/posts/lancement-de-la-saison-2-de-lopen-data-university/   https://www.data.gouv.fr/fr/posts/hackathon-donnees-ouvertes-meteo-france-venez-valoriser-les-donnees-publiques-meteorologiques/. https://www.data.gouv.fr/fr/posts/demo-publique-de-data-gouv-fr-1/;;;;;;
;1.3 Open data implementation;;;;;;;;;;;
P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";yes;"At the central government level, the main planning tool is the list of key datasets to open that has been established during the 5th interministerial committee of public transformation in february 2021. The plan is available here (https://ouverture.data.gouv.fr/).

In the same way, a similar planning tool will soon include the various datasets targeted into the HVDs implementation regulation.

Besides this central planning tool, ministries have their own publication plans in their roadmaps for data, algorithms and source codes. The roadmaps can be consulted here (https://www.data.gouv.fr/fr/datasets/feuilles-de-route-ministerielles-sur-la-politique-de-la-donnee-des-algorithmes-et-des-codes-sources/) and a consolidated list of actions is available here (https://www.data.gouv.fr/fr/datasets/liste-des-actions-prises-par-les-ministeres-dans-le-cadre-des-feuilles-de-routes-ministerielles/).";Complement;Yes;See ouverture.data.gouv.fr to see the implementation of high value datasets. The latest Ministerials roadmap are not available yet. ;;;;;;
P23;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For Explanation:
* If yes, please specify the process(es).";yes;"Data, algorithms and source codes policy is coordinated at the interministerial level by the Interministerial Directorate for Digital Affairs (Direction interministérielle du numérique, DINUM). The director of the DINUM is the Chief Data, Algorithms and Source Codes Officer (Administrateur général des données, algorithmes et codes sources, AGDAC). In order to coordinate this policy, a series of dedicated committees have been established and are led by the Etalab department :

- Interministerial councils of the chief data officers of each ministry (Comité interministériel des administrateurs des données, CIAD), every six months. These meetings have been institutionalised with the Prime Ministerial circular of 27 April 2021 on data, algorithms and source code policy.
- Quarterly steering committees.
- Regular bilateral exchanges with the ministries.

The agendas of these meetings includes an update on data policy (including open government data), a review of commitments made in the ministerial roadmaps, feedbacks from ministries, and general discussions. 

A series of seminars has been recently established by Etalab to encourage exchanges among ministerial CDOs, statistical services and Etalab members, to share practices and analyse challenges related to opening data. The first seminar took place in May 2022.

The platform [ouverture.data.gouv.fr](http://ouverture.data.gouv.fr/) also sets a public monitoring system to control the progress made in implementing the roadmaps on the open data component. It allows anyone to quickly and simply check which open data commitments have been made by the ministries and whether they have been fulfilled within the allotted time. It allows to strongly encourage ministries to fulfill their commitments under the threat of a public sanction of the ""name and shame"" type.";Confirm;;;;;;;;
P24;"Do you update your policy/strategy as appropriate to ensure its success, such as based on data collected for monitoring?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy";new question;new question;Change;Yes;"The data.gouv.fr team aims to promote the reuse of public data, a mission that is reflected in various objectives:

- Improving the discoverability of open data;
- Promoting the quality of open data;
- Encouraging the reuse of open data;
- Facilitating access to information.

In response to these objectives and the needs reported by users, we are prioritizing various projects for 2024. These are broad orientations that guide us and may be adjusted based on feedback.

We have implemented impact indicators that allow us to track our objectives and adapt our strategy accordingly.

Objective 1: data.gouv.fr promotes the discoverability of open data

This aims to measure to what extent users find the data they need.

Indicator: percentage of users who responded positively to the question, ""Did you find what you were looking for?""

Objective 2: data.gouv.fr promotes the quality of open data

This aims to measure if data.gouv.fr makes it easy to publish and reference quality data.

Indicator: average quality score of the 100 most downloaded datasets on the platform.

Objective 3: data.gouv.fr promotes the reuse of open data

This aims to measure to what extent data.gouv.fr facilitates interactions between data producers and reusers.

Indicator: average time for a ""legitimate"" response to discussions related to datasets (legitimate: response by a member of the organization publishing the dataset or a member of the data.gouv.fr team).

Objective 4: data.gouv.fr facilitates access to information on the most important datasets

This aims to measure to what extent data.gouv.fr contributes to access to information.

Indicator: number of top 100 datasets associated with a ""quality reuse"" (quality reuses are an editorial choice by the data.gouv.fr team).

COMPLEMENT : 
Refer to question PT26, where we detailed how we collect user feedback and how the team takes it into account.

An important point: we believe that it is not desirable to separate public policy from the product, as the two are closely intertwined. The product, technical, and support teams work together without distinctions, such as between project ownership and project management. Strategic and policy decisions impact the product, and conversely, technical choices are not neutral and have an influence on policy.

Therefore, strategic and technical directions evolve together in an agile, transparent, and collaborative manner.

We place particular importance on the transparency of our developments and decisions (public demos, opening our code and backlog, etc.).

We continuously gather user feedback, but also on an ad hoc basis for particularly important issues.

We can provide further details if necessary.";;;;;;
P25;"Are there any processes in place to assess if public sector bodies are charging for data above marginal cost? (please see directive (EU) 2019/1024 on open data and the reuse of public sector information).

For Explanation:
* If yes, please specify the process(es).";yes;"French law states that the re-use of public information is free of charge by principle (see Article L. 324-1 of the Code of relations between the public and the administration (CRPA)).
As an exception, fees can only be charged in two cases:
- For administrations whose main activity consists of collecting, producing, making available or disseminating public information, when less than 75% of the costs related to this main activity are covered by tax revenues, endowments or subsidies (i.e. at least 25% by own revenues). For the State's administrations (including its public administrative establishments), a strict list of data likely to be subject to a re-use fee is published (D. 324-5-1 CRPA).
- For public libraries, including university libraries, museums and archives, only for information resulting from digitisation operations of their holdings and collections and, where applicable, the information associated with them, when the latter are jointly marketed (art. L. 324-2 CRPA). In short, royalties may only relate to the re-use of digitised image files and their metadata (if they are re-used jointly with them); royalties may not relate to natively digital documents.
All fees previously collected that do not comply with the legal framework now in force can no longer be claimed.
The amount of the fees shall be set according to objective, transparent, verifiable and non-discriminatory criteria. The amount shall be reviewed at least every five years. The details of its calculation shall be published in electronic form jointly on the website of the administration concerned and on data.gouv.fr.

Etalab is in charge of assessing whether the amount of the fees charged by State administrations is appropriate. The list of State bodies that can charge a fee is again published by decree, hence an eventual modification goes through a strict review process in which Etalab is involved.

In 2018, the Court of Audit (Cour des comptes) issued a summary report to Prime Minister Édouard Philippe pointing out the issues related to the economic models of three State operators charging for data and the consequences of opening such data. (https://www.ccomptes.fr/system/files/2019-03/20190311-refere-S2018-3287-valorisation-donnees-IGN-Meteo-France-Cerema.pdf).

Prime Minister Philippe replied in 2019 (https://www.ccomptes.fr/sites/default/files/2019-03/20190311-refere-S2018-3287-valorisation-donnees-IGN-Meteo-France-Cerema-rep-PM.pdf) deciding to generalising the opening of data produced by the national geographical institute IGN and Météo-France. Prime Minister Castex, in his April 2021 circular (https://www.legifrance.gouv.fr/circulaire/id/45162) reiterated the aim of extinguishing fees by 2023. The Naval Hydrographic and Oceanographic Service (SHOM) met the commitment and stopped charging fees.

Article D324-5-1 of the Code of the Relations between the Public and the Administration will be modified to reflect these changes.";Confirm;;;;;;;;
P26-a;"What are the top 3 challenges that your country is facing in the implementation of the mentioned open data policies/strategy?

For Explanation:
* Please briefly describe.";N/A;"As stated above, despite the overall high level of open data maturity of all public sector organisations at national and local level, there is room for improvement in some key areas:

- Data literacy of civil servants and training in open data skills. This has been pointed out by the Open Data Mission carried out by MP Éric Bothorel (https://www.vie-publique.fr/sites/default/files/rapport/pdf/277879.pdf). The need for skills and expertise in the field of data has also been the object of a specific mission carried out by the DINUM and the national statistical institute INSEE (https://www.etalab.gouv.fr/publication-du-rapport-dinum-insee-12-recommandations-pour-dynamiser-la-gestion-et-la-valorisation-des-competences-data/) which formulates 12 recommendations.
- Although the law states that all data must be open by default, the existence of this right is not widely known among the general population, civil servants that do not work directly on data are not always trained on how to respond to access-to-information requests, and there are no sanctions for the public bodies that do not comply. The aforementioned open data mission underlined the need to improve the right of access to data and the role of the independent authority that supervises this right, the Commission for Access to Administrative Documents (Commission d’accès aux documents administratifs, CADA).
- Fragmentation of efforts and discoverability of data. Public sector organisations at national and local level are rather independent in the implementation of their own open data strategy, and local authorities are not obliged to publish data on the national portal [data.gouv.fr](http://data.gouv.fr). The main advantage of this configuration is agility and the possibility to accommodate different degrees of competence and needs. The downside is the fragmentation of efforts and the difficulty to centralise data on the national portal. Having to develop harvesters from other open data portals to data.gouv.fr, setting up the harvesting pipeline, managing the content on both a ministerial/local portal and the national one is a challenge for both Etalab managing the national portal and the other actors.";Confirm;N/A;;;;;;;
P26-b;"Are there activities in place to address these challenges in your country (e.g. with specific national/regional/local plans or initiatives)?

For Explanation:
* If yes, please briefly describe the measures that you have adopted or plan to adopt to address these challenges. 
* If no, please specifiy what is hampering finding a strategic approach to solve these challenges.";yes;" - To address the challenges related to skills, both the Open Data Mission report and the DINUM/INSEE report point out several recommendations. Many activities proposed by these reports are already in place: the website [https://metiers.numerique.gouv.fr/](https://metiers.numerique.gouv.fr/) to centralise job offers in the digital field in the public sector, improved HR procedures, a stronger interministerial coordination between the DINUM and the ministerial statistical offices to share knowledge and best practices, the 10% programme [https://10pourcent.etalab.studio/](https://10pourcent.etalab.studio/).
- In 2022, DINUM, in collaboration with the Ministry of the Armed Forces, also organized the 3rd edition of the ""Vis mon job"" operation. During this event, volunteer digital professionals within the State services (central administration, operator, public establishment or decentralized service) have made discover their job and their daily life to students by becoming ambassadors of the State's digital jobs.
(https://www.numerique.gouv.fr/actualites/vis-mon-job-2022-agents-etat-faites-decouvrir-votre-metier-numerique-a-des-etudiants/)
- To improve data discoverability and the centralisation of data in the national portal, the Prime Minister reiterated the need to publish data on [data.gouv.fr](http://data.gouv.fr) in his circular of April 2021. Etalab continuously works to improve the harvesters (from CKAN https://github.com/opendatateam/udata-ckan), the proprietary solution opendatasoft (https://github.com/opendatateam/udata-ods), and DCAT catalogues (https://github.com/opendatateam/udata/tree/master/udata/harvest).
- To improve the access to administrative documents, the association Ma Dada (madada.fr) helps citizens send official access-to-information requests. The association got selected in the first promotion of the Citizen Initiative Accelerator (Accélérateur d’Initiatives Citoyennes, AIC), a programme led by Etalab and the Interministerial Directorate for Public Transformation (Direction interministérielle de la transformation publique, DITP) that helps initiatives from civil society to carry out projects of general interest. The accelerator will help Ma Dada coordinate their actions with the independent authority in charge of access-to-information (the CNIL) and other relevant actors.
- The association Open Data France proposes trainings for public actors at the local level, focusing on data opening and open data re-use (https://www.opendatafrance.net/formation/).";Complement;Yes;"As stated above, despite the overall high level of open data maturity of all public sector organizations at national and local levels, there is room for improvement in some key areas:
• Data literacy of civil servants and training in open data skills
DINUM has made it a priority to ""significantly strengthen digital skills within the State."" Data is important, but it's not the only focus.
To achieve this, DINUM launched the Campus for Public Digital Training, which brings together and enhances interministerial digital training offerings. The goal is to equip public sector employees, especially those in the digital field, with transformative knowledge and skills essential for invigorating public action and delivering high-quality digital services: Campus for Public Digital Training
• Ensure the open by default principle
Météo France data was opened in 2023. It was the last significant administration to open its data. It is essential to continue ensuring that the open data policy is understood and adopted by public actors, rather than being perceived as a legal obligation.
• Fragmentation of efforts and discoverability of data
The implementation of high-value data has been a considerable accelerator in ensuring that all data is properly reported on the national platform.";;;;;;
P27;"Are there any activities in place to assist data holders with publishing their data as open data (i.e. to help them with the data opening process)?

For Explanation:
* If yes, please describe/provide examples of these activities.";new question;new question;Change;Yes;Within the data.gouv.fr team 2 to 4 persons are in charge of assisting and autonomize data producers by providing legal, organisationnal and technical assistance. They also produces guides and foster the use of data standard for example.;;;;;;
P28;"Is there a professional development or training plan for civil servants working with data in your country? 

For Explanation:
* If yes, please briefly describe these training activities.";yes;" - OpenDataFrance, an association that promotes open data at subnational government and local communities level and is financed by the State, provides a training programme called OpenDataLocale (https://www.opendatafrance.net/projets/opendata-locale/). The programme, financed also through the French Recovery Plan “France Relance”, aims at proving a series of tools, sessions, documents related to open data literacy, with the aim of encouraging the sharing of best practices at the local level.
- Specific open data literacy programmes are being carried out at the ministerial level, as one can read in the different ministerial roadmaps (https://www.data.gouv.fr/fr/datasets/feuilles-de-route-ministerielles-sur-la-politique-de-la-donnee-des-algorithmes-et-des-codes-sources/)
- Etalab's legal team also regularly organises training sessions for ministerial CDOs on the legal framework governing (open) data.
- Pix, a public service to evaluate, develop, and certificate digital skills (pix.fr) provides a programme to train civil servants of local authorities in digital competences. See an example developed in partnership with Banque des Territoires, a public investment bank : (https://www.banquedesterritoires.fr/PixTerritoires)
The growing success of this certification led to plan the extension of such certification to all civil servants.
- A platform and trainings to foster datascience in ministries : (https://onyxia.lab.sspcloud.fr/home)
The Onyxia project is based on the observation of common difficulties encountered by data scientists in the public sector: agents who are often isolated, due to the relative scarcity of data skills in the administration; Inadequate infrastructures, both in terms of resources and technologies, which are an obstacle to innovation; Difficulty in moving from experimentation to production, due to multiple separations (physical separation, development language, working methods) between business departments and IT production. Faced with this situation, the SSPCloud Datalab was built to offer a platform for sharing on several levels.";Complement;Yes;"In addition to these initiatives, DINUM has made it a priority to ""significantly strengthen digital skills within the State."" Data is important, but it's not the only focus.

To achieve this, DINUM launched the Campus for Public Digital Training, which brings together and enhances interministerial digital training offerings. The goal is to equip public sector employees, especially those in the digital field, with transformative knowledge and skills essential for invigorating public action and delivering high-quality digital services : https://campus.numerique.gouv.fr/";;;;;;
P29;"Are there annually held national, regional or local events (e.g. hackathons, courses, conferences, users meet-ups, summer/winter schools) to promote open data and open data literacy in your country beyond the target group of public servants? 
 
For Explanation:
* If yes, please provide examples (e.g. title, date, location of the event and URL).";yes, >9;"Within the framework of the “month of public innovation” (https://www.modernisation.gouv.fr/diffuser-linnovation-publique/mois-de-linnovation-publique) organised yearly by the interministerial department for public transformation (DITP)
    - “Accelerating the opening of data in subnational governments” (https://www.etalab.gouv.fr/mois-de-linnovation-publique-2020-retour-sur-les-evenements-detalab/)
    - Exchange of data between administrations via APIs (https://www.etalab.gouv.fr/mois-de-linnovation-publique-2020-retour-sur-les-evenements-detalab/)
    - Launch of the ""Informing public policies through data"" support programme: return on the publication of Covid-19 data and aid to businesses and on the development of a dashboard for visualising open data. (https://www.etalab.gouv.fr/mois-de-linnovation-publique-2020-retour-sur-les-evenements-detalab/)
    - Supporting territories in their approach to open data: what tools and what support (https://www.modernisation.gouv.fr/mois-de-linnovation-publique/open-data-accompagner-les-territoires-dans-leur-demarche-douverture)
- Event to promote open data among civil servants of subnational governments and local authorities:
    - National program “10%”, co-sponsored by Dinum and INSEE, is a unique collaboration between public data experts who devote part of their working time to projects of common interest. By joining the 10% community, digital-experienced state’s civil servants can exchange practices between peers, improving skills through training and sharing informal moments around common values. (https://www.10pourcent.etalab.gouv.fr/)
    - Forum des initiatives Nantes - ""Data management in a crisis” (https://nantesdigitalweek.com/evenement-2020/forum-des-initiatives/)
    - Datarama #6 - Open Data and visualisation (http://neoblogs.lecolededesign.com/datarama/)
    - Webinar IncubO #1 - What impact does digital technology have on the work of public servants? Risks and promises in the light of the Covid crisis (https://www.modernisation.gouv.fr/publications-des-communautes/webinaire-incubo-quels-impacts-du-numerique-sur-le-travail-des-agents)
- As part of the DINUM’s Tech.Gouv programme (https://www.numerique.gouv.fr/uploads/Plaquette_TechGouv_mi2021.PDF), the ""Informing public decisions through data"" initiative aims to raise awareness and train decision-makers in the challenges of opening up data. To this end, several information and training sessions have been held:
    - Two training sessions with decision-makers of the Agency for Ecological Transition (ADEME)
    - One training session with the Office for Biodiversity
- Other events include the participation of members of Etalab at seminars of the social security agencies URSSAF and Unédic, a workgroup of the Observatory of Local Finance and Public Management (OFGL), the national agency France Stratégie, among others.
- The Digital Transformation of Territories (TNT) program, launched on May 31, 2021 by the Minister of Public Transformation and Civil Service and the Minister of Territorial Cohesion and Relations with Local Authorities for a period of 3 years, is a program of cooperation between the State and local authorities in the field of digital administration. By seeking to strengthen the links between the State and the territories under the impulse of a strong political dynamic, the TNT program aims to accelerate the digital transformation of public action in all territories by promoting the implementation of concrete and visible digital solutions. (https://www.numerique.gouv.fr/services/tnt/)";Complement;Yes, >9;"They are a lot of events, here some examples : 
- Demo Day of l’Open Data University https://www.eventbrite.fr/e/demo-day-de-lopen-data-university-saison-2-tickets-885446443147
- Hackathon on meteorogical data : https://www.eventbrite.fr/e/billets-hackathon-donnees-ouvertes-meteo-france-836005554117
- Hackathon DSN : https://www.numerique.gouv.fr/actualites/hackathon-declaration-sociale-nominative-dsn/
- Open data for the olympic games https://www.opendatasoft.com/fr/evenements/la-data-au-coeur-de-la-preparation-des-jeux-2024/";;;;;;
