P13;"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model ";new question;new question;Change;Yes;"In the Open Data Strategy 2023-2027,  page 12 is dedicated to ""Evaluation and Governance"". This governance structure using a number of mechanisms will underpin our approach to monitoring and evaluating the implementation of this Strategy. 

The Open Data Unit within the Department of Public Expenditure, NDP 
Delivery and Reform (ODU)
The ODU will guide the implementation 
of this five-year Strategy. Robust project 
and programme management tools and 
methodologies will be used to manage, 
track, and report on the progress of the 
Strategy. Our experience in implementing 
the 2016 Open Data Strategy will be 
drawn on to further guide our approach.
 
Measuring for Success 
Progress on implementing the 
commitments within this Strategy will be 
continuously measured, evaluated, and 
reported on. We will incorporate a broader 
set of outcomes to measure the impacts 
of our interventions on societal well-being, 
as per the commitment set out in the 
Programme for Government. Risks and 
dependencies surrounding our priorities 
and goals will also be continuously 
monitored and managed. A key focus 
of our evaluation approach will be on 
identifying lessons learned that can be 
applied to future work. 

Progress reports 
The Open Data Unit will publish 
progress reports on a regular basis on 
the Open Data portal. The successes 
and accomplishments will also be 
communicated across the national and EU 
data ecosystem. 

Governance 
The Open Data Governance Board 
(ODGB) was established in 2015 and 
reports to the Minister for Public 
Expenditure, National Development 
Plan and Reform. The ODGB leads and 
drives the Open Data Initiative and 
ensures implementation of the Open Data 
Strategy.
Open Data Advisory Group (ODAG) 
provides technical support and advice 
to the Open Data Unit and ensures a 
coherent and consistent approach to the 
publication of Open Data across the public 
sector.

Open Data Governance 
Board (ODGB) leads and drives the Open Data 
Initiative and ensures implementation of the Open Data Strategy 2023-2027.1

Open Data Advisory Group 
(ODAG) provides technical support to the ODGB and ODU and ensures a coherent 
and consistent approach to the publication of Open Data.

Open Data Liaison Officers 
Network publish their organisations data and are supported with training and 
technical support by the Open Data Unit.

Open Data Unit in the Department of Public 
Expenditure, National Development Plan Delivery and Reform supports the ODGB and the ODAG in implementing the Strategy, manages the operation of the Open Data portal (data.gov.ie) and facilitates the wider 
network of public servants publishing Open Data.

You can see this diagram/mapping in the strategy.
Strategy available here: https://data.gov.ie/docs/Open.Data.Strategy_FINAL_ENG.pdf

";;;;;;
P14;"How would you classify the model used for governing open data in your country? 

For Explanation:
*  Please briefly explain why this model was chosen/works best for your country";top-down;"Good governance has been key to the progress of Open Data in Ireland.  The policy for Open Data is set and coordinated at the national level by the Department of Public Expenditure, National Development Plan Delivery and Reform (DPENDPDR) and is a key element of the government’s reform agenda.  DPENDPDR is responsible for the implementation of government reform across all levels of government, both central and regional.  The positioning of the governance structures for Open Data within DPENDPDR provides the structure and ability to drive the policy as national policy with central government departments, local government, government agencies and all public bodies.

Once the Open Data Strategy was adopted as Government policy in July 2017 this placed an obligation on all public sector organisations to implement the actions contained in the Implementation Plan.

Coordination of the implementation of the national Open Data Strategy is done in conjunction with the Open Data Advisory Group on Open Data and Liaison Officer (of which some 120 are in place across the Public Service).  While some public service organisations, particular the larger ones have their own Open Data policies, these are aligned with the national Strategy.  In addition where some of the larger public service organisation or local authorities have their own regional portals, these in the main are federated and link back to the national portal (which we have set out in a policy document).   ";Complement;Top-down;"https://data.gov.ie/docs/Open.Data.Strategy_FINAL_ENG.pdf _x000D_
Attached is a link to our Open Data Strategy 2023-2027. On page 12 you we lay out our Evaluation and Governance Structure. As per this strategy, ""a number of mechanisms will underpin our approach to monitoring and evaluating the implementation of this Strategy. The Open Data Unit within the Department of Public Expenditure, NDP Delivery and Reform (ODU) The ODU will guide the implementation of this five-year Strategy. Robust project and programme management tools and methodologies will be used to manage, track, and report on the progress of the Strategy. Our experience in implementing the 2016 Open Data Strategy will be drawn on to further guide our approach. _x000D_
Measuring for Success: Progress on implementing the commitments within this Strategy will be continuously measured, evaluated, and reported on. We will incorporate a broader set of outcomes to measure the impacts of our interventions on societal well-being, as per the commitment set out in the Programme for Government. Risks and dependencies surrounding our priorities and goals will also be continuously monitored and managed. _x000D_
A key focus of our evaluation approach will be on identifying lessons learned that can be applied to future work. _x000D_
Progress reports: The Open Data Unit will publish progress reports on a regular basis on the Open Data portal. The successes and accomplishments will also be communicated across the national and EU data ecosystem. These reports can be seen here at https://data.gov.ie/pages/progressreports. _x000D_
Governance:_x000D_
The Open Data Governance Board (ODGB) was established in 2015 and reports to the Minister for Public Expenditure, National Development Plan and Reform. They provide strategic leadership and governance in line with best international practice in the area of Open Data. They are tasked with considering how to improve the capacity and capability of public bodies in implementing Open Data, and considering opportunities to maximise the value of public sector data and information for long-term economic, social and democratic benefits. The ODGB makes recommendations to Government in this regard.  The ODGB’s Terms of Reference allows them to consider how to ensure the Open Data Initiative meets the needs of users, helps public bodies to plan their activities accordingly and encourages an ongoing collaborative process._x000D_
The ODGB leads and drives the Open Data Initiative and ensures implementation of the Open Data Strategy. The ODGB meets quarterly and minutes of these meetings are posted online on data.gov.ie. The Board has varied membership across all sectors from academia, the private sector, SMEs and research to name a few. Members of the ODGB have a range of experience and expertise relevant to the development, promotion, and oversight of the National Open Data Strategy._x000D_
Their key responsibilities are:_x000D_
•	Provide strategic leadership and governance in line with international best practice in the area of Open Data._x000D_
•	Oversee and report on the implementation of the national Open Data Strategy 2017-2022 in conjunction with the Department of Public Expenditure NDP Delivery and Reform.  _x000D_
•	Develop the next Strategic Plan for approval by the Department of Public Expenditure NDP Delivery and Reform._x000D_
•	Work with the Open Data Unit to ensure compliance with the new EU Open Data Directive (SI 376/2021)._x000D_
•	Consider how to improve the capacity and capability of public bodies in implementing Open Data._x000D_
•	Explore the possibility of broadening the scope of the initiative over time to include, for example, Open Research Data_x000D_
•	Consider opportunities to maximise the value of public sector data and information for long-term economic, social and democratic benefits. _x000D_
•	Communicate and champion the Open Data Initiative with key stakeholders and engage in outreach and collaboration activities and events to raise awareness of Open Data._x000D_
•	Identify and monitor national and international trends to guide and ensure Ireland is at the forefront in its implementation of Open Data._x000D_
•	Monitor progress on the achievement of the Initiative._x000D_
•	Actively promote the reuse of open data to include running an annual Open Data Engagement Fund over the lifetime of the Open Data Strategy (to 2022).  This will include the appointment of a subcommittee to assess applications._x000D_
•	Provide overall guidance and direction to the initiative._x000D_
 Members of our governance board can be seen here:_x000D_
https://data.gov.ie/pages/open-data-governance-board-membership_x000D_
Our quarterly meeting minutes can also be seen here at _x000D_
https://data.gov.ie/pages/minutesofmeetingsoftheopendatagovernanceboardodgb_x000D_
The ODGB terms of reference can be seen here:_x000D_
Terms of Reference - Open Data Governance Board - data.gov.ie_x000D_
_x000D_
Diagram:_x000D_
As you can see from the diagram on page 12, there are various groups that are members of our Evaluation and Governance Structure. _x000D_
There is the Open Data Advisory Group (ODAG) who provides technical support and advice to the Open Data Unit and ensures a coherent and consistent approach to the publication of Open Data across the public sector. _x000D_
Then there are ourselves in the Open Data Unit in the Department of Public Expenditure, National Development Plan Delivery and Reform who supports the ODGB and the ODAG in implementing the Strategy, manages the operation of the Open Data portal (data.gov. ie) and facilitates the wider network of public servants publishing Open Data. _x000D_
As we mentioned earlier there is the Open Data Governance Board (ODGB) who leads and drives the Open Data Initiative and ensures implementation of the Open Data Strategy 2023-2027. _x000D_
Finally there is the Open Data Liaison Officers Network who publish their organisations data and are supported with training and technical support by the Open Data Unit._x000D_
_x000D_
";;;;;;
P15;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For Explanation:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";new question;new question;Change;Yes;"Yes, the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level. Please see section 15 of Circular 20/2021 Open Data Directive:_x000D_
_x000D_
https://data.gov.ie/uploads/page_images/2024-04-17-100657.069939Circular-202021-Open-Data-Directive.pdf_x000D_
_x000D_
The Technical Services Framework has been established to help public bodies comply with the Open Data Directive. This framework provides PSBs with easy access to various services through a streamlined process.  It’s a pool of pre-qualified service providers for Open Data and Data Management and it is there to assist public bodies in meeting their obligations under the Open Data Directive. Public bodies can directly request services through a simple form, ensuring faster delivery. The services offered include Data Management (audits, cataloguing, preparation, publication, maintenance, and maturity assessment), Hosted Open Data Platform solution, and Consultancy services for Open Data and Data Management._x000D_
Furthermore, local and regional initiatives are supported via networking activities and training and with funding from the Open Data Engagement Fund (for example, the SmartDublin partnership with Google was part funded and supported by the central Open Data Unit https://data.gov.ie/blog/smart-dublin-hackathon and there are ongoing communications and professional support provided to the Healthy Cities Initiative and Smart Local Authorities. The Open Data Unit also provides support to the National Open Access Monitor Project and activity relates projects such as the National Database of Sport & Recreation Amenities.";;;;;;
P16;"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.";the majority of public bodies;"https://data.fingal.ie/; https://data.corkcity.ie/; https://data-sdublincoco.opendata.arcgis.com/; https://www.dublincity.ie/business/economic-development-and-enterprise/smart-cities/dublinked; https://opendata-galwaycoco.hub.arcgis.com/; https://share-open-data-waterfordcouncil.hub.arcgis.com/";Complement;;"There are a number of local and regional bodies that publish their data as open data. The Regional Development Monitor at https://rdm.geohive.ie/ is focussed on regional development. The SMART cities programme in Dublin and Cork publishes regional open data https://smartdublin.ie/about/ and Cork publishes open data at https://data.corkcity.ie/ and Fingal County Council publish open data at https://data.fingal.ie/_x000D_
Some of the events and initiatives Cork Smart City conduct can be seen here Cork Smart Gateway (ucc.ie)_x000D_
Other local and regional bodies with open data catalogues/sites are as follows:_x000D_
Limerick City and County Council: https://datacatalog.limerick.ie/dataset/_x000D_
Clare County Council: https://data-clarecoco.opendata.arcgis.com/search_x000D_
Galway City Council: https://galway-city-council-opendata-galwaycityco.hub.arcgis.com/_x000D_
Galway County Council: https://opendata-galwaycoco.hub.arcgis.com/_x000D_
Westmeath County Council: https://westmeath-county-council-open-data-westmeath.hub.arcgis.com/search?collection=Dataset_x000D_
Roscommon County Council: https://data-roscoco.opendata.arcgis.com/_x000D_
_x000D_
For example, SMART Dublin was one of the Engagement Fund Winners 2023/2024. They applied for funding through the Engagement Fund to host an open data initiative. In May 2024, they plan to host an Open Data Tourism Innovation Showcase. The aim of the initiative would be to develop innovative tourism concepts and showcase the power of Open Data. Contestants will submit their open data ideas, showcase them at an organised event and pitch their ideas to a team of judges who will select a winner to award prize funding to. In a similar way, Kildare County Council were also a recipient of this year’s Open Data Engagement Fund who ran an Open Data Initiative. HACKTHECLIMATE took place at the end of February 2024 in MERITS innovation thinkspace, Naas and was a collaboration between the Innovation & Climate action teams in Kildare County Council and MERITS Tech Hub. It saw entrepreneurs come from across the mid-east, including students from Maynooth University & Trinity College Dublin, all joining forces to create potential solutions to some of Kildare’s most pressing climate issues using Open Data._x000D_
A blog on this initiative can be seen here:_x000D_
Kildare County Council's HACKTHECLIMATE Hackathon - data.gov.ie_x000D_ https://data.gov.ie/blog/kildare-county-council-s-hacktheclimate-hackathon
_x000D_
";;;;;;
P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";yes;The role of Open Data Unit and the Public Bodies Working Group (now know as the Open Data Advisory Group) as set out in the Open Data Strrategy https://data.gov.ie/uploads/page_images/2018-03-07-114306.063816Final-Strategy-online-version1.pdf;Change;Yes;"The role of the Open Data Unit and other Governing bodies are laid out in the Open Data Strategy 2023-2027

https://data.gov.ie/docs/Open.Data.Strategy_FINAL_ENG.pdf";;;;;;
P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;The Open Data Unit in the Department of Public Expenditure, National Development Plan Delivery and Reform has responsibility for both the implementation of the Open Data Strategy and the maintenance of of the national portal.  ;Complement;;Yes, the Open Data Unit and the technical managers of the Open data Portal hold fortnightly meetings.;;;;;;
P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";yes;"A network of Open Data Liaison Officers has been established within public service organisations who act as a point of contact for Open Data and who’s function is to promote the publication of open data, promote the availability of open data training etc. within their respective organisations.  Approx 120 Liaison Officers are now in place actively promoting open data and the publication of open data within their organisations, see role of Liaison Officer document at https://data.gov.ie/uploads/page_images/2018-05-23-105914.556125Role-of-Open-Data-Liaison-Officer-final.pdf

The appointment of OD Liaison Officers (ODLO) was further strengthed in Circular 20/2021 which states the each public body must appoint a responsible officer as part of its obiligations to meet the Open Data Directive.

The Open Data Advisory Group (ODAG) act as champions for Open Data in the public sector.  THis group of experts in open data from across the public service provide technical advice to the Open Data Initiative in Ireland and promote open data with senior management.";Complement;;Yes, there are now approximiately 180 Open Data Liaison Officers. This number has grown steadiliy over the last year. ;;;;;;
P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;The open data unit holds online or in person meetings of Open Data Liaison Officers  and an annual conference.;Complement;;The Open Data Unit (ODU)recently held its annual Open Data Liaison Officer  (ODLO)Meeting on the 15th of April of this year. This hybrid meeting allowed for ODLOs from all over the country to attend either in-person or online. The day provided an excellent opportunity for ODLOs to network, ask questions and learn from one another. On the agenda for the day was an update from the Open Data Unit on items such as the EU Open Data Maturity Survey 2023, OECD OURdata Index 2023, the Open Data Communications Plan, the Data.gov.ie Portal Update and the new CEIST feature for ODLOs, Open Data Impacts and the Engagement Fund. Declan Smyth from the CSO also presented on CSO Actions regarding High Value Datasets (HVDs) and Nuala Byrne from the OGCIO presented on the Public Sector Data Strategy. The event was also an excellent opportunity for ODLOs to ask questions to the ODU as well as to each other.;;;;;;
P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;The Open Data Impact Series events bring the publisher and re-users of data together based on data themes.;Complement;;"The Annual Open Data Conference on the 23rd of November this year provided an excellent opportunity for an exchange of knowledge and experiences between public sector bodies and open data reusers. The conference brought together academics, civil servants, the private sector, the public as well as researchers. On the agenda for the day, people heard from data providers such as the Department of Health, the Central Statistics Office and the Department of Agriculture . We also heard from data reusers such as Maynooth University, Dublin City Council and Dublin Culture Near you. We also heard from a Barbara Ubaldi of the OECD as well as the Minister for Public Expenditure, NDP Delivery and Reform Paschal Donhoe. The event provided them with an oppotunity to share knowledge, ask each other questions and network. An article on the conference can be read here: https://data.gov.ie/blog/unlocking-potential-a-recap-of-the-national-open-data-conference-2023 and the recording of the conference and slides can be accessed here https://data.gov.ie/pages/national-open-data-conferences.
In addition, the Open Data Engagement Fund supports the reuse of open data by academia, citizens and businesses and publicises the resulting projects on a regular basis.";;;;;;
;1.3 Open data implementation;;;;;;;;;;;
P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";yes;"Most of the larger public bodies have publication plans  at organisational level .  Action 2.2 of the Open Data Strategy requests that public bodies have a plan in place by 2022 and they are aware of their responsibilities under the Directive on open data.  Below are some examples RESPONSE TO REVIEWER: https://www.marine.ie/sites/default/files/MIFiles/Docs/DataServices/Marine%20Institute%20Data%20Policy%202017.pdf 
https://www.epa.ie/our-services/research/epa-research-2030/strategies-and-policies/open-access-policy/ 
https://www.npws.ie/maps-and-data/open-data-policy ";Complement;;Yes,  larger public bodies who have the staff and skills to create these open data publication plans are in the process of developing them. These will then be available as pathfinders for other public bodies.;;;;;;
P23;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For Explanation:
* If yes, please specify the process(es).";yes;"The Open Data Unit monitors the implementation of the strategy and regularly requests progress updates from the Open Data Liaison Officers in public bodies.  These updates are formulated into a progress report and are presented to the OD Governance Board.
The ODU organises bi-annual meeting of the OD Liaison Officers and each LO provides an update to the meeting on the progress of OD in their organisation.  The most recent meeting was held UPDATE
The Open Data Advisory Group (ODAG) is a group of approximately 20 data experts drawn from a wide selection of public bodies.  The ODAG champions open data across the public service.  It meets quarterly and provides updates of progress and open data initiatives to the ODU. ";Complement;;Yes, the Open Data Government Board hasa specific monitoring rolefor the Open Data Strategy 2023-27. The Open data Unit report to the Board on a quarterly basison the quantitative and qualitativemetrics usedto monitoropen data activities.;;;;;;
P24;"Do you update your policy/strategy as appropriate to ensure its success, such as based on data collected for monitoring?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy";new question;new question;Change;Yes;"Yes, we update our policy/strategy as appropriate to ensure its success, such as based on data collected for monitoring. We are committed to revising and adapting the approach based on experience. The Irish Government approved a new national Open Data Strategy for 2023-2027 (https://data.gov.ie/docs/Open.Data.Strategy_FINAL_ENG.pdf), officially published in November 2023. Building upon the significant progress made since the inception of the Open Data Initiative in 2014 and the previous Open Data Strategy for 2017-2022 (https://data.gov.ie/sites/default/files/files/Final%20Strategy%20online%20version(1).pdf), the Open Data Strategy 2023 – 2027 outlines a comprehensive roadmap for harnessing the potential of open data to drive innovation and transformation across sectors, ensuring its success.
We employ a cyclical process to develop and update our National Open Data Strategy, with a focus on continuous improvement.  The Open Data Unit, in collaboration with a working group of stakeholders, drafted a new strategy document outlining goals, objectives, and action plans. After opportunities for public feedback on the draft strategy, it was then finalised after being reviewed and approved by our governance board and other stakeholders. The final strategy was presented to the cabinet for government approval, and was approved. The Open Data Unit oversees implementing the strategy's initiatives. This involves collaboration with various government agencies and stakeholders. We monitor user needs and the strategy's effectiveness. One way we do this is through communication with data publishers and users to gather feedback. Based on the monitoring and evaluation findings, we revised the strategy to address evolving needs and challenges. This has led to a new development cycle.
Some recent updates made to strategy/policy including focussing on three pillars. Our 2023 - 2027 strategy prioritises supporting data publishers, maintaining the Open Data Platform, and engaging users, shifting towards a more user-centric approach. The strategy also highlights strengthening communication channels between data publishers and users. This is a further example of our efforts to gather feedback and tailor data offerings to user needs.
Since we are providing the existence of a multi-year plan with ongoing development efforts, this highlights our commitment to the portal's long-term viability and sustainability. 
";;;;;;
P25;"Are there any processes in place to assess if public sector bodies are charging for data above marginal cost? (please see directive (EU) 2019/1024 on open data and the reuse of public sector information).

For Explanation:
* If yes, please specify the process(es).";yes;We understand that no public sector bodies are charging above the marginal rate for data.  Since the introduction of SI 376/2021 and Circular 20/2021 public bodies who wish to charge above the marginal rate must notify the Department of Public Expenditure and Reform and must be included in a list of bodies allowed to do so.;Confirm;;;;;;;;
P26-a;"What are the top 3 challenges that your country is facing in the implementation of the mentioned open data policies/strategy?

For Explanation:
* Please briefly describe.";N/A;"1. Open Data knowlegdge and understanding and data skills in general
2. A critical mass of public servants with good data management skills
3. The recognition of the strategic importance of good data governance, inclusive of Open Data, at a senior level within PBs.";Confirm;N/A;;;;;;;
P26-b;"Are there activities in place to address these challenges in your country (e.g. with specific national/regional/local plans or initiatives)?

For Explanation:
* If yes, please briefly describe the measures that you have adopted or plan to adopt to address these challenges. 
* If no, please specifiy what is hampering finding a strategic approach to solve these challenges.";yes;"1. The ODU have established an Open Data Training programme in collabotation with the Office of Government Procurement. There are six new training courses on open data and general data management now available to public sector employees.  These are:
-General Introduction to Open Data
-Introduction to the Open Data Directive
-Open Data Audits & Data Publication
-Introduction to Data Analytics & Visualisation
-Data Anonymisation Techniques
-Introduction to Linked Data
Public bodies have the option to book locally based bespoke training or to join the  general training courses.
https://data.gov.ie/blog/open-data-training-for-public-sector-employees-new-2023-dates

2. A Technical Services framework for Open Data and Data Management was put in place in early 2022.  THis is again a collaboration with the Office of Public Procure to ensure easy access to the tecnhical services required by publlic bodies to meet their opligations under the ODD. This framework will provides PBs with access to a full suite of services to allow them to audit, catalogue, publish and host their data.
It provides efficiencies in terms of procurement effort, saves time and provide access to services through an easy to use drawdown mechanism. It includes:
Data Management services
Data Hosting
Software development services, such as the development of APIs

3. The Government's new Digital Strategy published in February 2022, states that' better use of data is critical to strengthening the relationship between governments and the people they serve. Strong data governance and harnessing public service held data effectively to provide better and safer access to data and transparency in its use is essential for improved public services.' 
Under 4.2 Data Use and Governance it commits to expanding the range of datasets published.

";Confirm;;;;;;;;
P27;"Are there any activities in place to assist data holders with publishing their data as open data (i.e. to help them with the data opening process)?

For Explanation:
* If yes, please describe/provide examples of these activities.";new question;new question;Change;Yes;"Yes, in addition to the Open Data Training Programme we provide, data holders have the option of availing of procurement services through the Office of Government Procurement in Ireland. Through this service, an Open Data Company called Derilinx is in charge of promoting and assisting the data publication process at both national and/or regional and local levels. They provide Data Management services in the following areas: Data Audits, Data Cataloguing, Data Extraction, Load and Preparation, Data Publication Plan, Data Publication, Data Maintenance, and Data Maturity Assessment. They also provide Hosted and Managed Open Data Platform Solutions, and Consultancy Advice and Support Services for Open Data and Data Management. One example of this is the Green and Social hours imitative we provide though the OGP framework: https://data.gov.ie/blog/green-and-social-hours_x000D_
For more information on Derilinx, please see a link to their website:_x000D_
https://derilinx.com/_x000D_
In addition to this there are resources available on the portal to facilitate good data management https://data.gov.ie/developers_corner, open data management (https://data.gov.ie/pages/resourcesandpublications) and data publishing.https://data.gov.ie/pages/guideforpublishers ";;;;;;
P28;"Is there a professional development or training plan for civil servants working with data in your country? 

For Explanation:
* If yes, please briefly describe these training activities.";yes;" A new open data training programme has been established in collabotation with the Office of Government Procurement. There are six new training courses on open data and general data management now available to public sector employees.  These are:
-General Introduction to Open Data
-Introduction to the Open Data Directive
-Open Data Audits & Data Publication
-Introduction to Data Analytics & Visualisation
-Data Anonymisation Techniques
-Introduction to Linked Data
Public bodies have the option to book locally based bespoke training or to join the  general training courses.
https://data.gov.ie/blog/open-data-training-for-public-sector-employees-new-2023-dates
We have seen a significant interest in the training programme since it was announced.

Professional Diploma in Official Statistics for Policy Evaluation - IPA https://www.ipa.ie/public-management/professional-diploma-in-official-statistics-for-policy-evaluation.1763.html
Certificate in GDPR and Data Protection - IPA https://www.ipa.ie/information-systemstechnology/certificate-in-gdpr-and-data-protection.3598.html
Big Data and Data Analytics - IPA https://www.ipa.ie/information-systemstechnology/big-data-and-data-analytics.2139.html";Complement;;"Upcoming training dates for 2024 can be seen here https://data.gov.ie/blog/open-data-training and here https://www.eventbrite.co.uk/cc/open-data-ireland-training-services-391349.

Since May 2023, ";;;;;;
P29;"Are there annually held national, regional or local events (e.g. hackathons, courses, conferences, users meet-ups, summer/winter schools) to promote open data and open data literacy in your country beyond the target group of public servants? 
 
For Explanation:
* If yes, please provide examples (e.g. title, date, location of the event and URL).";yes, >9;"https://www.cso.ie/en/interactivezone/competitionsandawards/csoopendataawardatbtyste/

https://mooreinstitute.ie/event/open-scholarship-cafe-from-open-data-to-open-science-opportunities-challenges-and-implications/

https://www.eventbrite.ie/e/toward-a-fourth-wave-of-open-data-where-generative-ai-and-open-data-meet-tickets-624723082557?aff=ebdssbdestsearch&keep_tld=1

https://www.eventbrite.ie/e/open-data-in-a-day-online-tickets-539443910257?aff=ebdssbdestsearch&keep_tld=1

https://dublintechsummit.tech/speakers/?utm_campaign=DTS23+-+Speakers+-+Search&utm_medium=ppc&utm_source=adwords&utm_term=dublin%20tech%20events&hsa_acc=8160713141&hsa_ver=3&hsa_kw=dublin%20tech%20events&hsa_net=adwords&hsa_ad=652043252300&hsa_tgt=kwd-518621157992&hsa_grp=147637580336&hsa_mt=b&hsa_src=g&hsa_cam=19855821762&gclid=EAIaIQobChMIoLyavd35_gIVeIRoCR07ngEBEAAYASAAEgKNP_D_BwE

https://smartdocklands.ie/smart-docklands-harvard-tech-networking-reception/

https://www.insight-centre.org/event-university-of-galway-data-science-showcase-nov-3-register-now/

https://heritage.galwaycommunityheritage.org/content/topics/news-and-events-archives/open-data-event

https://www.codeforethics.org/?trk=public_post-text";Complement;Yes, >9;"European Peatlands and Policies Open Data Mapathon 2024 in the University of Galway Saturday the 6th April

https://data.gov.ie/blog/european-peatlands-and-policies-open-data

HackTheClimate Hackathon Friday 23rd February 2024 in Naas Kildare. 

https://kildare-nationalist.ie/2024/03/07/a-i-traffic-predicting-best-idea-at-climate-hackathon/

Better Public Services Conference: Delivering Digital and Innovation at Scale on Wednesday, 12 June in the Printworks Centre, Dublin Castle.

https://www.gov.ie/en/publication/4ef9f-upcoming-events/

eolas Public Services Conference 2024 The Gibson Hotel, Dublin Wednesday, 15 May 2024

https://smartdublin.ie/open-data-tourism-innovation-showcase/

https://www.gov.ie/en/speech/86402-speech-to-the-eolas-public-services-conference-2024/

Open Data Tourism Innovation Showcase June 2024: Open Data Tourism Innovation Showcase  

https://smartdublin.ie/smart-tourism/

Dublin has been awarded the 2024 European Capital of Smart Tourism. This designation is a recognition of the city’s commitment to deliver a greener, more accessible, inclusive and innovative Dublin, for both our visitors and locals alike. As part of the program of events for the year, Dublin City Council’s Tourism Unit and Smart Dublin, are facilitating an Open Data Tourism Innovation Showcase. The initiative aims to develop innovative tourism concepts whilst leveraging open data. At the showcase event in June, the shortlisted participants will compete by pitching their concepts and achieve recognition. Funding for this initiative has been provided by the Open Data unit within the Department of Public Expenditure and Public Reforms (DEPR).

Green and Social Hours Initiative- ongoing
https://data.gov.ie/blog/green-and-social-hours";;;;;;
