P13;"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model ";new question;new question;Change;Yes;"Data governance in Spain is mainly led by the Directorate General for Data, which re-ports to the Secretary of State for Digitalisation and Artificial Intelligence of the Minis-try for Digital Transformation and the Civil Service. The mission of the Directorate General for Data is to promote the use of data by Public Administrations, companies and citizens, as well as the sharing of data in interoperable data spaces, contributing to the development of the single digital market for Europe, in coordination with the competent sectorial ministerial departments and in collaboration with the Autono-mous Communities and Local Entities. Among others, the following functions will be carried out:

a) Dialogue and coordination with the agents representing the data economy and participation in commissions, working groups and other international or national data forums, both public and private, and including national representation in the European Data Innovation Committee.
b) Coordination and monitoring of the strategies, plans, programmes and any other initiative around digitalisation of the different ministerial departments and dependent entities, promoting data-oriented design, their effectiveness, efficiency and impact, as well as their alignment with the framework of the strategies and programmes of the European Union and other international organisations.
c) The design, implementation and monitoring of strategies, plans, programmes and any other initiative for the promotion of mass use and sharing of data between companies, citizens and the public sector, as well as for the promotion of the development and deployment of data spaces in the productive sectors of the economy.
d) The design, development, promotion and monitoring of policies and governance schemes, reference models, federated catalogues of data sets and resources, technical standards and technologies that foster the data economy in the productive sectors of the economy.
e) The promotion and dissemination of best practices and valuable data initiatives, as well as the development of knowledge transfer mechanisms, in particular within ministerial departments and public administrations.
f) Openness and re-use in public administrations, coordinating the management of the access point and the making available of high value public datasets.
g) The design, promotion, coordination and monitoring of strategies, plans, programmes and initiatives that foster research, development and innovation in technologies, services and products for the data economy, contributing to the development of a competitive national industry, in collaboration with the rest of the relevant entities.
Some of these competences are reinforced in Initiative 5.3 Common NSA data governance of the recently published Artificial Intelligence Strategy, which states that: “It is necessary to address regulation from a comprehensive legislative approach, developing a data governance model. Indeed, this regulatory drive for effective data governance in the NSA will include the overall design of a data-oriented organisational structure, with the new Directorate General for Data of the Secretary of State for Digitalisation and Artificial Intelligence as the backbone and enabler."". See here:
https://www.lamoncloa.gob.es/consejodeministros/resumenes/Documents/2024/140524-Estrategia%20de%20Inteligencia%20Artificial%202024-completa.pdf

The Directorate General for Data is also closely involved in the national open data strategy, the Aporta Initiative, whose team manages the relationship with the other open data stakeholders: companies, civic organisations and citizens in general, according to the governance scheme which can be found here: https://datos.gob.es/sites/default/files/datosgobes/iniciativaaporta_modelogobernanza_2021_2022.pdf";;;;;;
P14;"How would you classify the model used for governing open data in your country? 

For Explanation:
*  Please briefly explain why this model was chosen/works best for your country";hybrid;"The data governance model in Spain combines top-down and bottom-up coordination.
Top-down coordination is mainly structured through the following working groups:
- At the central administration level through the Data Group, which meets monthly and in which the various ministries and certain dependent organisms are represented. See here: https://datos.gob.es/sites/default/files/datosgobes/dimension1_2023_evidenciapregunta_13.jpg

- At the regional level (autonomous communities), through the sectoral open data group that meets periodically.
Bottom-up coordination is developed through periodic meetings and active listening actions through which the requests of local entities and organizations closely linked to citizens, such as the Network of local entities for transparency and citizen participation of the Spanish Federation of Municipalities and Provinces, and the Association of infomediary companies (ASEDIE) (bottom-up), are attended to. 
Likewise, we continue to strengthen ties with the developer communities.  Throughout 2021, the relationship with the following was consolidated: Hackathon Lovers, Comunidad R Hispano and R- Ladies Madrid. In the last year, the focus has been placed on communities linked to the spatial data field. Specifically: GIS and Beers, GIS Community and GIS Volunteers.";Complement;Hybrid;"The data governance model in Spain continues to combine top-down and bottom-up coordination.
Top-down coordination continues to be structured mainly through the following working groups:
· At the central government level through the Data Group, which continues to meet monthly and in which the different ministries and certain dependent agencies are represented. The following image shows the meetings held over the last few months https://datos.gob.es/sites/default/files/datosgobes/dimension1_2024_evidencia_p19b.png

· At regional level (autonomous communities), through the open data sectoral group.
Bottom-up coordination continues to be developed through regular meetings and active listening actions through which requests from local entities and organisations closely linked to citizens, such as the Network of local entities for transparency and citizen participation of the Spanish Federation of Municipalities and Provinces, and the Association of infomediary companies (ASEDIE) (bottom-up). 
Also, in 2024, a series of working groups have been launched to undertake a transformation of public administrations under the mandate: consensus for Open Government'. They involve experts from the public sector and civil society. See more here: https://transparencia.gob.es/transparencia/transparencia_Home/index/PublicidadActiva/Normativa/DocumentosSometidosIP/ProyectosNoNormativos-MTDF.html";;;;;;
P15;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For Explanation:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";new question;new question;Change;Yes;"Through the Aporta Initiative, the project that governs the national open data strategy, a support service and specialised advice on technical and methodological aspects of open data and reuse of public sector information is made available to all public bodies and entities, at national, regional and local level. See more information here: https://datos.gob.es/es/asesoramiento-y-soporte
The support is mainly aimed at facilitating compliance with current open data regulations. Among other obligations, the federation of the open data catalogues generated by each administration with the national catalogue, a mandate referred to in Law 37/2007, of 16 November, in its latest update in the light of Directive (EU) 2019/1024 of the European Parliament and of the Council, of 20 June 2019.
In addition to this support and advisory service, institutional support is provided to the Network of Local Entities for Transparency and Open Data.
Over the last months, from May 2023 to May 2024, 675 consultations have taken place, as reflected in the following image: https://datos.gob.es/sites/default/files/datosgobes/dimension1_2024_evidencia_p19a.png";;;;;;
P16;"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.";the majority of public bodies;"Currently, most of the public administrations in Spain contemplate actions linked to the provision of data for reuse. In addition to this, there are also those that implement this type of initiative in the sense of open data for transparency. 
Of these, 313 are visible through the map of initiatives: https://datos.gob.es/es/iniciativas.
The details of these initiatives are accessible both in HTML format: https://datos.gob.es/es/accessible-initiatives, and in CSV format: https://datos.gob.es/es/iniciativas/csv. 
Likewise, the national platform offers a form so that any public administration can make its initiative known in a simple way: https://datos.gob.es/es/informa-sobre/iniciativas.
In addition, periodically, through the support and advisory service associated with the Aporta Initiative, campaigns are launched to attract new initiatives in order to include their description in the map of initiatives mentioned above.";Complement;The majority of public bodies;"More and more public administrations are launching open data initiatives and, on that basis, requesting their presence in the National Catalogue. 
Specifically, over the last 12 months, 11 administrations have become new publishers on datos.gob.es. These are:
- Ponferrada City Council:https://opendata.ponferrada.org/. Action carried out in accordance with the Plan of measures to promote the reuse of information in Ponferrada City Council: https://opendata.ponferrada.org/iniciativa-ponferrada-30/plan-de-reutilizacion
- TRAGSA Group: With the publication of Geographic Open Data on a forestry Big Data platform. https://www.tragsa.es/_layouts/15/GrupoTragsa/Ficha-Proyecto.aspx?param=ESP.0000000492
- FISABIO Foundation: With the publication of the BIMCV-COVID19+ dataset: cXR chest X-ray (CR, DX) and computed tomography (CT) images of COVID-19 patients together with their radiographic findings, pathologies, polymerase chain reaction (PCR), immunoglobulin G (IgG) and immunoglobulin M (IgM) diagnostic antibody tests and radiographic reports from the Medical Imaging Data Bank of the Valencian Community (BIMCV). https://datos.gob.es/es/catalogo/pudat0002-bimcv-covid-19-un-gran-conjunto-de-datos-anotados-de-imagenes-de-rx-y-tc-de-pacientes-con-covid-19
- University of Almeria: https://opendata.ual.es/about
- Hydrographical Confederation of the Duero: https://www.chduero.es/datos-abiertos
- Junta de Extremadura: http://gobiernoabierto.juntaex.es/datos/
- Cabildo Insular del Hierro: https://datosabiertos.elhierro.es/
- Mutualidad General de Funcionarios Civiles del Estado: develops its open data portal: https://www.muface.es/muface_Home/muface/DATOS-ABIERTOS.html  according to a recently published re-use plan: https://www.muface.es/muface_Home/dam/jcr:91d0f33e-c421-487a-a108-21897ffcbeff/PLANDATOSABIERTOSYREUTILIZACIONVERSWEB.pdf
- Lloret del Mar City Council :https://www.seu-e.cat/es/web/lloretdemar/dades-obertes
- Pinto City Council: develops its open data portal: https://gobiernoabierto.ayto-pinto.es/datos-abiertos-de-pinto according to a recently published reuse plan: https://gobiernoabierto.ayto-pinto.es/documents/1067857/1773798/Estrategia+y+Plan+Accion+Datos+Abiertos+AytoPinto+2022+reducido.pdf/8888d790-4248-436c-87d9-73321dd19272
- Alava Provincial Council: https://irekia.araba.eus/es/catalogo-de-datos-abiertos";;;;;;
P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";yes;"The governance structure and responsibilities of the team leading the open data initiative at the national level are set out in Agreement 003/19-ED, signed between the General State Administration, through the current Ministry of Economic Affairs and Digital Transformation, and the public business entity Red.es for the promotion of openness and reuse of public sector information. The extension of the framework until May 2028 has recently been approved. 
See current agreement here: https://www.boe.es/diario_boe/txt.php?id=BOE-A-2019-6689
See text of the extension here: https://datos.gob.es/sites/default/files/datosgobes/dimension1_2023_evidenciapregunta_17a.png";Complement;Yes;"On 27 February 2024, the Directorate General for Data were created, which assumes competences linked to data governance, including High Value Open Data (HVD) 
This is reflected in Royal Decree 210/2024, Article 4 in the following terms:
The Directorate General for Data, as referred to in article 4, is constituted as the unit in charge of promoting the use of data by Public Administrations, companies and citizens, as well as the sharing in interoperable data spaces, contributing to the development of the digital single market for Europe, in coordination with the competent sectorial ministerial departments and in collaboration with the Autonomous Communities and Local Entities. In particular, he/she shall carry out the following duties:
[…]
f) Openness and re-use in public administrations, coordinating the management of the access point and the making available of high value public datasets.

g) The promotion of the use of data to support decision-making in public management, especially the use of high-value public datasets for the evaluation of public policies in all phases of planning, implementation, execution and impact assessment, as well as the design and development of pilots and technical support systems, in collaboration with the competent bodies in the field of public policy evaluation in the scope of the General State Administration.
";;;;;;
P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"On a weekly basis, the team that strategically guides the open data initiative at the national level, meets with the team responsible for the maintenance and evolution of the national portal (datos.gob.es). These meetings, in which day-to-day issues are discussed, are complemented by periodic meetings, including the follow-up commissions referred to in the Agreement mentioned in the answer to the previous question. 
At the present time, these meetings will be intensified due to the fact that a tender has been issued for the development of a new platform much more ambitious in terms of functionalities and services than the current one. See here: chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.boe.es/boe/dias/2023/03/29/pdfs/BOE-B-2023-9180.pdf";Complement;Yes;Over the last 12 months the relationship between the portal's strategic/functional orientation team and the development team has intensified. The approach being followed for the development of the new platform is based on an Agile methodology, which requires daily monitoring meetings. This translates into direct collaboration between the portal maintenance team and the national open data team (the client). All of this with the aim of maintaining a participative and close relationship in order to satisfy the needs of the end user.;;;;;;
P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";yes;"In accordance with ""Article 10.bis. Unit responsible for information"" of the consolidated text of Law 37/2007, of November 16, on the reuse of public sector information, which incorporates into Spanish law Directive (EU) 2019/1160 of the European Parliament and of the Council of June 20, 2019, it is mandatory for all public administrations to determine a Unit responsible for ensuring the availability of their information. Ver en: https://www.boe.es/buscar/act.php?id=BOE-A-2007-19814#:~:text=%5B-,Bloque%2017%3A%20%23a1%2D2%5D,-Art%C3%ADculo%2010.bis
The Unit responsible for information in each agency has the following functions:
a) Coordinate information reuse activities with existing policies on publications, administrative information and electronic administration.
b) Provide information on the competent bodies, within its scope, for the reception, processing and resolution of requests for reuse that are processed in accordance with the provisions of the aforementioned Article 10 (Procedure for processing requests for reuse).
c) Promote that the information is provided in the appropriate formats and is updated as far as possible.
d) Coordinate and encourage promotional, awareness and training activities.";Complement;Yes;"Over the last 12 months, some public administrations have started to set up the unit responsible for information referred to in ""Article 10.bis. Unit responsible for information"" of the consolidated text of Law 37/2007, of 16 November, on the re-use of public sector information, which transposes Directive (EU) 2019/1160 of the European Parliament and of the Council of 20 June 2019 into Spanish law. Specifically:
The Government of the Canary Islands refers that ""Work is currently underway to select the most appropriate instrument for the application of Article 10.bis on the Unit responsible for information, which will coordinate the re-use of public sector information (RISP) in the Government of the Canary Islands and its public institutional sector"". See here: https://transparencia.gob.es/transparencia/transparencia_Home/index/Gobierno-abierto/seguimientoIVPlanGA/seguimiento_C10/Canarias/10-28-2-DatosAbiertos.html
The Government of the Balearic Islands, in its Government Council Agreement of 17 April 2023 establishing measures to promote openness and re-use of data, refers to its intention to: ""(d) Collaborate with freedom of information / access to information / right to information units to align the proactive release of open data with governments' obligation to release information on request."" See here: https://www.caib.es/sites/opendatacaib/f/421020
The Denia Town Council, in its Ordinance on transparency, access to information and reuse of information, provides for its creation and recalls that ""citizens have the rights set out in Article 4, which may be exercised in person or by telematic means under equal conditions, with the creation of a unit responsible for public information being foreseen in all cases"". See here: https://www.denia.es/adjuntos/normativa/ord_transparencia_c.pdf
The Gandía Town Council in its Municipal Ordinance on transparency, access to information and reuse of data, refers to the following: The City Council shall designate a Public Information Unit (PIU), with competence over transparency, re-use and access to information. See here: https://www.gandia.es/aytg/web_php/txt/OrdenancaCAS.pdf";;;;;;
P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"There are different mechanisms to facilitate two-way communication between the team leading the national open data initiative and those responsible for other data initiatives.

The mechanisms permanently open to communicate news from the national team to the network of public sector open data officers are the following:

- Information campaigns specifically targeted to the network of open data officers. See the last one sent here: https://datos.gob.es/sites/default/files/datosgobes/dimension1_2023_evidenciapregunta_19.png
- Fortnightly newsletter with the latest news in the field of open data, to which many of these managers subscribe.
- Monthly meeting of the Data Group of the General State Administration in which, among others, new topics on open data are discussed.
- Sectoral meetings with those responsible for open data in the regional governments.

The channels of communication between those responsible for the initiatives and the national team are as follows:
- Bilateral meetings between the support and advisory team and those responsible for the initiative that requires support at any given time. In the last 12 months there have been 40 meetings of this nature. 
- Mailbox whose specific function is to collect the news that those responsible want to make known, as well as any type of feedback (dinamizacion@datos.gob.es).
- Mailbox where RISP managers can send technical and methodological queries (soporte@datos.gob.es).
- Communication channels open to any type of suggestion (https://datos.gob.es/es/informa-sobre)";Complement;Yes;"Over the last 12 months, use has continued to be made of the aforementioned dissemination channels, although the use of the support channel for organisations has intensified, as shown in the graph below: https://datos.gob.es/sites/default/files/datosgobes/dimension1_2024_evidencia_p19a.png

Likewise, monthly meetings of the Data Group of the General State Administration (GT del Dato) have continued to be held, in which, among others, new topics on open data are discussed. See here: https://datos.gob.es/sites/default/files/datosgobes/dimension1_2024_evidencia_p19b.png";;;;;;
P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"In our country there are several and numerous actions aimed at promoting the exchange of knowledge between the public sector, the data provider, and the reusing community (companies, universities, citizens). 

In recent months, new structures for collaboration between the public sector and the private sector, and between the public sector and academia, have been developed for the exchange of knowledge and the orientation of actions related to open data. These include the following:

.-> Open Data Chair of the Region of Murcia. The initiative is aimed at both the university community and professionals in the infomediary sector at public or private level. See here: https://www.murcia.com/region/noticias/2023/03/31-el-gobierno-regional-y-la-universidad-de-murcia-ponen-en-marcha-la-catedra-de-datos-abiertos.asp
PAGODA Chair of Open Government, Participation and Open Data. Chair resulting from the collaboration agreement between the University of Valencia and the Department of Transparency, Social Responsibility, Participation and Cooperation of the Generalitat Valenciana. See here: https://www.uv.es/catedra-pagoda/es/catedra-pagoda/presentacion.html
.-> Chair Big Data, Open Data and Blockchain (Cajasiete BOB Chair) which has in its Advisory Board a set of representatives of public and private entities, which are key players in promoting digital transformation and the development of public-private business models in the field of the Canary Islands. See here: https://www.ull.es/catedras/catedrabob/
New General Protocols of Action to Improve Access to Public Information signed between ASEDIE, Multisectorial Association of Information and different public institutions in order to collaborate with the Administration to develop measures that serve as an example and guide on which to promote the principles of transparency, access and openness of data. In the last months three of them have been signed, specifically with: Junta de Comunidades de Castilla-La Mancha, Universidad Complutense de Madrid and Madrid City Council. See here : https://www.asedie.es/es/colaboracion.
.-> Several public institutions set up Open Data Advisory Councils. They seek collaboration between the public, private and academic sectors in the orientation of actions. These advisory councils meet periodically. For example: the Open Data Advisory Council of the City Council of Alcobendas has met in order to The Alcobendas Open Data Advisory Council has met in order to create a 'Data Lake' and join GAIA-X. This Data Lake will be aimed at promoting the use of open data, disseminate its reuse and begin to create the Open Data Space of the City. See here: https://www.alcobendas.org/es/noticia/el-consejo-asesor-de-datos-abiertos-de-alcobendas-proyecta-crear-un-data-lake-y-adherirse-a
 .-> The Provincial Council of Reusers, launched by the Provincial Council of Castellón continues its work.  This body, of mixed public-private composition, formed by technicians of the provincial institution itself, and by people of recognized professional experience in different economic sectors, is another instrument to guide actions in the field of open data V
more: https://observatorio.dipcas.es/uploads/dipcas/ficheros/30/5f1540be14da11217140.pdf

The Open Data Group of the Network for Transparency and Citizen Participation of the Spanish Federation of Municipalities and Provinces (FEMP, in spanish), in which representatives of the public and private sectors participate, has been working on two challenges:
- Expansion of open data sets to be published by local entities. See more: https://www.scoop.it/topic/canal-red-femp-por-la-transparencia-y-la-participacion/p/4141139528/2023/02/16/la-red-trabaja-en-la-ampliacion-de-los-conjuntos-de-datos-abiertos-a-publicar-por-las-entidades-locales
- Elaboration of the future Ordinance on data governance. See more: https://www.scoop.it/topic/canal-red-femp-por-la-transparencia-y-la-participacion/p/4140268367/2023/01/26/el-ayuntamiento-de-zaragoza-acoge-la-primera-jornada-tecnica-para-la-elaboracion-de-la-futura-ordenanza-tipo-de-gobierno-del-dato-de-la-femp

In addition to these collaboration frameworks, in recent months, meetings have been held to promote this exchange of experiences. Some of the meetings held in recent months are listed and referenced below:
.-> First National Open Data Meeting: https://opendata.aragon.es/-/cronica-y-resumen-del-primer-encuentro-nacional-de-datos-abiertos#anchor2
.-> 5th edition of the Geodata Conference: https://datos.gob.es/es/eventos/el-ayuntamiento-de-madrid-organiza-la-5a-edicion-de-las-jornadas-de-geodatos
.-> Aragón Open Data: Open and connect data: https://datos.gob.es/es/eventos/aragon-open-data-abre-y-conecta-datos-un-encuentro-para-compartir-las-ultimas-novedades-del
.-> Asedie's International Conference on Reuse of Public Sector Information: https://datos.gob.es/es/eventos/nueva-conferencia-internacional-sobre-reutilizacion-de-la-informacion-del-sector-publico-de
.-> XIII Iberian Conference on Spatial Data Infrastructures. https://www.jiide.org/presentacion 
.-> Conference on the need to incorporate the gender perspective in data. https://web.ua.es/es/actualidad-universitaria/2023/marzo2023/20-26/la-sede-ciudad-de-alicante-aborda-en-una-jornada-la-necesidad-de-incorporar-la-perspectiva-de-genero-a-los-datos.html";Complement;Yes;"Over the last 12 months, the available channels of knowledge exchange between the public sector, the data provider, and the reuse community (businesses, universities, citizens) have increased. 
- The data and open government chairs already in place in 2023 (Region of Murcia, PAGODA of the Generalitat Valenciana and Big Data, Open Data and Blockchain of the Canary Islands Government) have continued to operate, and new ones have been launched. These include the following two:
- Chair for R+D+I on Territorial Dynamism in the Community of Madrid with the use of open and linked data (LODCOREMadrid) à https://www.uc3m.es/ss/Satellite/UC3MInstitucional/es/Detalle/Organismo_C/1371384343715/1371329868231/?d=Touch
- The Chair of Transparency and Open Government (TransGobA) of the University of Valladolid à https://transgoba.uva.es/finalidad/
Over the last 12 months, meetings of the Open Government Forum's Communication and Collaboration Working Group have been held to assess the commitments set out in the 4th Open Government Plan, which includes commitments linked to open data. The working groups include representatives of public administrations, business associations of re-users (ASEDIE) and associations representing civil society (Consejo Estatal de Participación de la Infancia y la Adolescencia (CEPIA)). Ver notas informativas aquí: https://transparencia.gob.es/transparencia/dam/jcr:1ec355cd-8412-4a4b-b0c3-44864a40cbe8/2024%2001%2009%20%20NI_GT%20Comunicaci%C3%B3n_.pdf
https://transparencia.gob.es/transparencia/dam/jcr:81ba8ca5-79ce-4a06-8d8b-86a539cbbc54/2023%2006%2020%20NI_Reunion_GT%20Comunicaci%C3%B3n.pdf
In addition to these cooperation frameworks, meetings have been held in recent months to promote this exchange of experiences. Some of those held in recent months are listed and referenced below:
· II National Meeting on Open Data (14 September 2023) https://www.aragon.es/-/ii-encuentro-nacional-de-datos-abiertos
· Conference on Libraries, Data, Artificial Intelligence and the New Routes to Knowledge (11 October 2023) https://www.bne.es/sites/default/files/repositorio-archivos/programa_jornada_ia_0.pdf 
· First National Meeting of Data Offices (20 November 2023) https://www.silicon.es/primer-encuentro-nacional-de-oficinas-del-dato-celebrado-en-navarra-2490899
· Technical seminar ""Open data: good practices for its availability and exploitation"" (25 November 2023) https://acal.es/index.php/actualidad/item/2355-jornada-tecnica-los-datos-abiertos-buenas-practicas-para-su-disposicion-y-explotacion
· VI Conference on Transparency and Open Data (29 November 2023) https://www.consejodetransparencia.es/ct_Home/dam/jcr:18949dc5-752d-4861-97b8-ef8ae80da821/VI_JORNADAS_DE_TRANSPARENCIA_Y_DATOS_ABIERTOS.pdf

· Asedie Conference on Re-use of Public Sector Information (12 December 2023) https://www.asedie.es/es/conferencias/12-edicion-xmf8l-nh56y-8tfdr
· Open Government in Local Government Day (29 February 2024) https://laadministracionaldia.inap.es/noticia.asp?id=1514742
· Open Data x Friendly Municipalities (17 March 2024) https://www.iniciativabarcelonaopendata.cat/es/2024/03/12820/
· Presentation 12th Edition of the ASEDIE Report The Data Economy in its Infomediary Scope (2nd March 2024) https://static1.squarespace.com/static/600a99c4d2a8133c3599fc67/t/65fda87fecd8912292b68e71/1711122560423/Programa+Presentaci%C3%B3n+Informe+ASEDIE+2024+VF+%281%29.pdf
· Reuse of open data in Spain (22 April 2024)
https://cotec.es/noticias-cpt/presentamos-las-conclusiones-del-cuarto-analisis-sobre-reutilizacion-de-datos-abiertos-en-espana/
· ANABAD CANTABRIA Conference. Open data, philosophy and practice (24 May 2024) https://www.anabad.org/jornadas-anabad-cantabria-datos-abiertos-filosofia-y-practica/
· III National Meeting on Open Data (31 May 2024) https://www.dipcas.es/es/iii-encuentro-nacional-de-datos-abiertos.html
· Open Government Week 2024 (10-16 June 20) https://transparencia.gob.es/transparencia/transparencia_Home/index/Gobierno-abierto/sensibilizacion-formacion/SemanaAA.html";;;;;;
;1.3 Open data implementation;;;;;;;;;;;
P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";yes;"Several of the institutional strategies for data openness of public agencies, which in many cases implement specific action plans, are publicly accessible. 

As evidence we highlight the following:
.- Open data strategy of the Basque Government: https://opendata.euskadi.eus/sobre-open-data/-/open-data-euskadi/
.- Open data strategy of the Government of the Canary Islands: https://www.caib.cat/sites/opendatacaib/ca/estratagia_de_dades_obertes_goib/
.- Specific section of datos.gob.es where specific plans for the reuse of public sector information are referenced: https://datos.gob.es/es/documentacion/planes-risp-de-la-administracion-publica
.- Infographic that facilitates access to the Open Government and Public Data Strategies of the regional governments: https://datos.gob.es/es/noticia/las-estrategias-de-gobierno-abierto-y-datos-publicos-de-las-comunidades-autonomas
.- Section of datos.gob.es where a map is available with a list of data opening strategies associated with existing open data initiatives in Spain: https://datos.gob.es/en/iniciativas

Beyond the details of these specific plans, the Aporta initiative offers the following:
.- Guide for the preparation of an Open Data Action Plan: https://datos.gob.es/es/documentacion/como-elaborar-un-plan-de-medidas-de-impulso-de-la-apertura-y-reutilizacion-de-datos
.- A generic template for any public administration to develop its open data strategy. https://datos.gob.es/sites/default/files/doc/file/plantilla-planrisp-organismo_v3.doc";Complement;Yes;"Over the last 12 months more administrations have launched new data release schemes. The url where to find them and the main aspects are included below:
- Ponferrada City Council: https://opendata.ponferrada.org/. Action carried out in accordance with the Plan of measures to promote the reuse of information in Ponferrada City Council: https://opendata.ponferrada.org/iniciativa-ponferrada-30/plan-de-reutilizacion. The document refers, inter alia, to aspects such as: Identification and selection of reusable information; Procedure for identification, selection, preparation and publication of datasets; Conditions for reuse; Measures for evaluation and improvement of the quality of reuse and promotion of data consumption.
- Government of the Balearic Islands: Agreement of the Governing Council of 17 April 2023 establishing measures to promote the opening and re-use of data: https://www.caib.es/sites/opendatacaib/f/421020. The Agreement corresponds to a plan through which the Government of the Balearic Islands decides to publish as much data as possible from different public bodies under its direction. 
- The Generalitat de Catalunya establishes its data governance model with the intention of managing data efficiently and securely, as well as making the most of it to offer continuous improvement in the provision of public services. See here: https://administraciodigital.gencat.cat/ca/detalls/article/Aprovacio-de-lAcord-de-Govern and here: https://dogc.gencat.cat/ca/document-del-dogc/?documentId=966011
- Mutualidad General de Funcionarios Civiles del Estado establishes its reuse plan that defines the general framework for the reuse of the information generated in the Mutualidad, identifying the objectives and potential reuse agents, establishing the criteria for the identification, selection, preparation and publication of reusable information, as well as the deadlines for its development, also clarifying the conditions for the reuse of the information. See here:https://www.muface.es/muface_Home/dam/jcr:91d0f33e-c421-487a-a108-21897ffcbeff/PLANDATOSABIERTOSYREUTILIZACIONVERSWEB.pdf
- Pinto City Council: defines its open data strategy by defining an open data model that could lead in the short term to the creation of an open data portal. See here: https://gobiernoabierto.ayto-pinto.es/documents/1067857/1773798/Estrategia+y+Plan+Accion+Datos+Abiertos+AytoPinto+2022+reducido.pdf/8888d790-4248-436c-87d9-73321dd19272";;;;;;
P23;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For Explanation:
* If yes, please specify the process(es).";yes;"The progress of public administrations in Spain in terms of open data is evaluated annually. This review exercise is carried out through the answers provided by the public administrations to the questionnaire of Assessment of the reusable public data ecosystem in Spain, which is launched annually as an exercise prior to the completion of the open data maturity questionnaire carried out by the European Commission. 

See the 2023 questionnaire here: https://datos.gob.es/es/evaluacion-del-ecosistema-de-los-datos-abiertos-en-espana-2023";Complement;Yes;"The team leading the open data initiative at national level, as in previous years, is taking advantage of the month of May to survey the progress of Spanish public administrations in terms of open data. To do so, you are invited to answer the questionnaire that appears in this url: https://datos.gob.es/es/evaluacion-del-ecosistema-de-los-datos-publicos-reutilizables-en-espana-2024
The questionnaire includes questions such as: https://datos.gob.es/sites/default/files/datosgobes/dimension1_2024_evidencia_p23.png";;;;;;
