ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
Q4;"Do you undertake efforts to ensure that published data covers the full period from when it was first published until today, for example,the complete time series?

For Explanation:
* If yes, please explain the measures in place to ensure complete series of datasets";new question;new question;Change;Yes;Office for IT and eGovernment strongly advices data holders not to replace datasets with new, but instead to keep historical data available. The majority does. The Open Data Portal Editor monitors activities on the Open Data Portal, and keeps open communication with open data publishers, advising them to publish data which covers full periods. 
Q5;"Have you implemented the DCAT-AP High Value Datasets (semiceu.github.io) tag to denote the High-Value Datasets in your (national) open data portal(s)?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Not Applicable;Not Applicable
Q6;"Besides the DCAT-AP tag mentioned above, have you implemented any other measures to ensure that high-value datasets ((EU) 2023/138) are interoperable with datasets of other country?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Not Applicable;Not Applicable
Q7;"Do you monitor the quality of the metadata available on your portal?

For Explanation:
* If yes, please briefly explain how this monitoring takes place. 
* If applicable, please provide the URL to this monitoring mechanism.";yes;Monitoring is done by two dashboards. Dashboard for the local level datasets: https://app.powerbi.com/view?r=eyJrIjoiMzIzZGRmMTUtYWNmYi00ODFiLTlkNzktZGY3ZjllZjA0YjIyIiwidCI6ImU5ODY5ZDllLTVmMTYtNDE1Ni04OWIwLWQ1MTYzMGZmNzAwMCIsImMiOjl9&embedImagePlaceholder=true&pageName=ReportSection4f901c371aea6dfeb859, Dashboard for the all datasets: https://app.powerbi.com/view?r=eyJrIjoiYTkyOGFkMWItNTZhYS00ODQ5LTljNTEtZmE2M2FlZThmZjIzIiwidCI6ImU5ODY5ZDllLTVmMTYtNDE1Ni04OWIwLWQ1MTYzMGZmNzAwMCIsImMiOjl9&embedImagePlaceholder=true&pageName=ReportSection These dashboards include monitoring of the metadata quality.;Confirm;;
Q8;"Do you publish information on the quality of the metadata available on the portal?

For Explanation:
* If yes, please provide the URL to this section. ";no;;Confirm;;
Q9;"Do you publish guidelines (e.g. written materials) and have tools in place, to assist publishers in publishing high-quality metadata? 

For Explanation:
* If yes, please (1) briefly describe this material and (2) provide the URLs to these materials and/or tools.";new question;new question;Change;Yes;We've published Open Data Guide in 2019, with development of new Open Data Guide for data holders scheduled for this year. Also, we have published Standards of quality for data and reuse cases. URL: https://data.gov.rs/_themes/govrs/doc/Standardi_kvaliteta_setova_podataka.pdf Additonaly, guide on licencing is available on the National Open Data Portal. https://data.gov.rs/sr/terms/, https://data.gov.rs/_themes/govrs/doc/vodic-kroz-otvorene-podatke_cirilica.pdf
Q10;"Do you set any standards on metadata quality that data providers must abide by (e.g. on the use of licence, minimum metadata describes, use of certain DCAT-AP properties, etc)

For Explanation:
* If yes, please describe the standards you have in place, i.e. what is minimum information the metadata should describe ";new question;new question;Change;Yes;All datasets must respect the national licence desribed in here and in the Law on eGovernment: https://data.gov.rs/sr/terms/ Additionaly, there is a Regulation on Geodata metadata: https://tmp.geosrbija.rs/mdocs-posts/uredba_o_sprovedbenim_pravilima_za_metapodatke_nigpa_54_19-objedinjeno/
Q11;"Do your open data publication/licensing guidelines provide recommendations for the use of Creative Commons (CC) licences, specifically CC BY 4.0 and CC0?

For Explanation:
* If yes, is this mandatory (e.g. prescribed by law) or recommended?
* Please provide a URL link to the guidelines";new question;new question;Change;Yes;Serbia licence is based on CC licence, and it is described in the Law on eGovernment, and the separate page of the National Open Data Portal: https://data.gov.rs/sr/terms/
Q12;What percentage of the open data available on the national portal is accompanied by licensing information? ;>90%;N/A;Confirm;;N/A
Q13;How many different licences are used on your portal?;1-4;N/A;Confirm;;N/A
Q14;"Besides providing guidelines, are there regular activities conducted or mechanisms in place to  assist publishers in supplying high-quality datasets (metadata quality and data quality)?

For Explanation:
* If yes, please explain the support you provide?";new question;new question;Change;Yes;Office for IT and eGovernment gives advise and support to data publishers to publish high-qualtiy metadata via tailor made support, trainings, meetings and similar. 
Q15;"Does the national portal follow the DCAT-AP framework or, if not, are standards in place to ensure interoperability with DCAT-AP?

For explanation:
* If the  portal follow the DCAT-AP framework, please describe how compliance with DCAT-AP is ensured
* If the portal does not follow the DCAT-AP framework, please describe how interoperability with DCAT-AP is ensured";new question;new question;Change;Yes;Compliance is ensured since the Serbian Open Data Portal uses uData platform developed by the French open data team.  Documentation is in here: https://udata.readthedocs.io/en/stable/rdf/
Q16;What is the percentage of metadata on your portal that is DCAT-AP compliant, in terms of mandatory classes? (agent, catalogue, dataset, literal, resource);>90%;;Confirm;;N/A
Q17;What is the percentage of metadata on your portal that uses DCAT-AP recommended classes? (category, category scheme, distribution, licence document);71-90%;;Confirm;;N/A
Q18;What is the percentage of metadata on your portal that uses DCAT-AP optional classes? (catalogue record, checksum, document, frequency);71-90%;;Confirm;;N/A
Q19;"Is there a national extension of the DCAT-AP standard developed for your country? 

For Explanation:
* If yes, please (1) briefly outline the reasons for this decision, and (2) what the main differences between the national variation and the EU standard are.
* If applicable, please provide the URL to the documentation of the national DCAT-AP extension.";no ;;Confirm;;
Q20;"Do you investigate the most common causes for the lack of DCAT-AP compliance?

For Explanation:
* If yes, what are the main causes for the lack of DCAT-AP compliance?";new question;new question;Change;Yes;The main cause is the fact that many datasets which are not harvested, are entered mannualy, hence the quality depends on the users. 
Q21;What is the percentage of datasets whose metadata provides a reference to where the data can be downloaded, or its API accessed (“download-URL” in the DCAT-AP specification)?;>90%;N/A;Confirm;;N/A
Q22;What is the percentage of datasets whose metadata provides a reference to a web page from where the data can be accessed (“access-URL in the DCAT-AP specification)?;0 %;N/A;Change;>90%;N/A
Q23;"Do you use a model (such as the 5-Star Open Data or FAIR) to assess the quality of deployment of data in your country?

For Explanation:
* If yes, please briefly describe.";no ;;Change;Yes;Each dataset comes with a discussion module where users can share their opinions, whether positive or negative. This module also allows users to report any anomalies or suggest areas for improvement to the dataset producer. Consequently, this evaluation system offers more detailed feedback than a simple five-star rating, which fails to provide insights into potential improvements. See example: https://data.gov.rs/sr/datasets/adresni-registar/ uData limits which functions can be added to the Portal, thus for now only qualitative feedback is possible.
Q24;"Do you conduct activities to promote and familiarise data providers with ways to ensure higher quality data?

For Explanation:
* If yes, please briefly describe.";yes;Standards for quality are promoted, especially in cases of highly standardized data (e.g. local expenditure plans). For example, when standard for local budgets was developed, it was sent to all local self-governments in order to use it in case of open data release of their local budget. Also, on trainings, 1 on 1 consultations, open data team always recommends standards recognized in the world, like GTFS for public transport open data, OCDS for public procurement open data, etc. Additionaly, accent is always put on accuracy, consistency, timeliness, completeness and credibility, rather than just quantity.;Confirm;;
Q25;What percentage of datasets are made available under an open licence? ;>90%;N/A;Confirm;;N/A
Q26;What percentage of licences are provided in a structured data format?;>90%;N/A;Confirm;;N/A
Q27;What percentage of datasets are provided in an open and machine-readable format?;>90%;N/A;Confirm;;N/A
Q28;What percentage of datasets consistely use Uniform Resource Identifiers?;31-50%;N/A;Confirm;;N/A
Q29;What percentage of datasets link to other renowned sources to provide additional context for the users, e.g. in a linked data fashion?;<10%;N/A;Confirm;;N/A
I1;"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.";yes;According to the Law on eGovernment, article 3, open data re-use is: use of open data or documents of the public sector bodies, by natural or legal persons, for commercial or non-commercial purposes, different from the original purpose of the production.;Confirm;;
I2;"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.";Yes;Every user can and is encouraged to publish his/her re-use example on the National Open Data Portal. URL: https://data.gov.rs/sr/reuses/;Confirm;;
I3;"Are there any activities in place to encourage public bodies to monitor the reuse of their own published data (e.g. incentives or obligations in place for public bodies or civil servants of national government)?
 
For Explanation:
* If yes, please (1) briefly describe these activities/incentives and (2) provide the URLs to support the answer.";yes;Public sector bodies are regularly invited to be partners in the Data Innovation Challenges, which support use of their datasets (e.g. the last Data Innovation Challenge partnered up with the Ministry of Health, for the re-use of the diabetes data) URL: https://hub.data.gov.rs/2022/02/02/odgovori-na-izazov-otvorenih-podataka-i-obezbedi-budzet-za-razvoj-svoje-ideje/;Confirm;;
I4;"Does your country have processes in place to monitor and measure the level of reuse of high-value datasets ((EU) 2023/138)?
 
For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Not Applicable;Not Applicable
I5;"Has your government specified what 'impact of open data' means (e.g. in a strategy document)?
 
For Explanation:
* If yes, how do you define the impact of open data in your country? 
* If possible, please provide a URL to a public document describing it.";no;;Change;Yes;"The impact of open data in Serbia is set within the Prime Minister expose in 2017, when the open data initiative started in Serbia. In expose, the following areas of open data are recognized:  a) Economic Growth; b) Efficiency in Public Administration c) Quality of Citizen Services d) Reduction in Corruption e) Increased Trust in Government.  link: https://www.media.srbija.gov.rs/medsrp/dokumenti/brnabic_ekspoze280617_cyr.pdf (p. 18) Additionaly, the following analysis on potential impact of open data in Serbia has been implemented: https://www.undp.org/sr/serbia/publications/potencijalni-uticaj-otvaranja-podataka-u-srbiji"
I6;"Do you have a methodology in place to measure the impact of open data in your country?
 
For Explanation:
* If yes, please briefly describe the key points of this methodology.";yes;"Methodology is developed in partnership with UNDP, in 2019. URL (linked also on the National Open Data Portal) https://www.undp.org/sr/serbia/publications/potencijalni-uticaj-otvaranja-podataka-u-srbiji  Framework for open data impact indicators  which is proposed in this methodology  is
based on several dimensions.
First the dimension of balancing lead and lag indicators. Lead indicators show whether the right
things to enable open data impact are happening (as no impact would be possible otherwise),
and lag indicators to assess what impact is visible.
Second, establishing indicators along the entire value chain that leads to socio-economic impact
of open data, as apparent from the reviewed research. This value chain runs from data provision,
government efficiency gains, demand and adoption, time and resource investment by external
stakeholders, re-use examples, policy implementation, ecosystem formation, to higher order
usage and network effects.
For the different steps in that chain, both lead and lag indicators can be put forward, along with
the methods to measure them where such experience exists in the research taken into account.
Third, indicators as much as possible should be of the ‘vector’ type (measuring direction and
speed), which more likely leads to more objective measurements. The exact list of indicators is available starting from page 53 of the publication.";Confirm;;
I7;"Is there collaboration between government and civil society or academia to create open data impact in your country?

For Explanation:
* If yes, please provide an example
* If possible, URLs to such projects and collaborations.";yes;One the examples of such collaboration is the Open Budget Platform, implemented in partnership of the government and the civil society (Observatory of Social Innovations). URL: https://budzeti.data.gov.rs/;Confirm;;
I8;"Have any public bodies in your country launched or performed any activities in the past year to understand which and how (open) datasets are reused?

For Explanation:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;Confirm;;N/A
I8-a;Automated feedback mechanisms tracking users´ access to datasets;new question;new question;Change;Yes;Yes
I8-b;Surveys;new question;new question;Change;No;
I8-c;Interviews/workshops with reusers;new question;new question;Change;Yes;We have interviewed the members of the tech, academia and media. 
I8-d;Other;new question;new question;Change;No;
I9;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.";yes;N/A;Confirm;;N/A
I9-a;Regular feedback sessions with portal users ;new question;new question;Change;No;
I9-b;Social media sentiment analysis ;new question;new question;Change;No;
I9-c;Other;new question;new question;Change;Yes;"We've organized the Regional Open Data Challenge in March 2024, together with the Regional School for Public Administration. Through this activity, we've stimulated reuse, and we've asked all interested applicants which open data sets they would like to see ""open"", in order for them to be able to create powerfull use cases (organized two info sessions)."
I10;"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: How does the gathering happen? ";yes;Reuse cases are gathered on the National Open Data Portal, where users upload the data by themselves ;Confirm;;
I11;"Are there any public bodies in your country that have developed a systematic ways of classifying the gathered reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: According to which categories are reuse cases classified (e.g. by policy field)?";yes;Classification is done by the type of the reuse case (e.g. visualization, application, etc.), and by tags (e.g. health, mobility, etc.).;Confirm;;
I12;"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.";no;;Confirm;;
I13;"Is the use of open data in your country having an impact on the efficiency and effectiveness of the government (at any level) in delivering public services? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"One of the reuse cases is ""My highschool"". The goal of this use case is to provide visualization of results and achievements of pupuls of each school, enabling parents to make informed decisions about the choice of high school for their kids. URL: https://data.gov.rs/sr/reuses/moja-srednja-shkola/ URL to dataset: https://data.gov.rs/sr/datasets/moja-srednja-shkola/"
I14;"Is the use of open data in your country having an impact on transparency and accountability of public administrations?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;With the use of open data sets on planned budgets of the local self governments, a platform which is visualizing around 200 local budgets has increased transparency in public spending on the local level. URL: https://budzeti.data.gov.rs/. The second example contributes to the more accountable and transparent public spending in the local level, in the area of subventions for projects of public interest: https://app.powerbi.com/view?r=eyJrIjoiZjQwNjk2MmEtOGEwMi00OGQxLWE1ZTItYTU3ZjUyZjBjMDY0IiwidCI6ImU5ODY5ZDllLTVmMTYtNDE1Ni04OWIwLWQ1MTYzMGZmNzAwMCIsImMiOjl9&pageName=ReportSection The third example contributes to the more accountable and transparent public spending associated with sports associations: https://app.powerbi.com/view?r=eyJrIjoiZTMxZjc4OWYtOTMwMC00NDExLWE0MmMtZjJhMGY1MWRhMmU3IiwidCI6ImU5ODY5ZDllLTVmMTYtNDE1Ni04OWIwLWQ1MTYzMGZmNzAwMCIsImMiOjl9&pageName=ReportSection As many datasets are being included, it is not possible to share all URLs.
I15;"Is the use of open data in your country having an impact on policy-making processes (i.e. are public administrations making use of the data as evidence for the problem identification and policy formulation)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;The following examples enable LSGs to better make policies around subventions from the local budgets. The first example contributes to the more accountable and transparent public spending in the local level, in the area of subventions for projects of public interest: https://app.powerbi.com/view?r=eyJrIjoiZjQwNjk2MmEtOGEwMi00OGQxLWE1ZTItYTU3ZjUyZjBjMDY0IiwidCI6ImU5ODY5ZDllLTVmMTYtNDE1Ni04OWIwLWQ1MTYzMGZmNzAwMCIsImMiOjl9&pageName=ReportSection The second example contributes to the more accountable and transparent public spending associated with sports associations: https://app.powerbi.com/view?r=eyJrIjoiZTMxZjc4OWYtOTMwMC00NDExLWE0MmMtZjJhMGY1MWRhMmU3IiwidCI6ImU5ODY5ZDllLTVmMTYtNDE1Ni04OWIwLWQ1MTYzMGZmNzAwMCIsImMiOjl9&pageName=ReportSection
I16;"Is the use of open data in your country having an impact on decision-making processes (i.e. are public administrations making use of the data as evidence to be included in their daily operations)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;Previosly mentioned examples enable LSGs to better make decisions around subventions from the local budgets. The first example contributes to the more accountable and transparent public spending in the local level, in the area of subventions for projects of public interest: https://app.powerbi.com/view?r=eyJrIjoiZjQwNjk2MmEtOGEwMi00OGQxLWE1ZTItYTU3ZjUyZjBjMDY0IiwidCI6ImU5ODY5ZDllLTVmMTYtNDE1Ni04OWIwLWQ1MTYzMGZmNzAwMCIsImMiOjl9&pageName=ReportSection The second example contributes to the more accountable and transparent public spending associated with sports associations: https://app.powerbi.com/view?r=eyJrIjoiZTMxZjc4OWYtOTMwMC00NDExLWE0MmMtZjJhMGY1MWRhMmU3IiwidCI6ImU5ODY5ZDllLTVmMTYtNDE1Ni04OWIwLWQ1MTYzMGZmNzAwMCIsImMiOjl9&pageName=ReportSection
I17;"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.";no;;Change;Yes;Data on diabetes was analysed in order to increase awareness on diabetes prevention. URL: https://logikka.shinyapps.io/dijabetes/ URL to data: https://data.gov.rs/sr/datasets/dijabetes/
I18;"Is the use of open data in your country having an impact on society´s ability to reduce inequality and better include minorities, migrants, and/or refugees? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"One of the applications uses data on accesibility in the city of Bor, from crowdsourcing. It raises the awareness on need to change the infrastructure in this city. URL to the reuse case: https://pristupacnostbor.com/ URL to data: https://data.gov.rs/sr/datasets/mapa-pristupachnosti-za-osobe-sa-invaliditetom-grada-bora/ Description and impact of the reuse case: The goal is to enable visibility of issues faced by persons with disabilities in the city of Bor through a GIS application with a crowdsourcing component.

The mobile and web application will allow citizens to view, enter, and modify data, providing an opportunity for persons with disabilities and all residents of Bor to mark locations on the map, add photos, provide descriptions, and offer suggestions to improve the accessibility of urban and traffic infrastructure in the city of Bor.

In this way, persons with disabilities will be able to actively and directly participate in the urban planning of the city, making their problems visible to the broader community and ensuring that their voices and issues are heard by decision-makers in the City Administration of Bor. Decision-makers (City Administration of Bor, Urban Planning Department of Bor, Road Management of Bor, Inspection Department of Bor, Police Department of Bor, Road Safety Council of Bor, etc.) will be obliged to respond to the existing problems and ensure the accessibility of traffic and urban infrastructure for persons with disabilities.

With this application, the goal is to engage and involve experts in the decision-making process.

Long-term goal is for the city of Bor to adopt and implement an effective and sustainable traffic safety strategy, adopt a sustainable urban mobility plan, and shape the traffic space through the application of ""Humane Engineering"" to ensure the accessibility of public spaces for end users.

Direct beneficiaries: Persons with disabilities and related associations.
Indirect beneficiaries: City Administration of Bor, Urban Planning Department of Bor, Road Management of Bor, Inspection Department of Bor, Police Department of Bor, Road Safety Council of Bor, citizens of Bor."
I19;"Is the use of open data in your country having an impact on issues about housing in urban areas? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;Level of awereness on depopulation in Serbia is increased, through open data reuse in the following reuse example: https://depopulacija.rs/ The idea was to provide insight into the migration around the cities and accross the state, where insight can also support urban housing policy, among other processes. URL to data: https://depopulacija.rs/nipe/Preuzimanje-podataka-Download-data-09f5513e55dd4ab38e7363c69ad4214c
I20;"Is the use of open data in your country having an impact on the issues of health and wellbeing? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"Several applications are developed in the area of healthcare. One of them is Medtest.io, application providing info on safety and dosage in prescribing medicines URL: https://data.gov.rs/sr/organizations/kneesearch-gmbh-2/  Dataset URL: https://data.gov.rs/sr/datasets/lekovi-za-upotrebu-u-khumanoj-meditsini/ Description: The former research group for e-Medication at Inselspital, University of Bern, in collaboration with local experts, has launched a project to establish an online portal for checking the safety of medication prescribing and dosing in our region. The idea of this project is to create user-friendly, portable, and always accessible software that assists in prescribing and dosing medications.
MedTest is a modern response to the volume and complexity of information faced by healthcare professionals and patients, especially given the increasing number of medications in use and the growing number of pathological conditions in patients.
MedTest consolidates this complexity through its functions of verification, notifications, and recommendations, clearly outlining risk profiles in a structured and concise manner.
In collaboration with Avoxa - Mediengruppe Deutscher Apotheker GmbH.  The other example is Covid 19 statistics visualization, developed by the Office for IT and eGovernment, which was highly relevant during the peak in the pandemic (https://covid19.data.gov.rs/?locale=en). Datatset URL: https://data.gov.rs/sr/datasets/covid-19-dnevni-izveshtaj-instituta-za-javno-zdravlje-srbije-o-zarazhenim-litsima-na-teritoriji-republike-srbije/ Description: The Office for IT and eGovernment has made available data and statistics on the number of citizens in self-isolation, those infected with the COVID-19 virus, as well as those tested, hospitalized, and deceased within the territory of the Republic of Serbia.

Data on the number of individuals in self-isolation and those infected are available through the visualization of these figures by municipalities and cities, starting from the moment when the first official case of COVID-19 was recorded in Serbia.

All data can be exported in xls and csv formats for further analysis and visualization."
I21;"Is the use of open data in your country having an impact on the society´s level of education and skills (e.g. data literacy)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"Open Data Bootcamp DataTeka has been developed for the beginners and features open data examples from the National Open Data Portal, with a goal to increase data literacy. Reuse case URL: http://rbootcamp.rbind.io/general/ It uses various open data sets from the National Open Data Portal. Reuse case description: This bootcamp offers opportunity for participants to: learn to explore, visualize, and analyse data in a reproducible and sharable manner;
Develop an understanding and basic knowledge to model data, to identify patterns and make predictions;
Gain experience in data wrangling, exploratory data analysis and data visualization, and effective communication of results;
Work on the case studies inspired by real problems and based on open data. The second example is Petlja Foundation, which uses open data sets for their course for data officers. Reuse URL: https://petlja.org/sr-Latn-RS/biblioteka/r/kursevi/DataOfficer-jupyter Reuse case description: This manual is intended for civil servants who, as part of their work, create data-driven analyses or use, or could proactively use, the potential of large amounts of official and open data from various sources for decision-making purposes. It is also intended for officials involved in shaping public policies and regulations. Up to date, around 500 public servants finished courses for Data officers, data visualizationa and general course on open data."
I22;"Is any data on the impact created by open data on environmental challenges (e.g. climate change and environmental degradation, as highlighted in the Eurpean Green Deal) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify (1)  what kind of data source proves this impact and (2) provide the URLs to this data.";no;;Confirm;No;
I23;"Is the use of open data in your country having an impact on the level of protection of biodiversity (e.g. maintaining a good air and water quality)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;Upon release of near to real-time air quality data in machine readable form, great number of applications emerged showing the condition of air quality (e.g. AirCare https://getaircare.com/index.html, etc), and importance of data in this area for advocacy and civic participation was enhanced. Many applications followed, like for example xEco Top PM, which shows ranking of most polluted cities. URL: https://data.gov.rs/sr/reuses/xeco-top-pm/ Additionaly, this inspired citizen science project, featuring small amateur air quality measuring stations, which can show air quality on a micro level of the neibourghood, and be add on to the official data (Klimerko, https://klimerko.org/home-page/). 
I24;"Is the use of open data in your country having an impact on the achievement of more environment-friendly cities (e.g., environment-friendly transport systems, waste management etc.)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;Already mentioned air quality datasets also inspired cross analysis with other datasets (e.g. analysis of the level of contribution of the public transport to the air pollution, Ekobus, https://www.ekobus.rs/). 
I25;"Is the use of open data in your country having an impact on the fight against climate change, for example by undertaking predictive monitoring, preventive actions, or a differentiated response to connected disasters?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"Based on open data, and awarded application ""Forest and climate"" was developed, with a goal to show best possible location for forestation with several species. URL: http://sumeiklima.org/ URL to data: https://data.gov.rs/sr/datasets/poljoprivreda-shumarstvo-i-ribarstvo/"
I26;"Is the use of open data in your country having an impact on the consumption of energy based on fuel and the switch to renewables? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;One of the examples show solar potential in the city of Vranje: https://data.gov.rs/sr/datasets/solarni-potentsijal-grada-vranja/ The second shows energy consumption in the city of Nis and promotes energy efficiency: https://app.powerbi.com/view?r=eyJrIjoiZDRhYTJkOWMtZmZkYi00ODVlLWJhYmEtMWRmOWI1NWM0MWYxIiwidCI6ImU5ODY5ZDllLTVmMTYtNDE1Ni04OWIwLWQ1MTYzMGZmNzAwMCIsImMiOjl9&embedImagePlaceholder=true URL to data: https://data.gov.rs/sr/datasets/solarni-potentsijal-grada-vranja/
I27;"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.

";no;;Confirm;No;No
I28;"Is the use of open data in your country having an impact on the level of employment? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;The National Statistics Office provides visualization of data from job market: level of employment and unemployment, average salaries (available in here among other visualizations: https://www.stat.gov.rs/sr-latn/vizualizacija-aktuelnih-pokazatelja/). URL to data: https://data.gov.rs/sr/datasets/trzhishte-rada/ The second reuse case is related to BI showing various data for investors, influencing job market URL: https://app.powerbi.com/view?r=eyJrIjoiM2IwNGUyNTgtMzZhNS00NTFhLTlkOTMtZDA1MDA4MjVjZDIxIiwidCI6ImJhZGViOWNiLWU4MjMtNDlmMy1iZWEyLTdiOTlkMjU4ZTA0YiIsImMiOjl9 All data for this example is available on the National Open Data Portal, via harvester.
I29;"Is the use of open data in your country having an impact on the level of innovation and the adoption of new technologies? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;Level of innovation has most certanly increased, while open data gave contribution to this result. Maybe the most visible impact is seen with the Google Transit, which was not available in Serbia before, but now 5 cities are sharing their data on the public transport, which is feeding Google Transit, and other mobility apps as well. This year, the city of Belgrade has made dynamic GTFS for public transport. URL Data: https://data.gov.rs/sr/datasets/gtfs/ URL reuse case:
I30;"Is the use of open data in your country having an impact on the level of entrepreneurship (especially of women and minorities) and business creation (especially with Small- and Medium-sized Enterprises)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;Open Data has contributed to raising the level of enterpreneurship (especially of women). For example, association Sister Analyst is created as an answer for increased need to support young women on their data science path. URL: https://sisteranalyst.org/ Together with UNDP, this association created course and material about using (open) data, for woman entrepreneurs, which will be scaled also in the new open data project (ongoing until March 2025). URL to the materials: https://sisteranalyst.gitbook.io/donosenje-odluka-na-osnovu-podataka Story: https://serbia.un.org/en/222968-how-women-can-benefit-digital-skills-story-valjevo
