ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
PT40;"Does the national portal allow users to see what data exists but cannot be made available as open data?

For Explanation:
* If yes, please (1) provide the URL to an example and (2) briefly describe the approach used to ensure this transparency.";no;;Complement;;The new (draft) secondary legislation for the Law transposing the Open Data Directive (-consultare.gov.ro/w/hotarare-a-guvernului-pentru-aprobarea-normelor-metodologice-de-aplicare-a-legii-nr-179-2022-privind-datele-deschise-si-reutilizarea-informatiilor-din-sectorul-public/) mandates that all institutions have a public inventory of the data they hold.
PT41;"Does the national portal have a strategy to ensure its sustainability?

For Explanation:
* If yes, please (1) provide the URL to this document and (2) describe the main measures to keep the portal running in the long-term and continue to serve its audience";new question;new question;Change;Yes;"There is currently a dedicated funding line for open data from EU funds (Smart Growth, Digitalisation and Financial Instruments Programme 2021-2027): https://oipsi.gov.ro/lansarea-apelului-pocidif-aferent-actiunii-2-2-1-e-guv-in-administratia-institutiile-publice-masura-3-dezvoltarea-de-platforme-informatice-alimentate-cu-datele-generate-de-ad/.
As the main beneficiary of this funding is the development of the national open data portal (according to the Applicant's Guide), the Secretariat General of the Government has initiated preparation for a project submission to update and improve the portal. As part of this, we are conducting an initial analysis that will include proposed sustainability measures for the portal, both in terms of funding, uptake and technical, taking into consideration this update project."
PT42;"Is your national portal active on social media? 

For Explanation:
* If yes, please provide the URL(s) to your social media accounts. ";yes;"As it was started as a joined initiative with the Open Government Partnership plans:
https://www.facebook.com/RomaniaOGP
https://twitter.com/ogp_ro";Confirm;;
PT43;"Are the portal’s source code and relevant documentation and artefacts made available to the public (e.g. on platforms such as GitHub or GitLab)?

For Explanation:
*If yes, please provide the (1) platform name and (2) the URL to the portal’s account on this platform.";yes;GitHub links are available here for the non-proprietary functionalities: https://data.gov.ro/pages/resources;Confirm;;
PT44;"Do you monitor the characteristics of the data published on the portal, such as the distribution across categories, static vs. real-time data and how these change over time?

For Explanation:
* If yes, please provide the direct-URL to this feature";yes;"https://data.gov.ro/stats; https://data.gov.ro/report";Confirm;;
PT45;"Does this monitoring enable the portal team and/or data providers to take action to improve their performance on the national portal?

For Explanation:
* If yes, please (1) explain how and (2) if applicable provide the direct-URL to this feature.";yes;The monitoring enables the portal team to contact the data providers to recommend improvements.;Confirm;;
Q1;"Is there a pre-defined approach to ensure that metadata is kept up-to-date?

For Explanation:
* If yes, please briefly describe your approach.";Yes;(Review 1 - Answer revised) The model for the publication plan is available on https://data.gov.ro/pages/resources and includes metadata details (such as update frequency). The monitoring of available plans is done manually by the portal team and discussed with the respective agency.;Complement;;"In addition to existing measures, the draft secondary legislation (Government Decision on the adoption of the Implementing Norms for Law no.179/2022 on open data) has more detailed provisions on ensuring metadata quailty (section III) (https://e-consultare.gov.ro/w/hotarare-a-guvernului-pentru-aprobarea-normelor-metodologice-de-aplicare-a-legii-nr-179-2022-privind-datele-deschise-si-reutilizarea-informatiilor-din-sectorul-public/). 
Further actions will be included in the Strategy under the ”HVDs publication and improved Data Quality” pillar (https://data.gov.ro/pages/cadrul-strategic)"
Q2;"What percentage of the metadata on the national portal is obtained from the source automatically, rather than edited manually? 

For Explanation:
* Please describe (1) the workflows you have to automate the harvesting of metadata and (2) for which types of data these apply to";new question;new question;Change;<30%;Due to limited resources and available data, there national open data portal doesn't currently harvest metadata from other sources, however, several institutions are uploading data via APIs.
Q3;"What is the average delay from the moment the metadata describing a dataset is updated at the source, and the moment the change is visible on the portal?

For Explanation:
* Please explain the approach for updating metadata in a timely manner";new question;new question;Change;Within one month;the metadata is mostly edited/updated manually, hence it is updated when the resources/datesets are uploaded or updated.
Q4;"Do you undertake efforts to ensure that published data covers the full period from when it was first published until today, for example,the complete time series?

For Explanation:
* If yes, please explain the measures in place to ensure complete series of datasets";new question;new question;Change;No;the draft secondary legislation has recommendations on data quality aspects, including completeness and consistency. In practice, so far, there are only a few datasets where consistency has been ensured. September 2024 Update: The draft secondary legislation is available here: https://e-consultare.gov.ro/w/hotarare-a-guvernului-pentru-aprobarea-normelor-metodologice-de-aplicare-a-legii-nr-179-2022-privind-datele-deschise-si-reutilizarea-informatiilor-din-sectorul-public/
Q5;"Have you implemented the DCAT-AP High Value Datasets (semiceu.github.io) tag to denote the High-Value Datasets in your (national) open data portal(s)?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;No;
Q6;"Besides the DCAT-AP tag mentioned above, have you implemented any other measures to ensure that high-value datasets ((EU) 2023/138) are interoperable with datasets of other country?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;There has been communication with the institutions holding HVDs to ensure compliance and use of available metadata standards and vocabularies (particularly INSPIRE data)
Q7;"Do you monitor the quality of the metadata available on your portal?

For Explanation:
* If yes, please briefly explain how this monitoring takes place. 
* If applicable, please provide the URL to this monitoring mechanism.";yes;Through reports https://data.gov.ro/report, direct monitoring and user feedback and to a lesser extent using the MQA tool on data.europa.eu;Confirm;;
Q8;"Do you publish information on the quality of the metadata available on the portal?

For Explanation:
* If yes, please provide the URL to this section. ";no;;Change;Yes;Reports available: https://data.gov.ro/report
Q9;"Do you publish guidelines (e.g. written materials) and have tools in place, to assist publishers in publishing high-quality metadata? 

For Explanation:
* If yes, please (1) briefly describe this material and (2) provide the URLs to these materials and/or tools.";new question;new question;Change;Yes;"Available guidelines: https://data.gov.ro/pages/licence
https://data.gov.ro/uploads/page_images/2020-09-14-105456.958150Metodologie-date-deschisefeb2019.pdf
To be complimented by the provisions of the (draft) secondary legislation: https://e-consultare.gov.ro/w/hotarare-a-guvernului-pentru-aprobarea-normelor-metodologice-de-aplicare-a-legii-nr-179-2022-privind-datele-deschise-si-reutilizarea-informatiilor-din-sectorul-public/.
Another measure is planned to be included in the next update of the portal in the form of metadata audit tools."
Q10;"Do you set any standards on metadata quality that data providers must abide by (e.g. on the use of licence, minimum metadata describes, use of certain DCAT-AP properties, etc)

For Explanation:
* If yes, please describe the standards you have in place, i.e. what is minimum information the metadata should describe ";new question;new question;Change;Yes;"Available guidelines: https://data.gov.ro/pages/licence
https://data.gov.ro/uploads/page_images/2020-09-14-105456.958150Metodologie-date-deschisefeb2019.pdf (Publication Methodology - to be updated)
To be complimented by the provisions of the (draft) secondary legislation: https://e-consultare.gov.ro/w/hotarare-a-guvernului-pentru-aprobarea-normelor-metodologice-de-aplicare-a-legii-nr-179-2022-privind-datele-deschise-si-reutilizarea-informatiilor-din-sectorul-public/.
Another measure is planned to be included in the next update of the portal in the form of metadata audit tools."
Q11;"Do your open data publication/licensing guidelines provide recommendations for the use of Creative Commons (CC) licences, specifically CC BY 4.0 and CC0?

For Explanation:
* If yes, is this mandatory (e.g. prescribed by law) or recommended?
* Please provide a URL link to the guidelines";new question;new question;Change;Yes;Law no.179/2022 on open data https://legislatie.just.ro/Public/DetaliiDocument/256414), transposing the DIrective, states that the recommended licences are the CC suite, specifically the CC BY 4.0 and CC0. This is also the recommendation at portal level (https://data.gov.ro/pages/licence).
Q12;What percentage of the open data available on the national portal is accompanied by licensing information? ;>90%;N/A;Confirm;;N/A
Q13;How many different licences are used on your portal?;1-4;N/A;Confirm;;N/A
Q14;"Besides providing guidelines, are there regular activities conducted or mechanisms in place to  assist publishers in supplying high-quality datasets (metadata quality and data quality)?

For Explanation:
* If yes, please explain the support you provide?";new question;new question;Change;Yes;"Webinars, working groups, information sessions and one-on-one assistance (https://data.gov.ro/blog/rezumatul-dezbaterii-publice-de-la-date-deschise-la-guvernanta-datelor; https://data.gov.ro/blog).
These measures will be complemented by dedicated actions in the Strategy now under development, as well as data and metadata audit tools to be implemented in the future update of the portal."
Q15;"Does the national portal follow the DCAT-AP framework or, if not, are standards in place to ensure interoperability with DCAT-AP?

For explanation:
* If the  portal follow the DCAT-AP framework, please describe how compliance with DCAT-AP is ensured
* If the portal does not follow the DCAT-AP framework, please describe how interoperability with DCAT-AP is ensured";new question;new question;Change;Yes;"There are provisions and guidelines in both the Law no.179/2022 on open data and in the draft secondary legislation on its implementation, as well as in the available Methodology https://data.gov.ro/uploads/page_images/2020-09-14-105456.958150Metodologie-date-deschisefeb2019.pdf) on DCAT-AP compliance. 
There are also additional resources on the portal linking to available EU level documentation (https://data.gov.ro/pages/resources).
Further technical measures will be implemented with the proposed portal update."
Q16;What is the percentage of metadata on your portal that is DCAT-AP compliant, in terms of mandatory classes? (agent, catalogue, dataset, literal, resource);71-90%;;Confirm;;N/A
Q17;What is the percentage of metadata on your portal that uses DCAT-AP recommended classes? (category, category scheme, distribution, licence document);10-30%;;Confirm;;N/A
Q18;What is the percentage of metadata on your portal that uses DCAT-AP optional classes? (catalogue record, checksum, document, frequency);<10%;;Confirm;;N/A
Q19;"Is there a national extension of the DCAT-AP standard developed for your country? 

For Explanation:
* If yes, please (1) briefly outline the reasons for this decision, and (2) what the main differences between the national variation and the EU standard are.
* If applicable, please provide the URL to the documentation of the national DCAT-AP extension.";no ;;Confirm;;
Q20;"Do you investigate the most common causes for the lack of DCAT-AP compliance?

For Explanation:
* If yes, what are the main causes for the lack of DCAT-AP compliance?";new question;new question;Change;Yes;low awareness on controlled vocabularies, lack of standardised management of data to enable structured publication, pending portal development and in-depth guidelines for publication
Q21;What is the percentage of datasets whose metadata provides a reference to where the data can be downloaded, or its API accessed (“download-URL” in the DCAT-AP specification)?;>90%;N/A;Confirm;;N/A
Q22;What is the percentage of datasets whose metadata provides a reference to a web page from where the data can be accessed (“access-URL in the DCAT-AP specification)?;<10%;N/A;Confirm;;N/A
Q23;"Do you use a model (such as the 5-Star Open Data or FAIR) to assess the quality of deployment of data in your country?

For Explanation:
* If yes, please briefly describe.";yes;The portal (and Methodology) uses the 5-Star Open Data model to automatically assess the quality of published data. This is also included in the upcoming implementation norms.;Confirm;;
Q24;"Do you conduct activities to promote and familiarise data providers with ways to ensure higher quality data?

For Explanation:
* If yes, please briefly describe.";yes;Webinars, working groups, information sessions and one-on-one assistance using the government methodology on OD but also EU /EDP Reports data and recommendations.;Confirm;;
Q25;What percentage of datasets are made available under an open licence? ;>90%;N/A;Confirm;;N/A
Q26;What percentage of licences are provided in a structured data format?;>90%;N/A;Confirm;;N/A
Q27;What percentage of datasets are provided in an open and machine-readable format?;31-50%;N/A;Confirm;;N/A
Q28;What percentage of datasets consistely use Uniform Resource Identifiers?;<10%;N/A;Confirm;;N/A
Q29;What percentage of datasets link to other renowned sources to provide additional context for the users, e.g. in a linked data fashion?;<10%;N/A;Confirm;;N/A
I1;"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.";yes;The use by natural or legal persons, for commercial or non-commercial purposes, of documents held by public institutions (https://legislatie.just.ro/Public/DetaliiDocument/256414).;Confirm;;
I2;"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.";yes;Re-use examples can be submitted through the Contact form (https://data.gov.ro/contact-us) or directly via email and are published by the portal team, following validation on https://data.gov.ro/showcase.;Complement;;"In addition to existing measures:
- the Secretariat-General of the Government is also currently conducting a survey on the portal that also includes questions for collecting examples of data re-use (https://forms.gle/6rMkWhmxLfMyd4nq5);
- the draft secondary legislation includes templates for the yearly reporting that mandates the institutions to also monitor re-use through various approaches (https://e-consultare.gov.ro/w/wp-content/plugins/download-attachments/includes/download.php?id=50045; https://e-consultare.gov.ro/w/hotarare-a-guvernului-pentru-aprobarea-normelor-metodologice-de-aplicare-a-legii-nr-179-2022-privind-datele-deschise-si-reutilizarea-informatiilor-din-sectorul-public/);
- when organising events (webinars, public meetings etc.) the SGG also collects re-use examples from participants and promotes those showcases (https://data.gov.ro/blog/rezumatul-intalnirii-publice-ziua-datelor-deschise-deschiderea-datelor-geospatiale);
- the SGG also maintains constant dialogue with re-users."
I3;"Are there any activities in place to encourage public bodies to monitor the reuse of their own published data (e.g. incentives or obligations in place for public bodies or civil servants of national government)?
 
For Explanation:
* If yes, please (1) briefly describe these activities/incentives and (2) provide the URLs to support the answer.";yes;The impact measurement methdology and evaluation study conducted in 2020-2021 (https://data.gov.ro/uploads/page_images/2020-07-17-124412.755459Metodologie-OD2020.docx) were designed to also work as a toolbox that can be used by public bodies to conduct their own measuring. The portal team also assists the PBs with analytics data or technical support, on demand or through workshops and working groups. Furthermore, the implementing methodology for Law179/2022 includes recommendations for public bodies to monitor re-use of their own data.;Complement;;"In addition to existing measures:
- the draft secondary legislation includes templates for the yearly reporting that mandates the institutions to also monitor re-use through various approaches (https://e-consultare.gov.ro/w/wp-content/plugins/download-attachments/includes/download.php?id=50045; https://e-consultare.gov.ro/w/hotarare-a-guvernului-pentru-aprobarea-normelor-metodologice-de-aplicare-a-legii-nr-179-2022-privind-datele-deschise-si-reutilizarea-informatiilor-din-sectorul-public/);
- interactions with public bodies (publication assistance, webinars, meetings, inter-institutional meetings) also include recommendations from the SGG on monitoring re-use at public body level;
- the SGG has also conducted an online survey with open data stewards to collect their practices on various issues, including monitoring of re-use. the results will be used to shape specific actions in the Strategy's Action Plan."
I4;"Does your country have processes in place to monitor and measure the level of reuse of high-value datasets ((EU) 2023/138)?
 
For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;"The draft secondary legislation includes templates for the yearly reporting that mandates the institutions to also monitor re-use through various approaches, including focus on HVDs (https://e-consultare.gov.ro/w/wp-content/plugins/download-attachments/includes/download.php?id=50045; https://e-consultare.gov.ro/w/hotarare-a-guvernului-pentru-aprobarea-normelor-metodologice-de-aplicare-a-legii-nr-179-2022-privind-datele-deschise-si-reutilizarea-informatiilor-din-sectorul-public/);"
I5;"Has your government specified what 'impact of open data' means (e.g. in a strategy document)?
 
For Explanation:
* If yes, how do you define the impact of open data in your country? 
* If possible, please provide a URL to a public document describing it.";yes;https://data.gov.ro/uploads/page_images/2020-07-17-124412.755459Metodologie-OD2020.docx (Review 1 - clarification) The methodology for the measurement of the impact of open data, identifies several indicators that are taken into consideration in impact measurement, starting from the baseline measured in 2018. These include awareness, availability, legitimacy and re-use on the 4 domains (government, environment, social and economic).;Confirm;;
I6;"Do you have a methodology in place to measure the impact of open data in your country?
 
For Explanation:
* If yes, please briefly describe the key points of this methodology.";yes; The methodology is developed to enable recurrent impact evaluations, offer recommendations for the public bodies on how to measure the impact of their own data. It uses several layers to assess impact, looking at the main publishers and re-user categories, but also using several data collection methods: user surveys, comparative analyses, portal usage, expert surveys and case studies.This will be complemented by the development of re-use impact indicators, that will be developed with the OECD as part of the project mentioned above.;Complement;;The Digital Government Review of Romania, conducted by the OECD and launched in December 2023 also has a dedicated chapter on Open Government Data and recommendations on Measuring the impact of open government data in Romania (https://www.oecd.org/publications/digital-government-review-of-romania-68361e0d-en.htm)
I7;"Is there collaboration between government and civil society or academia to create open data impact in your country?

For Explanation:
* If yes, please provide an example
* If possible, URLs to such projects and collaborations.";yes;The government works with the Digital Dryads and Wood Watcher teams, for example, to promote their products and improve their access to data (https://digital-dryads.eu/, https://woodwatcher.app/) on enviromental impact or with Expert Forum (ex. https://expertforum.ro/detector-bani-publici/), http://ogp.gov.ro/nou/wp-content/uploads/2022/03/Angajamente-OGP-EFOR-10martie.pdf, http://ogp.gov.ro/nou/wp-content/uploads/2022/05/PNA-2022-2024-FINAL-V30.05.2022.docx) on data from public procurement or local development funds.;Complement;;There is constant dialogue between the SGG and stakeholders (civil society, academia) to encourage and foster re-use and impact (https://data.gov.ro/blog).
I8;"Have any public bodies in your country launched or performed any activities in the past year to understand which and how (open) datasets are reused?

For Explanation:
* If yes, which of the following activities?
* Multiple answers are possible.";no;N/A;Change;Yes;N/A
I8-a;Automated feedback mechanisms tracking users´ access to datasets;new question;new question;Change;No;
I8-b;Surveys;new question;new question;Change;Yes;"In addition to existing measures:
- the Secretariat-General of the Government is also currently conducting a survey on the portal that also includes questions for collecting examples of data re-use (https://forms.gle/6rMkWhmxLfMyd4nq5);"
I8-c;Interviews/workshops with reusers;new question;new question;Change;Yes;Direct dialogue with re-users, both as part of events (https://data.gov.ro/blog/rezumatul-intalnirii-publice-ziua-datelor-deschise-deschiderea-datelor-geospatiale) and independently.
I8-d;Other;new question;new question;Change;No;
I9;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.";no;N/A;Change;Yes;N/A
I9-a;Regular feedback sessions with portal users ;new question;new question;Change;Yes;Direct dialogue with re-users, both as part of events (https://data.gov.ro/blog/rezumatul-intalnirii-publice-ziua-datelor-deschise-deschiderea-datelor-geospatiale) and independently.
I9-b;Social media sentiment analysis ;new question;new question;Change;No;to a limited extent.
I9-c;Other;new question;new question;Change;No;
I10;"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: How does the gathering happen? ";no;;Change;Yes;The draft secondary legislation has recommendations for public bodies to monitor reuse. update September 2024: the link to the draft secondary legislation is: https://e-consultare.gov.ro/w/hotarare-a-guvernului-pentru-aprobarea-normelor-metodologice-de-aplicare-a-legii-nr-179-2022-privind-datele-deschise-si-reutilizarea-informatiilor-din-sectorul-public/. Annex 9 regards the required yearly monitoring form and Annex 10 has guidelines for the evaluation of impact (I.e. re-use) by each institution. Annex 10 has guidelines on conducting quantitative and qualitative research to assess re-use and impact.
I11;"Are there any public bodies in your country that have developed a systematic ways of classifying the gathered reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: According to which categories are reuse cases classified (e.g. by policy field)?";no;;Change;No;
I12;"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.";Yes;(Review 1 - Answer revised). As available in the 2020-2021 Impact Study (https://data.gov.ro/pages/resources). The data gathered for the study (pages 71,77-78, 81) has revealed that the impact and use of open data within the public administration is reduced (pages 85-88) and focuses mainly on increased transparency. Furthermore, early results from the OECD Digital Government Review show the same trend. The review is under revision and due launch in October 2023.;Change;No;
I13;"Is the use of open data in your country having an impact on the efficiency and effectiveness of the government (at any level) in delivering public services? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;No;
I14;"Is the use of open data in your country having an impact on transparency and accountability of public administrations?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;There is significant use of open data mostly by NGOs focusing on anti-corruption, public procurement, public expenditure or election data, leading to increased transparency and accountability. Such examples include https://expertforum.ro/implementare-saligny-sept2023/, vizualization and analysis of budgetary allocations from the most recent rural development program - Anghel Saligny. It uses data from the Ministry of Development, Public Works and Administration (https://data.gov.ro/dataset/plati-pni-anghel-saligny) that are regularly updated. It is important to notice that the data collection and publication has improved gradually based on constant dialogue between the ministry and reusers.
I15;"Is the use of open data in your country having an impact on policy-making processes (i.e. are public administrations making use of the data as evidence for the problem identification and policy formulation)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;No;
I16;"Is the use of open data in your country having an impact on decision-making processes (i.e. are public administrations making use of the data as evidence to be included in their daily operations)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;No;
I17;"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.";no;;Confirm;;
I18;"Is the use of open data in your country having an impact on society´s ability to reduce inequality and better include minorities, migrants, and/or refugees? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I19;"Is the use of open data in your country having an impact on issues about housing in urban areas? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I20;"Is the use of open data in your country having an impact on the issues of health and wellbeing? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;There is important re-use of available health data, such as data from the Feedback Mechanism of Patients that raised awareness on existing issues: https://www.graphs.ro/feedback. The vizualization and data analysis is based on public data collected through the Patient Feedback Mechanism by the Ministry of Health, displayed on data.gov.ro and processed by Graphs.ro. The dataset is https://data.gov.ro/dataset/mecanismul-de-feed-back-al-pacientului-2023 and contains feedback data from patients that go through the national heatlh system hospitals (on cleanness, medicine availability, doctors and nurses behaviour, quality of the care/ service provided, bribes). It has garnered significant public interest by signaling systemic and specific issues in the health sector (https://www.graphs.ro/feed_presa.php)
I21;"Is the use of open data in your country having an impact on the society´s level of education and skills (e.g. data literacy)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I22;"Is any data on the impact created by open data on environmental challenges (e.g. climate change and environmental degradation, as highlighted in the Eurpean Green Deal) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify (1)  what kind of data source proves this impact and (2) provide the URLs to this data.";no;;Confirm;;
I23;"Is the use of open data in your country having an impact on the level of protection of biodiversity (e.g. maintaining a good air and water quality)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;No;the Digital Dryads app https://digital-dryads.eu/, using satellite data to monitor deforrestation.
I24;"Is the use of open data in your country having an impact on the achievement of more environment-friendly cities (e.g., environment-friendly transport systems, waste management etc.)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I25;"Is the use of open data in your country having an impact on the fight against climate change, for example by undertaking predictive monitoring, preventive actions, or a differentiated response to connected disasters?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I26;"Is the use of open data in your country having an impact on the consumption of energy based on fuel and the switch to renewables? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I27;"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.

";no;;Confirm;;
I28;"Is the use of open data in your country having an impact on the level of employment? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I29;"Is the use of open data in your country having an impact on the level of innovation and the adoption of new technologies? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I30;"Is the use of open data in your country having an impact on the level of entrepreneurship (especially of women and minorities) and business creation (especially with Small- and Medium-sized Enterprises)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"SMEs are using official data in their bussines, especially financial and company data https://termene.ro/ - SMEs aggregating and selling financial and juridical data on companies, using datasets from the Company Register and Ministry of Finance: https://data.gov.ro/dataset?_organization_limit=0&organization=onrc; https://data.gov.ro/dataset/date_de_identificare_platitori_actualizate_iunie_2023; https://data.gov.ro/dataset/situatii_financiare_2022)"
I31;"Is the use of open data in your country having an impact on the level of productivity? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
