ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
P1;"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.";yes;"https://e-gov.bg/wps/portal/agency/home/data/opendata/opendata-legal/opendata-legal-national 
The policy has been included in the Access to Public Information Act, the Ordinance on the standard terms and conditions for public sector information reuse and its publishing in open format, which contains specific provisions regarding publishing and reuse of public information in open format and in Decisions of the Council of Ministers approving the List of data sets by priority areas to be published in open format annually. The Act and the Ordinance settle the provisions regarding the right of access to public information, as well as the reuse of the public sector information. 
Pursuant the Electronic Government Act the Ministry of e-Government (MEG)  issues methodical guidelines and supports the administrations in defining the structure and contents of the datasets to be published on the Open Data Portal of the Republic of Bulgaria under the Access to Public Information Act.
The updated National eGovernment Strategy and the Roadmap for its implementation  including open data, and builds on the implementation of the objectives after 2018.
https://egov.government.bg/wps/portal/ministry-meu/strategies-policies/strategic-documents

Second Action Plan of the Republic of Bulgaria under  the “Open Government Partnership”: http://www.strategy.bg/Articles/View.aspx?lang=bg-BG&categoryId=&Id=15&y=&m=&d
Third Action Plan of the Republic of Bulgaria under the “Open Government Partnership”: http://www.strategy.bg/PublicConsultations/View.aspx?lang=bg-BG&Id=2130
The Fourth Action Plan of the Republic of Bulgaria under the “Open Government Partnership”: 
http://www.strategy.bg/Articles/List.aspx?lang=bg-BG&categoryId=17

Digital Bulgaria 2025, Roadmap and Reports:
https://egov.government.bg/wps/portal/ministry-meu/digital.transformation/itis-national-strategic-documents/np-digital-bulgaria-2025";Confirm;;
P2;"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.";not applicable;"The open data principles are embedded in the National Updated eGovernment Strategy 2019-2025 - https://e-gov.bg/wps/wcm/connect/e-gov.bg-18083/1506d64e-0f16-4954-ba0b-dfd77ae58184/%D0%A1%D1%82%D1%80%D0%B0%D1%82%D0%B5%D0%B3%D0%B8%D1%8F+%D0%B7%D0%B0+%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D1%82%D0%B8%D0%B5+%D0%BD%D0%B0+%D0%B5%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%BD%D0%BD%D0%BE%D1%82%D0%BE+%D1%83%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5+2019-2025.pdf?MOD=AJPERES&CVID=nyx-ndJ&useDefaultText=0&useDefaultDesc=0
The Strategy provides for:
- the implementation of a Registry reform, which clearly provides for open data;
- decreasing the use of unstructured data;  
obligatory compliance with the open data principle (data generated by the public sector shall be in an open 
-machine-readable format, allowing for their reuse)";Confirm;;
P3;"Is there an open data policy/strategy at regional or local level?

For Explanation:
* If yes, please (1) provide the URL and (2) title of the document(s) and (3) briefly describe.";no;;Confirm;;
P4;"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.";yes;"Establish measures for:
o Amendments in the existing legal framework (APIA and relative Ordinance);
o Appoint responsible persons (data officers) from each public body for opening and monitoring the usage of their own data;
o Support public bodies to define their data which to be provided in an open machine readable format;
o Issue guidelines for defining the structure and content of datasets and metadata;
o Motivate public bodies to prioritize datasets and to publish in maximum details high value datasets;
o Develop a channel of communication between public bodies and re-users;
o Increase citizens’ awareness;
o Initiate activities to explore the opinion of the potential users of the open data portal and promote the portal and priority datasets;
o Create a forum/working group with all stakeholders in open data process to engage data community
o Create mechanism for benchmarking of data openness and maturity on national level;
o Conduct a pilot project for cooperation among institutions for measuring the re-use;
o Take action to ensure that consumers are confident about the timeliness of the information by introducing mandatory binding of categories of information in the list within the meaning of Article 15a p.3 of APIA with active links to the place of their publication;
o Develop and validate internal rules / procedures for the maintenance and operation of the Open Data Portal

The updated National eGovernment Strategy ensures the implementation of the current European principles of e-government, introduced at national level, aincluding open data, and builds on the implementation of the objectives after 2018. This Strategy serves as a framework on the basis of which the policy strategies will be created by the relevant administrative bodies and their administrations. The Roadmap for its implementation has also been updated, taking into account the progress made in the implementation of the priorities set so far, as well as the agreements, partnerships and opportunities reached by the administration and its partners for further actions.";Confirm;;
P5;"Does the national strategy/policy outline measures to incentivise the publication of and access to real-time or dynamic data?

For Explanation:
* If yes, please briefly describe the measures.";no;;Change;Yes;"APIA, Provision of Dynamic Data, 
Article 41a1. (New, SG No. 82/2023, effective 29.09.2023) (1) Public sector bodies shall make dynamic data available for re-use using appropriate application programming interfaces (APIs) immediately after data acquisition and, where applicable, in the form of a downloadable information array.
(2) Where making dynamic data available for re-use immediately after their acquisition would exceed the financial and technical capabilities of the public sector body, thereby imposing a disproportionate effort, such dynamic data shall be made available for re-use within a timeframe or with temporary technical constraints that do not unduly prejudice the use of their economic and social potential."
P6;"Does the national strategy/policy outline measures to incentivise the publication of and access to citizen-generated data?

For Explanation:
* If yes, please briefly describe the measures.";yes;"The measures related to the national open data portal aim to stimulate the publication and access to citizen-generated data. The portal allows anyone to post data regardless of whether they are a citizen or an organization. There is a separation in the designation of data from official sources (ie public sector organisations) and data from citizens. However the guidelines, publication process and tools are the same whether the data provider is a ministry or a journalist, activist, student. 
Enhancing the contribution of citizen science and citizen-generated data is also supported by the Research, Innovation and Digitization for Smart Transformation Programme.";Confirm;;
P7;"Does the national strategy/policy foster the discoverability of the aforementioned types of data from your country on data.europa.eu?

For Explanation:
* If yes, please briefly describe how.";yes;"According to the national policy, all open government data has to be published via data.egov.bg. This ensures the discoverability and reusability of data.
The National Open Data Portal is the single point and meeting place between administrations, organizations (including research, business and government) and citizens interested in opening up public information and developing modern data-based services. Coordination of open data activities is carried out by the Electronic Identification and Data Unit in the Ministry of e-Government to facilitate interaction with the various target audiences. It ensures compliance with European standards and ensures the possibility of synchronizing national data with those at the European level.
All data which is published on the National Open Data Portal (data.egov.bg) is discloverable on European Data Portal (data.europa.eu).";Confirm;;
P8;"Does the national strategy/policy outline measures to support the reuse of open data by the public sector?

For Explanation:
* If yes, please briefly describe the measures.";yes;"Each public sector body shall annually plan the phased publication on the Internet in an open format of the data sets and resources it maintains, access to which it is free.  The executive authorities shall include in the annual activity objectives of the relevant administration under Article 33a of the Administration Act aims to ensure the phased publication on the Internet of the data and resources included in the Lists of annual priority data sets.

The open data principles are embedded in the National Updated eGovernment Strategy 2019-2025 - https://egov.government.bg/wps/portal/ministry-meu/strategies-policies/strategic-documents
The Strategy provides for:
- the implementation of a Registry reform, which clearly provides for open data;
- decreasing the use of unstructured data;  
obligatory compliance with the open data principle (data generated by the public sector shall be in an open 
-machine-readable format, allowing for their reuse)

https://egov.government.bg/wps/portal/ministry-meu/ministry/meu.regulations
The policy has been included in the Access to Public Information Act, the Ordinance on the standard terms and conditions for public sector information reuse and its publishing in open format, which contains specific provisions regarding publishing and reuse of public information in open format and in Decisions of the Council os Ministers approving the List of data sets by priority areas to be published in open format annually. The Act and the Ordinance settle the provisions regarding the right of access to public information, as well as the reuse of the public sector information. 
Pursuant the Electronic Government Act the Ministry of e-Government (MEG)  issues methodical guidelines and supports the administrations in defining the structure and contents of the datasets to be published on the Open Data Portal of the Republic of Bulgaria under the Access to Public Information Act.

Digital Bulgaria 2025, Roadmap and Reports:
https://egov.government.bg/wps/portal/ministry-meu/digital.transformation/itis-national-strategic-documents/np-digital-bulgaria-2025";Confirm;;
P9;"Does the national strategy/policy outline measures to support the reuse of open data by the private sector?

For Explanation:
* If yes, please briefly describe the measures.";no;;Confirm;;
P10-a;"Does the national strategy/policy mandate carrying out and maintaining a data inventory by public bodies, whether at national or local level?

For Explanation:
* If yes, please briefly specify.";yes;"According to Art. 15a. from Access to public information act 
Publication on the Internet
Each head of an administrative structure as per Article 15 Paragraph (1) shall make public on an annual basis a list of the categories of information publishable on the Internet regarding the areas of operation of the relevant administration as well as the formats in which such information is accessible.
Examples:
https://data.egov.bg/organisation/datasets/resourceView/1b86508d-0135-40f4-a046-530ea4f6965c

The maintenance team annually monitors and reports on the publication of open data by central, municipal and district administrations. An annual report for each of the administrations is made through the progress report.
https://e-gov.bg/wps/portal/agency/home/data/opendata/opendata-activities/opendata-reports
https://iisda.government.bg/annual_reports
https://www.strategy.bg/Publications/View.aspx?lang=bg-BG&Id=81";Confirm;;
P10-b;"Do these data inventories include the data collected by public bodies that cannot be published as open data (e.g. in relation to the EU Data Governance Act (EU) 2022/868)? 

For Explanation:
* If yes, please briefly specify.";yes;"They included part of information like legislative acts, organogams and other information is public information but is not public  sector information for re-use.Indeed the provision of public sector information to a public sector body in connection with the implementation of the powers or functions thereof shall not constitute re-use within the meaning given by the Access to Public Information  Act.The list of categories of information in Internet contains both types of information.
https://www.navet.government.bg/bg/media/Spisyk_po_ZDOI_NAPOO.pdf
https://www.riosv-ruse.org/dialog/aktualen-spisak-na-kategoriite-informatziya
https://e-gov.bg/wps/portal/agency/about-us/administration-service/info-citizens/public-access-info";Change;No;
P11;"Is your country applying the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
* If yes, how is it progressing? 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.
** In the table below, please indicate your progress with respect to a) organisation, b) legal aspects, c) technical aspects on a scale from 1 to 5. 1 = no progress; 2 = few progress; 3 = some progress; 4 = considerable progress; 5 = works are finalised.";new question;new question;Change;Yes;In progress. It will be implemented with the upgrade of the portal, after the completion of the monitoring and alignment of the HVD and their publication on It.
P12;"Have the public bodies in your country denoted relevant datasets as high-value datasets in their metadata following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
*  If yes, please specify how and highlight challenges, if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;No;"Not yet.  The change will be visible after the updrade of the portal. There will be DCAT-AP Compliance and New Category ""HVD""."
P13;"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model ";new question;new question;Change;No;Ministry of e-Government
P14;"How would you classify the model used for governing open data in your country? 

For Explanation:
*  Please briefly explain why this model was chosen/works best for your country";top-down;"A centralized approach is chosen because it helps the efficient implementation of the open data policy. It allows Ministry of e-Government to track difficulties encountered by data publishers and data users which leads to a faster improvement throughout the received feedback from data users.
Strong central coordination is used for creating basic administrative capacity in the leading administration in conducting the open data policy.
As a result from coordinated and joint work led by the MEG, only a key expert from each administration in involved in the open data processing of the respective public body. This will reduce the administrative burden in other administrations.
Public bodies use a single person of contact regarding open data in the MEG.";Confirm;;
P15;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For Explanation:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";new question;new question;Change;Yes;through coordination between organisations and within working groups with representatives of local and regional organisations
P16;"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.";few public bodies;;Confirm;;
P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";yes;https://egov.government.bg/wps/portal/ministry-meu/home/data/open-data/legislation/opendata-legal-national/;Confirm;;
P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"There is a regular exchange of knowledge between the two fully engaged experts with more than 7 years of experience in the team and some partly engaged experts for the activities regarding the National Open Data Policy (incuding National and European Legislation and Policy, Coordination, Working Groups, Initiativies like trainings; events; promotion; technical and metodological documents; questionnaires and reports) and National Open Data Portal (including updating technical specifications, proposals for development, administering and updating the content, creating new sections, granting access rights and roles, verifying data and metadata, supporting data officers and administrators from public sector organisations in the process of data publication and  communicating regulary with the technical team for out-of-warranty technical support of the portal.There are monthly requests and reports between techical team of the portal and open data team in MEG before every payment.";Confirm;;
P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";yes;"Pursuant to Article 8, paragraph 3 of the Ordinance on the standard terms and conditions for public sector information reuse and its publishing in open format the heads of public sector bodies designate officials - administrators of profiles (Data Officers)  who upload the data for the organization concerned and publish the information of the Open Data Portal. This is a version of the role of “data officer” in the public sector bodies. A draft ordinance is prepared, where we clarify the duties of the data officer and the term “administrator of profile” is to be replaced with “data officers”.
The governance model also includes working group activities, online meetings/communication between administrators of profiles and state for: reports with questionnaires addressed to administrators of profiles; feedback, problems and communication via emails; online support from the main administrator of the National Open Data Portal.
https://egov.government.bg/wps/portal/ministry-meu/home/data/open-data/legislation/opendata-legal-national/";Confirm;;
P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;here is regular communication via phone, email, online meetings, regular trainings etc. All data officers are part of a natinal open data network coordinated by the open data team. The contact database is kept accurate and up-to-date. Furthermore, each organization is legally obliged to submit timely information about any changes of the designated data officers.;Confirm;;
P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"A cooperation agreement with the GATE Institute has been signed: https://data.egov.bg/news/view/51
A regular exhange of knowledge is also transferred within the Working group on transposing the Open Data Directive, which is comprised by experts from the public sector bodies, the academia, business, NGO's and citizens.";Complement;Yes;Roundtables, seminars and so on within MEG projects and different MEG events. MEG is participant in two projects: 1) VELES Excellence Hub  - strives to elevate the level of innovation excellence in South-East Europe by establishing a sustainable place-based innovation ecosystem, enabled by the Regional Smart Health Data Space and 2) Building a strategic, organizational and technical framework for data management and interoperability (d1) - under Program 'research, Innovation and Digitalization for Smart Transformation' 2021-2027
P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";yes;"o Each year, since the Directive 37/2013/EU was implemented in the national legislative framework, the Council of Ministers adopts action plans for gradual opening of the numerous datasets in prioritised fields. This action plans are in the form of a Decision of the Council of Ministers, which includes also the list of datasets to be published in the current year by the public bodies. So far, the adopted decisions are as follows: Decision No. 103 of the Council of Ministers (CoM)dated 17 February 2015 on approving the List of data sets by priority area to be published in open format;
o Decision  No. 214 of the Council of Ministers dated 25 March 2016 on approving the List of data sets by priority area to be published in open format;
o Decision No. 897 of the Council of Ministers dated 21 October 2016 on amending and supplementing  of Decision No. 214 of the CoM dated 25 March 2016
o Decision No. 436 of the Council of Ministers of 04 August 2017 on the adoption of a List of data sets by priority area to be published in open format on the Open Data Portal
o Decision No. 54 of the Council of Ministers of 01 February 2019 on the adoption of a List of data sets by priority area to be published in open format on the Open Data Portal
Decision No. 435 of the Council of Ministers of 03 July 2020 on the adoption of a List of data sets by priority area to be published in open format on the Open Data Portal
Decision No. 567 of the Council of Ministers of 30 July 2021 on the adoption of a List of data sets by priority area to be published in open format on the Open Data Portal
Decision No. 406 of the Council of Ministers of 23 June 2022 on the adoption of a List of data sets by priority area to be published in open format on the Open Data Portal
https://egov.government.bg/wps/portal/ministry-meu/home/data/open-data/legislation/opendata-legal-national/";Complement;;The internal processes of the organization are based on the requirements in the Access to Public Information Act, where it is regulated that public sector organizations create, maintain, update and publish in their profile in the Open Data Portal datasets and metadata to them, defined by the order of art. 15b of the Law on Access to Public Information. In this regard, the designated data officers of each organization pursuant to Art. 8, paragraph 3 of the Ordinance plan, publish and update the already published data on the portal. As the planning of the new data sets for publication of the POD is carried out by these officials, based on an internal review of the data and systems, including the upgraded or newly created information systems, registers or databases agreed according to the order of Art. 58a of the Law on Electronic Government. Employees give their annual proposals to the leaders of their organizations. The approved proposals are included in the annual operational plans of each organization, are submitted as a plan in the Integrated Information System of the State Administration (IISDA) and are checked by the officials authorized by the Minister of e-Government under Art. 43 of ZDOI. The obligations of these persons are charged with an order (accompanied by publication instructions) on the model of the Minister of e-Government and are published on the portal. The general procedure for planning, prioritizing, publishing and updating information is outlined in the portal. Specific procedures for different organizations may be spelled out in internal procedures or rules at the discretion of the specific manager.
P23;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For Explanation:
* If yes, please specify the process(es).";yes;"There are annual reports to track progress of data publication against these plans. Each administration fulfill online form for its progress which form is verified from national open data team. We monitor if: 1. the administration has published new datasets in open machine-readable format for the relevant year; 2. Datasets are included in annual priority lists or are published proactively by the administrations; 3. Datasets are included in an approved schedule for publishing; 4. Datasets are published within the deadline, with delay or are not published at all.
Annual Progress Reports on implementation of Decisions of the Council of Ministers are published on 
https://egov.government.bg/wps/portal/ministry-meu/home/data/open-data/monitoring-and-reporting/opendata-reports/";Confirm;;
P24;"Do you update your policy/strategy as appropriate to ensure its success, such as based on data collected for monitoring?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy";new question;new question;Change;Yes;We will plan next revision in policy/strategy revision in 2025 and we will consider the specific findings based on collected data.
P25;"Are there any processes in place to assess if public sector bodies are charging for data above marginal cost? (please see directive (EU) 2019/1024 on open data and the reuse of public sector information).

For Explanation:
* If yes, please specify the process(es).";yes;"In accordance with the current legal framework in Bulgaria and through the Law on Access to Public Information, information from the public sector is provided for reuse free of charge or after payment of a fee, which cannot exceed the material costs of reproducing and providing the information. There are certain exceptions to this principle.
The processes used to identify Public Sector Organizations that charge data fees beyond marginal costs are a result of data requests received from interested parties.
The data department team analyzes the processes of pricing and payment of the data above the marginal costs, identifies the high value data according to the competence of the relevant administration, which should be published in an open machine-readable format on the Portal. A connection is established between the data holders, the interested parties requesting the data and the data department as a mediator, and meetings are organized to establish the details of the method of providing the data and the legal grounds for their provision at the present time.
Once meetings are organized between the relevant departments or working groups are formed, the purpose of which is to review the legal basis for the creation, maintenance and dissemination of the relevant data sets. The relevant regulations and documents defining the tariffs and fees are reviewed and, after assessing their importance and significance for users, a decision is made to provide the data with free access or up to marginal costs.
As a result, they are included in the annual list of data sets by priority areas, approved by a Ministerial Council Decision. The responsible administrations, for their part, should change their legal grounds for collecting fees for those included in the list of data approved by the decision of the Council of Ministers.";Confirm;;
P26-a;"What are the top 3 challenges that your country is facing in the implementation of the mentioned open data policies/strategy?

For Explanation:
* Please briefly describe.";N/A;1. Multilinguism 2. Metadata structure 3. DCAT-AP implementation;Confirm;N/A;
P26-b;"Are there activities in place to address these challenges in your country (e.g. with specific national/regional/local plans or initiatives)?

For Explanation:
* If yes, please briefly describe the measures that you have adopted or plan to adopt to address these challenges. 
* If no, please specifiy what is hampering finding a strategic approach to solve these challenges.";yes;Activities have started for the introduction of properly structured metadata. Work is underway to implement EC software for translation for at least one other language, which can be achieved via a new project.;Confirm;;
P27;"Are there any activities in place to assist data holders with publishing their data as open data (i.e. to help them with the data opening process)?

For Explanation:
* If yes, please describe/provide examples of these activities.";new question;new question;Change;No;MEG is the competent organization. An increase in the number of staff dealing with data policy is being considered, and thus many new tasks will be covered, including these.
