ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
25b;"Are there activities to assist real-time and/or dynamic data holders in their publication process?

For justification:
* If yes, please provide some examples of such activities.";yes;"Cf. 25a

Response: I will mention two initiatives that deal with IoT devices, as these are a major source of dynamic data.

1: A mapper/transformer component (based on Fiware middleware) is being developed to help public authorities standardise the miscellany of data they receive from their IoT devices: https://www.opendata.dk/blog/nyt-komponent-skal-standardisere-det-danske-data-oekosystem. This will of course help the munincipalities themselves, but the plan is also to allow for standardised publication of metadata about the data collected by the devices.

2: Adoption of a reference architecture for observation and measurement: https://arkitektur.digst.dk/digitaliseringsstyrelsen-inviterer-til-skriftlig-kommentering-af-referencearkitektur-observation-og. Our agency is working together with the association for municipalities and other parties on a joint public reference architecture for observation and measurement across domains - adopting a common nomenclature to describe measurements of, e.g. water level in rivers, temperature in buildings or patients' vitals.";Dynamic data is data that changes asynchronously over time is periodically updated, as new information becomes available. Real-time data is data that changes and needs updating at very frequent intervals, in most cases several times a minute. Access to dynamic and/or real-time data is most commonly provided via application programming interfaces (APIs). Plase note that real-time data is not the same as dynamic data. Real-time data can be dynamic (e.g. a variable indicating current location) or static (e.g. a fresh log entry indicating location at a specific time).;;Kindly add if there are any activities specifically directed at holders of real-time/dynamic data;;10
25c;"Are there activities to assist geo-spatial data holders in their publication process?

For justification:
* If yes, please provide some examples of such activities.";yes;Cf. 25a;Geo-spatial data is data that contains information on properties that are linked to a position on earth.;;25a does include specific mention of geo-spatial data (INSPIRE);;10
25d;"Are there activities to assist citizens or their working organisations in the publication of citizen-generated data?

For justification:
* If yes, please provide some examples of such activities.";yes;"At Den Fælles Indberetningsportal (The common portal for reporting), citizens can suggest improvements/corrections to geodata: https://indberetning.sdfe.dk/. A guide to the site is available at: https://indberetning.sdfe.dk/fip_guide.pdf

Aarhus municipality has published a guide to citizen science: https://oddkhome.files.wordpress.com/2022/01/aarhus-citizen-science-guide-a5-haefte-webt.pdf

Cf. also ""DataDonor"" from 6c"; Citizen-generated data is the data that people or their organisations produce to directly monitor, demand or drive change on issues that affect them.;;;;10
26a;"Is there a professional development or training plan for civil servants working with data in your country? 

For justification:
* If yes, please briefly describe these training activities.";yes;The Agency for Digital Government organizes a number of training programs for civil servants, including one on data governance: https://digst.dk/styring/statens-digitaliseringsakademi/kursuskatalog-for-medarbejdere/;Ideally such trainings are organised in the frame of the professional development programmes for civil servants and address both data literacy and skills.;;;;15
26b;"If yes [to Q26a], do these training activities offer a certification that is formally recognised? 
 
For justification:
* If yes, please briefly describe.";yes;"Cf. 26a

Response: Unsure exactly what is considered a formally recognised certification. The Agency for Digital Government issues a receipt as proof that the course has been completed, but the course does not grant, e.g., ECTS credits. ";;;26a does not mention whether the training programmes lead to a formally recongised certification. Please clarify.;;10
27a;"Are there annually held national, regional or local events (e.g. hackathons, courses, conferences, users meet-ups, summer/winter schools) to promote open data and open data literacy in your country beyond public servants? 
 
For justification:
* If yes, please provide a few examples (e.g. title, date, location of the event and URL).";yes, >9;"o An annual conference is held to share knowledge about the Common Public-Sector Digital Architecture. The common architecture ensures secure cross-organisational processes and efficient sharing of data across the public sector and between the public and private sector, and the conference brings together hundreds of stakeholders from both sectors. The 2023 version will be held in September.

Cf. also the events mentioned in 20.  ";;;;;20
27b;"Who organises most open data related events?
 
For justification:
* Please provide a few examples of typical organisers.";a mix of the above;"Cf. the organisers of the events mentioned in 20

Additional examples: The Royal Library hosts events for students: https://kub.kb.dk/datalab ";;;;;N/A
;Dimension 2: Open Data Impact;;;;;;;545
;"Assessing the impact of open data is still generally considered a new field, with no consensus, for example, on the definition, or methodologies to measure impact. Nonetheless, there are several elements that are considered essential to demonstrating impact, such as monitoring and measuring the reuse of published open data. Given this, the impact dimension in this questionnaire tries to capture the extent to which countries have been making progress in monitoring the reuse of open data and based on that, in measuring the impact of open data on specific governmental, societal, environmental, and economic challenges of our time. Countries are encouraged to provide, whenever possible, examples of reuse for each impact area/topic. Yet, please note that data.europe.eu does not consider the availability of reuse examples as a direct evidence of impact.

Please select the answer from the drop down options in the `Answer` column. If applicable, please provide additional information to justify the selected answer in the `Justification` column.                                                                                                                                                                                         ";;;;;;;
;2.1. Strategic awareness;;;;;;;145
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
28;"Do you have a definition of open data reuse in your country?
 
For justification:
* If yes, please specify it.";yes;"As defined in the Danish Implementation of the ODD: https://www.retsinformation.dk/eli/lta/2021/1764 (§3, stk. 6 ""Videreanvendelse"")

Response: On second thought, the more relevant passage is probably §7: Når dokumenter og datasamlinger stilles til rådighed for videreanvendelse, skal offentlige myndigheder og offentlige virksomheder sikre, at disse er tilgængelige i alle allerede eksisterende sprogversioner og formater, herunder i elektroniske formater. Er det muligt og hensigtsmæssigt, skal dokumenter og datasamlinger endvidere stilles til rådighed i formelle, åbne og maskinlæsbare formater sammen med dokumenters og datasamlingers metadata, medmindre det ikke kan klares ved en simpel ekspeditionssag.

An unofficial translation would be: ""When documents and data collections are made available for reuse, public authorities and public companies must ensure that these are available in all already existing language versions and formats, including in electronic formats. If possible and appropriate, the documents and data collections must, moreover, be made available in formal, open and machine readable formats accompanied by metadata related to the documts and data colletions, unless this cannot be accomplished through a simple matter of form.""

The last bit, ""en simpel ekspeditionssag"", is a bit hard to translate. The point is that authorities are legally required to provide data as openly as is readily possible. This legal requirement is accompanied by a strategic goal of raising this level of openness for valuable data through targeted investments. 

";;;For completeness, could you kindly include (and translate) the definiion here.;;10
29;"Is there interest at national level to observe the level of reuse of open data in your country?
 
For justification:
* If yes, what activities/efforts have you observed within public bodies that support your observation?";Yes, there is a strong focus;"Data re-use is fostered and encouraged through the use of common standards and specifications as well as comprehensive metadata. Resources to assist in these endeavours are published at https://arkitektur.digst.dk/, the catalogue for the joint public sector digital architecture. 

More-over, re-use of data in the state is facilitated by Statens BI, the central BI unit, which works to improve decision making in state organisations through the use of data. Statens BI provides tools, guidelines, and networks, among other things: https://oes.dk/systemer/digitale-services-paa-vej/statens-bi/

The public sector often commissions reports on re-use of public dat, see fx: https://gst.dk/nyheder/nyhedsarkiv/2017/mar/frie-geodata-har-en-samfundsvaerdi-paa-35-mia-kr
https://oddkhome.files.wordpress.com/2021/03/aabne-energidata-baner-vejen-for-nye-groenne-forretningsmodeller_tilgaengelig.pdf
https://oddkhome.files.wordpress.com/2022/02/1-leverance-c_casesamling_final.pdf";"With 'national level' we refer to either central government, federal government, or top ministries.
Examples of such activities could be regular information sessions and/or promotion of published data at conferences and other events. ";;;;15
30;"Are there any processes in place to monitor the level of reuse of your country's open data, for example via the national open data portal?
 
For justification:
* If yes, please briefly describe these processes and provide the URLs to support the answer.";yes;This is done by the data distribution platforms such as the data distributor and data supply (www.dataforsyningen.dk) for basic data, the statbank for statistical data, and the environmental portal for environmental data. These portals track data usage, survey users, etc.;;;;;20
31;"Are there any activities in place to encourage public bodies to monitor the reuse of their own published data (e.g. incentives or obligations in place for public bodies or civil servants of national government)?
 
For justification:
* If yes, please briefly describe these activities/incentives and provide the URLs to support the answer. ";yes;As there is a strong political focus on data re-use, agencies have a strong incentive to monitor and document data re-use to justify continued investment in their activities. ;Incentives could for example be training, financial incentives, or awards.;;;;20
32;"Is your country progressing in preparing to monitor and measure the level of reuse of high-value datasets following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?
 
For justification:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";yes;We are awaiting the European consensus on how to implement HVD in DCAT. As mentioned elsewhere, the data slated to be HVD is already open data in Denmark and among the most re-used public data. ;The implementing regulation (EU) 2023/138, adopted in December 2022 and published in January 2023 by the European Commission, lays down a list of specific high-value datasets and the arrangements for their publication and re-use. https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32023R0138;;;;15
33;"Has your government specified what 'impact of open data' means (e.g. in a strategy document)?
 
For justification:
* If yes, how do you define the impact of open data in your country? 
* If possible, please provide a URL to a public document describing it.";yes;"The impact of open data is descibed in a number of socio-economic analyses; see pp. 19-20 (of the pdf): https://www.ft.dk/~/media/sites/statsrevisorerne/dokumenter/2018/beretning-12-2018-om-aabne-data.ashx?la=da - open data creates economic value as well as increased transparency in the public sector.
The impact is defined as the value of the effect on production and efficiency in the private and in the public sector: https://sdfe.dk/media/2916777/de-frie-geodata-eftermaaling.pdf  https://kefm.dk/media/6500/erhvervslivets-brug-af-kortforsyningen.pdf";;;;;20
34;"Do you have a methodology in place to measure the impact of open data in your country?
 
For justification:
* If yes, please briefly describe the key points of this methodology.";yes;"This varies depending on which kind of value/impact is being analysed. For geodata, one such methodology is described in this report on the private sector's use of geodata:  https://kefm.dk/media/6500/erhvervslivets-brug-af-kortforsyningen.pdf

The three key points are: 
1. Identification of main users (companies) through logdata 
2. Financial analysis of the companies identified in 1)
3. Qualitative research, including interviews with users";With methodology we refer to practices, frameworks, methods developed/employed, regardless of their maturity level.;;;;30
35;"Are there studies that have been conducted in the past year that focus on assessing the impact of open data in your country?

For justification:
* If yes, please provide examples and the URLs to such studies to support your answer.";I don't know;;;;;;0
36;"Is there collaboration between government and civil society or academia to create open data impact in your country?

For justification:
* If yes, please provide an example
* If possible, URLs to such projects and collaborations.";yes;"o The Agency for Digital Government collaborates closely with a range of actors in the field of language technology. Open Danish language resources are made available at sprogteknologi.dk The agency co-hosts an annual conference at the University of Copenhagen with a focus on language technology: https://cst.ku.dk/kalender/sprogteknologisk-konference-2022/

Open Data DK is a civil society organization that receives public funding to assist (chiefly) municipalities and regions in publishing open data. Additionally, Open Data DK receives and answers many questions from regular citizens and students looking for data - occasionally with assistance from the national portal. ";;;;;15
;2.2 Measuring reuse;;;;;;;100
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
37;"Have any public bodies in your country launched or performed any activities in the past year to map which and how (open) datasets are reused?

For justification:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;;;;;40
;Type of activity;Mark relevant activties below;Brief description;;;;0;
;Analysis of log files;Yes;Note that cell C335 is locked. Cf. 80a and the adjacent questions on tracking re-use through the national portal;;;;0;
;Automated feedback mechanisms tracking users´ access to datasets;No;;;;;0;
;Surveys;No;;;;;;
;Interviews/workshops with reusers;Yes;Cf. 20 and 80b. See also user seminars held by the Environmental Portal. https://miljoeportal.dk/om-danmarks-miljoeportal/brugerseminar-i-danmarks-miljoeportal/;;;;0;
;Other;No;;;;;0;
38;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers´needs?

For justification:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;;;;;40
;Type of activity;Mark relevant activties below;Brief description;;;;0;
;Regular feedback sessions with portal users ;Yes;Cell C347 is protected, but yes, cf. Q37;;;;0;
;Social media sentiment analysis ;No;;;;;0;
;Other;No;;;;;0;
39a;"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For justification:
* If yes, please provide a brief explanation of the process: How does the gathering happen? ";yes;"Not in one way, but in many, as described elsewhere: E.g. through interviews with select re-users representing different user groups and different levels of maturity and size. Also through seminars with specific user groups, as is the case for the Environmental Portal: https://miljoeportal.dk/om-danmarks-miljoeportal/brugerseminar-i-danmarks-miljoeportal/

Not all cases are presented in the same way. Some are written up as articles: https://dataforsyningen.dk/cases, others shown with short descriptions in catalogues: https://support.miljoeportal.dk/hc/da/articles/360001195017-Rotter-Slutbrugerl%C3%B8sninger, https://miljoeportal.dk/nyheder/arkiverede-nyheder/slutbrugerloesninger-til-puls/ (end user solutions for the rat database and the groundwater database, respectively), others are kept for internal use by authorities to guide their efforts. 
 ";;;;;20
39b;"Are there any public bodies in your country that have developed a systematic ways of classifying the gathered reuse cases?

For justification:
* If yes, please provide a brief explanation of the process: According to which categories are reuse cases classified (e.g. by policy field)?";No;;;;;;0
;2.3 Created impact;;;;;;;300
;2.3a Governmental impact;;;;;;;80
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
40;"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country? 

For justification:
* If yes, please specify what kind of data proves this impact and provide the URLs to this data.";yes;"https://sdfe.dk/media/2917052/20170317-the-impact-of-the-open-geographical-data-management-summary-version-13-pwc-qrvkvdr.pdf

This point is elaborated in the much longer version of the report that's in Danish: https://sdfe.dk/media/2916777/de-frie-geodata-eftermaaling.pdf. See pt. 4.3., ""The effects of open geodata in the public sector"", fx figure 35 on p. 47 specifying the sectors of municipal administration that make use of open geodata";"The governmental impact is hereby defined as the beneficial effect of the use of open data on three specific challenges faced by the government/public administrations: 1) Being efficient and effective in delivering public services; 2) Being transparent and accountable in their actions; 3) Improving their capacity to make decisions and policies.";;;;20
41;"Is the use of open data in your country having an impact on the efficiency and effectiveness of the government (at any level) in delivering public services? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"This analysis shows a significant effect of the use of open data in public administration: https://gst.dk/media/2916790/de-frie-geodata-eftermaaling.pdf
Summary in English https://sdfe.dk/media/2917052/20170317-the-impact-of-the-open-geographical-data-management-summary-version-13-pwc-qrvkvdr.pdf, cf. Q40

Response: Municipal case workers use open geodata when assessing whether or not to grant a building permit to home owners: https://dataforsyningen.dk/cases/2163 (Including explaining to citizens why they might have received a rejection). 

Danish Police and other emergency responders use public geodata for their operational planning as well as in concrete emergency responses, e.g. to assess the best course of action if a building has a thatched roof (in the case of fire) or a cellar (in the case of flooding). ";;;This answer (a systematic study quantifying impact) seems more suited to Q40. For Q41, do you have examples of projects/initatives/applications (ie reuse cases) that make use of open data?;;15
42;"Is the use of open data in your country having an impact on transparency and accountability of public administrations?

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"o Data about GPA and student well-being (among other things) is published for all schools: https://uddannelsesstatistik.dk/Pages/main.aspx

Waiting lists and patient satisfaction are shown for hospital treatments: (Random example selected here) https://www.esundhed.dk/Emner/Patienter-og-sygehuse/MitSygehusvalg?treatmentId=4&organizationGroupId=1&regionId=,,3,4,5&postalFrom=5000

Ministers' expenses and gifts received are recorded: https://oes.dk/oekonomi/aabenhedsordning/oversigt-alle-ministerier/

Response: The availability of open data on hospital waiting lists contribute to fact-based journalism and political attention on waiting time in the health sector, cf. this article on neurology patients: https://neurologisktidsskrift.dk/sygdomme/388-personalemangel-og-flere-patienter-giver-lange-ventetider-pa-neurologi-afdelinger.html and this plan from Danish regional government (who runs the public hospitals) to reduce waiting lists: https://www.regioner.dk/services/nyheder/2022/september/danske-regioner-lancerer-plan-for-at-bekaempe-ventelister-og-personalemangel-i-sundhedsvaesenet ";;;The current answer seems to be references to datasets. Instead, do you have examples of reuse cases that put such data to use, exploiting the value of open data? And please describe the impact of these.;;15
43;"Is the use of open data in your country having an impact on policy-making processes (i.e. are public administrations making use of the data as evidence for the problem identification and policy formulation)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;Cf. Q44;;;;;15
44;"Is the use of open data in your country having an impact on decision-making processes (i.e. are public administrations making use of the data as evidence to be included in their daily operations)?

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"o Yes Denmark has a long tradition for collecting data and establishing data registries. Thus, the Danish Public sector has been data-driven for many years. Since 2012 The Basic Data programme has provided the Danish Society with high quality Basic Data: 
One example is this case from Thisted Municipality in which consulting firms leveraged free geodata to thoroughly map out an area targeted for rewilding before the project was started. This made the work much easier and saved the municipality hundreds of thousands of DKK:: https://dataforsyningen.dk/cases/2161

Open data is also widely used for flooding prevention: https://dataforsyningen.dk/cases/946

And in the daily operations of the police: https://dataforsyningen.dk/cases/4810";;;;;15
;2.3b Social impact;;;;;;;80
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
45;"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country? 

For justification:
* If yes, please specify what kind of data proves this impact and provide the URLs to this data.";yes;"o Hjælpemiddeldatabasen (AssistData, a database for assistive technology) supplies data to public and private suppliers of assistive products and IT solutions to support stock control, information retrieval, and case management in the field of assistive technology: https://hmi-basen.dk/en/news.asp?newsid=4325&x_newstype=29. The data helps municipalities with stock management, information search, and case handling in the field of assistive technology. 

o Education statistics (Udannelsesstatistik) highlights the performance of students at a school as compared to what might be ""expected"" of them given their socioeconomic background, thus allowing for more fair comparisons between schools: https://uddannelsesstatistik.dk/Pages/main.aspx
This benchmarking data is used to facilitate discussions on student welfare between teachers, students, and parents, cf. the examples pp. 22ff.: https://emu.dk/sites/default/files/2020-02/1.%20En%20guide%20til%20skoleledelsen.pdf

Response: Researchers based at Aalborg University have conducted a number of studies especially on the impact of open data for fostering data literacy in public schools, cf. e.g. the publication list of professor Rikke Magnussen: https://vbn.aau.dk/da/persons/126546/publications/, namely articles such as: https://vbn.aau.dk/ws/portalfiles/portal/468963477/paper07.pdf and https://www.sciencedirect.com/science/article/pii/S0360131521001718?via%3Dihub
";The social impact is hereby defined as the beneficial effect of the use of open data on four specific challenges for society: 1) Including minorities, migrants, and/or refugees  and reducing inequality, 2) Alleviating housing issues, 3) Fostering health and wellbeing, 4) Improving education.;;The examples provided see to be reuse cases that are more suitable for Q46-Q49. Instead, do you have data (such as from research studies) about the impact created by open data relating to social challenges.;;20
46;"Is the use of open data in your country having an impact on society´s ability to reduce inequality and better include minorities, migrants, and/or refugees (e.g. from the Ukrainian war)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"The Ministry of Immigration and Integration publishes a national ""Integration barometer"": https://integrationsbarometer.dk/barometer. Here, progress is tracked for nine key indicators of integration of foreigners into Danish society - nationally and by municipality. This allows policy-makers to target those areas where progress is lacking. 

o The Danish MFA maintains a site in Danish, English, and Ukrainian that collects all relevant information from Danish authorities to Ukrainian refugees: https://kriseinformation.dk/. Moreover, the Partnership for the employment of Ukrainians, which is a collaboration between the public sector and employers' and employees' associations, has launched the website https://jobguideukraine.dk/. The site provides link to relevant resources for Ukrainian job seekers. 
o Statistics Denmark maintains a thematic page about the war in Ukraine: https://www.dst.dk/da/Statistik/temaer/invasion-af-ukraine";;;;;15
47;"Is the use of open data in your country having an impact on the society´s level of awareness concerning housing in urban areas? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"o Statistics Denmark publishes a wide range of datasets concerning housing, as well as articles and other publications on the topic: https://www.dst.dk/en/Statistik/emner/borgere/boligforhold/boligbestanden

Response: Well, the question specifically asks wheter open data ""is having an impact on the society's level of awareness"", so I find it a bit confusing that ""creating awareness"" is then not a relevant criterion in your feedback. But perhaps the entire question could be reworded as it is currently imprecise (what is ""the society""?) and also focused on a quite specific issue. In any case, I will refer you to this report from The Knowledge Centre for Housing Economics which uses statistical data to forecast the lack of housing in Danish municipalities in 2040. ";Data that provides information on the housing market, rental market, property valuations, sales, planning, zoning, census data on socio-economic variables for cities and/or neighbourhoods, other housing issues such as homelessness, empty dwellings, gentrification.;;This answer seems to primarily refer to relevant datasets. Instead, do you have examples of reuse cases? (Promotional activities such as news pieces are not considered reuse cases for these questions as they create awareness about open data but do not exploit its value).;;15
48;"Is the use of open data in your country having an impact on the society´s level of awareness on health and wellbeing related issues (also but not only in light of the COVID-19 pandemic)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"Cf. The example from Q42 on hospital waiting lists. 
As for COVID, public health authorities published daily statistics on positive and total tests, vaccines administered, etc., at national and local level (municipalities and sometimes individual parishes).This aided citizens in assessing the rollout of the vaccines, deciding when to take certain precautions in their local area, and helped authorities to decide where to focus their NPI's. https://www.sst.dk/da/corona/retningslinjer-rapporter-og-andet-materiale-om-covid-19/coronatal
https://experience.arcgis.com/experience/242ec2acc014456295189631586f1d26

Response: Open health data is used to inform public debate about health-related issues, cf. this article highlighting the fact that Ozempic weight loss-medicine is disproportionately prescribed to citizens living in wealthy parts of the country: https://ugeskriftet.dk/nyhed/det-er-desvaerre-mere-okonomien-end-overvaegten-der-er-afgorende-om-patienterne-far-wegovy";;;Please check this question to ensure that reuse cases are described and not only the relevant datasets;;15
49;"Is the use of open data in your country having an impact on the society´s level of education and skills (e.g. data literacy)?

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"o Statistics Denmark collaborates with and mentors university students that wish to make use of their data in theses: https://www.dst.dk/da/OmDS/Job/studerende
Also, as mentioned elsewhere, Open Data DK receives and replies to many inquiries from students looking for data for their papers.
";;;;;15
;2.3c Environmental impact;;;;;;;60
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
50;"Is any data on the impact created by open data on environmental challenges (e.g. climate change and environmental degradation, as highlighted in the Eurpean Green Deal) available in your country? 

For justification:
* If yes, please (1) specify what kind of data proves this impact and (2) provide the URLs to this data. ";No;"o Climate change adaption monitors rain and seawater levels using open geodata
https://en.klimatilpasning.dk/
o Danish open INSPIRE data are used in a range of monitoring and eReporting at EU level. 
A list of 44 unique reporting data sets fulfilling 49 regulatory reporting obligations coming from 20 different legal acts within the acquis of DG ENV and linked to EEA core data flows where relevant
See https://www.eea.europa.eu/ for examples of applications and reporting based on this data. 

 The Climate Atlas made by the Danish Meteorological Institute is used by municipalities, companies, and students alike: https://www.dmi.dk/klima-atlas/sadan-anvendes-klimaatlas/, https://www.dmi.dk/klimaatlas/.

";The environmental impact is hereby defined as the beneficial effect of the use of open data on four specific challenges connected to the environment: 1) Protecting biodiversity (e.g. maintaining a good level of air and water quality), 2) Achieving more environmental-friendly cities (e.g. in terms of transport and waste management), 3) Fighting climate change and connected disasters, 4) Increasing the use of renewable sources of energy.;;The current response seems to relate to datasets and reuse cases. Do you instead have data (eg from research studies) about the impact created by open data relating to environmental challenges?;;0
51;"Is the use of open data in your country having an impact on the level of protection of biodiversity (e.g. maintaining a good air and water quality)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"Open data on the environment is used in the policy process to qualify proposals through public hearings: https://mim.dk/natur/vand/vores-vandmiljoe/hoering-af-vandomraadeplaner/

o Air quality in cities: https://envs2.au.dk/luftdata/presentation

Det Nationale Overvågningsprogram for Vandmiljø og Natur (NOVANA), a program run by the Danish EPA, monitors water quality using a wide array of data: https://mst.dk/natur-vand/overvaagning-af-vand-og-natur/

Response: I am not quite sure how to clarify this. The first case is an example of data being used in the policymaking process to qualify the public discussion of environmental issues and create transparency in decisions. The air quality monitoring is used to plan environmental zones and to alert the population in case of critically high values. ";;;Please clarify whether these are reuse cases and not only examples of relevant datasets.;;15
52;"Is the use of open data in your country having an impact on the achievement of more environment-friendly cities (e.g., environment-friendly transport systems, waste management etc.)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"Svendborg Municipality works to strengthen the economic, social, and environmental connections between city, suburbs, and rural districsts.  Detailed data about neighbourhoods is being used by the city council to plan future delevopment: https://brugstedet.dk/brugstedet_post/baeredygtige-byer-og-lokalsamfund-i-en-geografisk-bosaetningsstrategi/ 

ProjectZero is the vision for creating a ZEROcarbon Sønderborg by 2029 based on sustainable growth and with green job creation as a secondary result. http://brightgreenbusiness.com/ Part of this effort is the EU-funded Smart City Sønderborg information portal: https://www.smartcitysonderborg.dk/en-GB/, which displays energy and mobility data for the municipality of Sønderborg, such as available EV chargers. ";;;;;15
53;"Is the use of open data in your country having an impact on the fight against climate change, for example by undertaking predictive monitoring, preventive actions, or a differentiated response to connected disasters?

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"Surface maps support climate change adaptation as they can be used to calculate areas at risk of flooding as well as to plan water drainage: : https://podtail.com/da/podcast/edb-5-0/-40-sdfe-understottelse-af-klimaforandringer-ved-b/, https://www.geodanmark.dk/anvend-geodata/kurser-og-workshops/tidligere-afholdte-kurser/befaestelseskort-i-geodanmark/

Data about how and where water moves is used to plan climate change adaptation projects and early warning systems: https://www.cxomagasinet.dk/30-2022/30-04-sikre-grunddata-er-fundamentet-for-det-digitale-samfund 

The ""Rubber boot index"" allows emergency management to use detailed data to predict the consequences of rising water levels: https://dataforsyningen.dk/cases/3631";;;;;15
54;"Is the use of open data in your country having an impact on the consumption of energy based on fuel and the switch to renewables? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"The Agency for Data Supply and Infrastructure is working to gather all available data on public charging stations for EV's: https://sdfi.dk/om-os/nyhedsrum/nyheder/nyhedsarkiv/2022/maj/det-skal-vaere-lettere-at-finde-en-ledig-ladestander

A project in Roskilde municipality combined national data on energy consumption and demographics with local data sources to reduce energy usage in public housing: https://ens.dk/sites/ens.dk/files/Energibesparelser/inspirationskatalog_lokale_partnerskaber.pdf (p. 22ff). 

A range of projects identified municipal data that can be useful for reducing energy consumption in buildings: https://oddkhome.files.wordpress.com/2021/03/aabne-energidata-baner-vejen-for-nye-groenne-forretningsmodeller_tilgaengelig.pdf";;;;;15
;2.3d Economic impact;;;;;;;80
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
55;"Is any data on the economic impact (e.g. population employed, innovation and nw businesses created etc.) of open data available in your country? 

For justification:
* If yes, please (1) specify what kind of data proves this impact and (2) provide the URLs to this data. ";yes;"The ministry of digital government publishes an annual report on Denmark's Digital  Growth, partly in response to the DESI: https://digmin.dk/Media/638186177595246382/ENDELIG%20Redeg%c3%b8relse%20om%20Danmarks%20Digitale%20V%c3%a6kst%202023.pdf 
Cf. p. 12. citing a number of studies - some of them broader analyses, others based on Danish data - showing the relation between the level of digitisation and economic growth. This can at least in part be ascribed to basic data, which functions as the basis for millions of transactions in the private and public sectors each day. 

o Several reports and analyses have indicated that the value of open geodata and basic data in general ranges in billions of DKK: 
https://gst.dk/media/2916790/de-frie-geodata-eftermaaling.pdf
https://sdfe.dk/media/2917052/20170317-the-impact-of-the-open-geographical-data-management-summary-version-13-pwc-qrvkvdr.pdf
https://sdfe.dk/data-skaber-vaerdi/nyheder/nyhedsarkiv/2017/mar/stor-stigning-i-vaerdien-af-de-frie-geografiske-grunddata/
https://sdfe.dk/media/2917052/20170317-the-impact-of-the-open-geographical-data-management-summary-version-13-pwc-qrvkvdr.pdf";"The economic impact is hereby defined as the beneficial effect of the use of open data on three indicators of economic growth:  
1) Level of employment, 2) Uptake of technology and innovation, 3) Level of etrepreneurship and new business created.";;;;20
