ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
25d;"Are there activities to assist citizens or their working organisations in the publication of citizen-generated data?

For justification:
* If yes, please provide some examples of such activities.";yes;"Our e-courses, where to get an inspiration and understand the first steps for publishing open data, are available for eveyone (https://digiriigiakadeemia.ee/enrol/index.php?id=23  and https://digiriigiakadeemia.ee/enrol/index.php?id=24). 
Some of our events are conducted for general public as well, where people can get aninspiration for open data publication. 
National portal provides guidelines on publishing open data https://avaandmed.eesti.ee/instructions/andmestiku-lisamine-muutmine-ja-kustutamine . People, who would like to know more about publication process, can always contact data team of the MoEAC, our contacts can be found on the national portal."; Citizen-generated data is the data that people or their organisations produce to directly monitor, demand or drive change on issues that affect them.;;;;10
26a;"Is there a professional development or training plan for civil servants working with data in your country? 

For justification:
* If yes, please briefly describe these training activities.";yes;This year we plan to conduct around 10 trainings dedicated to topics related to data, which also contribute into open data quality and publication. In addition we plan to create 1-4 online courses, which would be available to everyone on our online learning platfrom digiriik.eesti.ee;Ideally such trainings are organised in the frame of the professional development programmes for civil servants and address both data literacy and skills.;;;;15
26b;"If yes [to Q26a], do these training activities offer a certification that is formally recognised? 
 
For justification:
* If yes, please briefly describe.";yes;Not all trainings provide participants with the certificates, but most of them do. It depends on the format of the training and training provider. ;;;;;10
27a;"Are there annually held national, regional or local events (e.g. hackathons, courses, conferences, users meet-ups, summer/winter schools) to promote open data and open data literacy in your country beyond public servants? 
 
For justification:
* If yes, please provide a few examples (e.g. title, date, location of the event and URL).";yes, >9;Annualy we conduct around 10 online events (https://www.youtube.com/playlist?list=PLrWgTNfFucnldKMzbpucJ1uv5pdsCvTxR) and 2 big physical events, one of which is fully dedictaed to open data (https://www.kratid.ee/urituste-salvestused). On the online events we share policy updates, introduce new topics related to data, and provide organisations with the opportunity to speak about their work in the open data field.;;;;;20
27b;"Who organises most open data related events?
 
For justification:
* Please provide a few examples of typical organisers.";national public bodies;The MoEAC tends to be the main organiser but there are some national and local initiatives as well.;;;;;N/A
;Dimension 2: Open Data Impact;;;;;;;600
;"Assessing the impact of open data is still generally considered a new field, with no consensus, for example, on the definition, or methodologies to measure impact. Nonetheless, there are several elements that are considered essential to demonstrating impact, such as monitoring and measuring the reuse of published open data. Given this, the impact dimension in this questionnaire tries to capture the extent to which countries have been making progress in monitoring the reuse of open data and based on that, in measuring the impact of open data on specific governmental, societal, environmental, and economic challenges of our time. Countries are encouraged to provide, whenever possible, examples of reuse for each impact area/topic. Yet, please note that data.europe.eu does not consider the availability of reuse examples as a direct evidence of impact.

Please select the answer from the drop down options in the `Answer` column. If applicable, please provide additional information to justify the selected answer in the `Justification` column.                                                                                                                                                                                         ";;;;;;;
;2.1. Strategic awareness;;;;;;;170
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
28;"Do you have a definition of open data reuse in your country?
 
For justification:
* If yes, please specify it.";yes;"According to Public Information Act (https://www.riigiteataja.ee/en/eli/ee/510122021005/consolide/current) § 3.  Re-use of public information
 (1) The re-use of information is the use of such public information, the public use of which is not restricted by law or pursuant to the procedure established by law (hereinafter open data), by natural persons or legal persons for commercial or non-commercial purposes other than the initial purpose within the public duties for which the information was obtained or produced. The exchange of information between holders of information for the performance of their public duties does not constitute re-use of information.";;;;;10
29;"Is there interest at national level to observe the level of reuse of open data in your country?
 
For justification:
* If yes, what activities/efforts have you observed within public bodies that support your observation?";Yes, there is a strong focus;"Public authorities promote their open datasets and reuse cases at events such as the public sector working group and even more so at AI use case events (https://www.youtube.com/playlist?list=PLrWgTNfFucnnkCATq8ebZxtoNL01ilkD8) or offline events like Open Data Forum.
National portal has separate use-cases page https://avaandmed.eesti.ee/usage-stories.";"With 'national level' we refer to either central government, federal government, or top ministries.
Examples of such activities could be regular information sessions and/or promotion of published data at conferences and other events. ";;;;15
30;"Are there any processes in place to monitor the level of reuse of your country's open data, for example via the national open data portal?
 
For justification:
* If yes, please briefly describe these processes and provide the URLs to support the answer.";yes;Use-cases of open data can be found through national portal, page called use-cases (https://avaandmed.eesti.ee/usage-stories). As well, natinal portal provides information on the number of dataset's downloads, which can indirectly indicate the level of re-use. We also discuss use-cases during monthly working group meetings, where authorities present their use-cases. Use-cases are also shared during big annual event - Open Data Forum. ;;;;;20
31;"Are there any activities in place to encourage public bodies to monitor the reuse of their own published data (e.g. incentives or obligations in place for public bodies or civil servants of national government)?
 
For justification:
* If yes, please briefly describe these activities/incentives and provide the URLs to support the answer. ";yes;One of the means to encourage pubic bodies to reuse open data is annual competition, where  we select best data publishers, best reuse cases and best visualization cases. During the year we are trying to find the most noticeable/valuable cases to make a shortlist in 3 categories. Digtal voting is open for everyone and we distribute an information about the competition via our mailing lists, social media and through our events. Winners get an award from the ministry, usually we present books on the topic reletad to data. Winners as well get marked on our portal.  After we winners have been choosen, they are invited to share their knowledge in our data working group meeting. Information about this year winners can be found here https://medium.com/digiriik/eesti-avaandmete-valdkonna-silmapaistvad-panustajad-2023-1f353177c0b0;Incentives could for example be training, financial incentives, or awards.;;;;20
32;"Is your country progressing in preparing to monitor and measure the level of reuse of high-value datasets following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?
 
For justification:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";yes;We will monitor their use through API and download rates.;The implementing regulation (EU) 2023/138, adopted in December 2022 and published in January 2023 by the European Commission, lays down a list of specific high-value datasets and the arrangements for their publication and re-use. https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32023R0138;;;;15
33;"Has your government specified what 'impact of open data' means (e.g. in a strategy document)?
 
For justification:
* If yes, how do you define the impact of open data in your country? 
* If possible, please provide a URL to a public document describing it.";yes;The Information Society Strategy (https://www.mkm.ee/media/6970/download) the impact of data and its meaning is covered in many points: 1) data-driven state where any decision is based on data and that is reached by re-using data (pg 14), 2) Consent Service (https://github.com/e-gov/NT/blob/master/EN.md) and the economic impact to be had from sharing your personal data. Not open data but it still emphasizes the importance of data re-use because of its economic potential (pg 18). MoEAC has defined impact through use cases where opening up has had any type of impact.;;;;;20
34;"Do you have a methodology in place to measure the impact of open data in your country?
 
For justification:
* If yes, please briefly describe the key points of this methodology.";yes;"Our methodology is heavily centered around use cases/user stories because we had a discussion about measuring impact with numbers being the centre of it all, but it is very difficult to assign ""a price"" to a dataset. MoEAC and Statistics Estonia composed a questionnaire made up of 7 questions that ranged from defining the profile of a data re-users (to basically understand your customer) to actual examples they know of that are stemmed from their agency's datasets.
This  year we plan to carry out a procurement to analyze the impact of open data in Estonia, overall value of open data, and creat methodology for further measurments.";With methodology we refer to practices, frameworks, methods developed/employed, regardless of their maturity level.;;;;30
35;"Are there studies that have been conducted in the past year that focus on assessing the impact of open data in your country?

For justification:
* If yes, please provide examples and the URLs to such studies to support your answer.";yes;"The MoEAC annualy conducts Open data impact measurment survey across public bodies (https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022).
This  year we plan to carry out a procurement to analyze the impact of open data in Estonia, overall value of open data, and creat methodology for further measurments.";;;;;25
36;"Is there collaboration between government and civil society or academia to create open data impact in your country?

For justification:
* If yes, please provide an example
* If possible, URLs to such projects and collaborations.";yes;E.g. last year we carried out the first Estonian government AI testbed competition, which invited everyone with expertise in data science and analysis to join an experimental testbed to find solutions to real-world problems using open data (https://medium.com/digiriik/esimesed-riiklikud-andmeteaduse-taibutalgud-d2ee7ec582ee). Universities took part of this competition and in this collaboration we have created more than 300 AI based soulitions for solving 5 problems formulated by public sector.  ;;;;;15
;2.2 Measuring reuse;;;;;;;110
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
37;"Have any public bodies in your country launched or performed any activities in the past year to map which and how (open) datasets are reused?

For justification:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;;;;;40
;Type of activity;Mark relevant activties below;Brief description;;;;0;
;Analysis of log files;Yes;done through national portal;;;;0;
;Automated feedback mechanisms tracking users´ access to datasets;Yes;done through national portal;;;;0;
;Surveys;Yes;Annual survey by the MoEAC (including open data topics);;;;;
;Interviews/workshops with reusers;Yes;events and meetings with stakeholders;;;;0;
;Other;No;;;;;0;
38;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers´needs?

For justification:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;;;;;40
;Type of activity;Mark relevant activties below;Brief description;;;;0;
;Regular feedback sessions with portal users ;Yes;events and meetings with stakeholders;;;;0;
;Social media sentiment analysis ;No;;;;;0;
;Other;Yes;public authorities speak directly with their clients and some of them conduct potential cliental surveys based on their own needs;;;;0;
39a;"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For justification:
* If yes, please provide a brief explanation of the process: How does the gathering happen? ";yes;"The MoEAC doing it through meet-ups with other public sector representatives, NGOs, academia, and private sector.

The following answer was partial from our end. A key part in collecting reuse cases is through yearly data maturity assessment, where public bodies are required to provide information on reuse cases, an overview of last years maturity assessment can be found in https://avaandmed.eesti.ee/instructions/public-sector-impact-assessment-of-open-data-2022. We also carry out assessment in the private sector. During the last assessment, we involved roughly 2000 Estonian companies representing different areas and sizes for representative purposes, in addition to interviewing and meeting with representative bodies, universities and clusters. These are regular activities we do to understand private  sector, NGO and other stakeholder needs and requirements regarding open data. During the meetups, focus group interviews and 1-1 interviews, we collect information on data re-use, stakeholder needs, investment requirements and so forth.";;;Please elaborate on this approach. How do you gather reuse cases systematic through these meet-ups?;;20
39b;"Are there any public bodies in your country that have developed a systematic ways of classifying the gathered reuse cases?

For justification:
* If yes, please provide a brief explanation of the process: According to which categories are reuse cases classified (e.g. by policy field)?";yes;"Data classification in Estonia is mainly based on the areas data-based solutions impact. On our national open data portal we tend to collect the main reuse cases, so they would be accessible from one place.

The following answer was partial on our-end. For reuse cases we classifify specifically based on the geographic areas the use-cases cover and which public body data has been mainly used for the reuse case. The data itself is tied to 12 areas, that is, science and technology, agriculture, fisheries, forestry and food, energy, environment, population and society, economy and finances, justice, legal system and public safety, health, government and public sector, education, culture and sport, transport and regions and cities.";;;"For a full understanding/clearer definition, please provide examples of the ""areas data-based solutions impact"".";;10
;2.3 Created impact;;;;;;;320
;2.3a Governmental impact;;;;;;;80
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
40;"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country? 

For justification:
* If yes, please specify what kind of data proves this impact and provide the URLs to this data.";yes;"Main impact includes government being more efficient and transparent. Also, we see an increasing trend on data-driven decision/making on governmental level. We notice that enteties tend to have more willingness to develope technologies and find the ways of solving problems using data. 
The impact can be monitored mostly by the reuse. Open data reuse is very popular internally within the organization: many institutions have created interesting usage stories based on their open data, the most common of which are data visualizations. There are institutions that have found that they help non-thematic parties to better interpret very specific data and thus alleviate the institution's workload of clarifying the data logic.  Reuse cases can be found on our national portal in the use cases section https://avaandmed.eesti.ee/usage-stories. The number of use cases is constantly growing.  
Every year we carry out an impact assessment of open data and data managment in the public sector, results are published on our open data portal (on estonian language). Year 2022  - https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022

The yearly impact assessments are a systematic study, not anecdotal. Which are in addition assisted with additional studies and impact assessment requirements for public bodies. There are examples in all ministries and areas, where impact has been created and measured. For instance, Estonian Agricultural Registry is using satellite data (open data available through esthub) to verify whether the grasslands have been mowed to automate and support decision-making capacity, transportation authority is using open data to understand the likelihood of traffic accidents happening and plan investments to improve traffic management, Tallinn is using open data gathered through crowdsourcing to plan public investments in road maintenance and planning (https://gis.tallinn.ee/andmekorje/?fbclid=IwAR14eN87q_KGScM_E8jJVHHPdbOUdKnUKsss3rD-a24dFMZYMosQZ-JH_aU), and so forth. 

For instance, in the traffic accident likelihood project, we understood what are the key factors that contribute to the traffic accidents and how likely it is that traffic accidents take place, the F1 score was for specific classes (road which are less likely to have any major accidents and thus need intervention) was 0.98794618 and so forth. In the agriculture use-cases, the precision is roughly 85%, which means in most cases the public official doesn’t need to do on-site inspections, thus contributing to efficiency.";"The governmental impact is hereby defined as the beneficial effect of the use of open data on three specific challenges faced by the government/public administrations: 1) Being efficient and effective in delivering public services; 2) Being transparent and accountable in their actions; 3) Improving their capacity to make decisions and policies.";;It is not clear if this information is anecdotal or based on research in the impact study. We would be interested to understand the data and statements from the impact assessment, as a systematic study. Examples of reuse cases are suitable for Q41-Q44.;;20
41;"Is the use of open data in your country having an impact on the efficiency and effectiveness of the government (at any level) in delivering public services? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"My municipality („Minuomavalitsus“) project goal is better local governments’ services all over Estonia and raising public awareness of the organisation of local services and increase citizens’ informed involvement in discussing local priorities. The Ministry of Finance of Estonia shares hundreds of criteria to create systematised overview of the state of local governments’ services. Through application you can have an overview of the 18 different services provided by local governments and compare local governments’ service levels.  
We know that municipalities use the indicators and service levels of the municipality in their development plans when setting and measuring goals. The data and indicators published by the local government was also used in national development documents (e.g. Estonia's Digital Agenda 2030).
Moreover, it was noticed that My municipality project also had an impact on implementing participatory budget projects in a numer of municipalities. Application: https://minuomavalitsus.fin.ee/en";;;;;15
42;"Is the use of open data in your country having an impact on transparency and accountability of public administrations?

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;The X-Road Metric (logs.x-tee.ee/visualizer/?profile=EE) is a visual application made on the basis of the Information System Authority open data, through which it is possible to see who communicates with whom via X-road (Data Exchange layer used in Estonia, X-Road connects different information systems that may include a variety of services. It has developed into a tool that can also write to multiple information systems, transmit large data sets and perform searches across several information systems simultaneously). X-Road Metrics is a tool for collecting, storing and analysing reporting data and metrics from an X-Road ecosystem. The data can be used to measure usage of individual services, understand dependencies and relationships between different information systems and services, monitor service health, etc. ;;;;;15
43;"Is the use of open data in your country having an impact on policy-making processes (i.e. are public administrations making use of the data as evidence for the problem identification and policy formulation)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;The Citizen Initiative Portal Rahvaalgatus.ee enables people to write proposals, hold discussions, compose and send digitally signed collective addresses to the Estonian Parliament (Riigikogu) and the local government. The proposals should aim at improving the society or amending existing regulations. Rahvagatus.ee uses the open data of the Estonian Parliament's document register in order to directly publish the procedural information of each collective appeal at the moment it is published in the document register and to inform subscribers of the updates via e-mail. In addition to using open data, Rahvaalgatus.ee has created its own open data API, through which activists can keep an eye on the progress of initiatives in their field.;;;;;15
44;"Is the use of open data in your country having an impact on decision-making processes (i.e. are public administrations making use of the data as evidence to be included in their daily operations)?

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"1) My municipality (https://minuomavalitsus.fin.ee/en) indicators are being used in the discussions of budget negotiations held annually between ministries and municipalities, the service levels of My municipality have started to be used to find problem areas and prove their arguments. So this project assist data-driven decision-making.
2) Statistics Estonia's creates dashboards (https://juhtimislauad.stat.ee/en), which include easy-to-use visualizations of various statistical indicators for all local municipalities in Estonia, including all the main services provided by local administrations, e.g. education (number of schools, students), construction and housing, unemployment and social benefits, etc. Dashboards help to understand the real situation in the state across several fields and make more informed decisions.";;;;;15
;2.3b Social impact;;;;;;;80
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
45;"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country? 

For justification:
* If yes, please specify what kind of data proves this impact and provide the URLs to this data.";yes;"Main impact is seen on raising the level of citizen's awarness, spreading  knowledge about social problems and tackling them. Also data helps to find out the problems, which have to be solved. .
The impact is monitored mostly by the re-use cases of open data. Some of them are brought below. More re-use cases can be found on our national portal in the use cases section https://avaandmed.eesti.ee/usage-stories . The number of use cases is constantly growing. 
Every year we carry out an impact assessment of open data and data managment in the public sector, results are published on our open data portal (on estonian language). Year 2022  - https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022

We have additional information to question 47 as requested.";The social impact is hereby defined as the beneficial effect of the use of open data on four specific challenges for society: 1) Including minorities, migrants, and/or refugees  and reducing inequality, 2) Alleviating housing issues, 3) Fostering health and wellbeing, 4) Improving education.;;We would be interested to understand the data and statements from the impact assessment, as a systematic study. Examples of reuse cases are suitable for Q46-Q49.;;20
46;"Is the use of open data in your country having an impact on society´s ability to reduce inequality and better include minorities, migrants, and/or refugees (e.g. from the Ukrainian war)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;Equality center or Võrdsuskeskus is an application made by The Ministry of Social Affairs together with Norway grants. The purpose of an application is to create more equal and balanced society, showing data on men and women roles in Estonian. Topics showing inequality include work life, family, politics, education, civil society, media representation, business, criminal, etc. Application https://vordsuskeskus.ee/et/andmebaas;;;;;15
47;"Is the use of open data in your country having an impact on the society´s level of awareness concerning housing in urban areas? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"PLANK is a national unified urban planning database developed by Ministry of Finance of Estonia. The database simplifies and speeds up access to urban planning data making process more comfortable and transparent for authorities, businesses, and residents. The central database ensures the accuracy of the data and allows various stakeholders to be sure that the available urban plans are up to date, what makes sure that a construction project can be prepared the right way.  Application: https://eehitus.ee/timeline-post/plank/

To extend the answer, for every municipality that has not made their data available and for citizens themselves, receiving the information is time consuming. There was a total of approx 10,000 searches, of which 2,844 searches ended with a query (on average 3 requests every month for each local government). Each search took on average 60 min, average. Through making data available, the data can be found in less than 10 minutes, making it much more accessible to people. The data itself is also used for planning and understanding the impact on environment, urban planning and much more (https://planeerimine.ee/aktid-ja-kohtulahendid/orme-planeerimine/ and https://planeerimine.ee/ruumiline-planeerimine/moju/), various studies are also made to assess the impact: https://planeerimine.ee/category/uuringud/.";Data that provides information on the housing market, rental market, property valuations, sales, planning, zoning, census data on socio-economic variables for cities and/or neighbourhoods, other housing issues such as homelessness, empty dwellings, gentrification.;;Do you have reuse cases that provide examples of reusers putting this special database to use?;;15
48;"Is the use of open data in your country having an impact on the society´s level of awareness on health and wellbeing related issues (also but not only in light of the COVID-19 pandemic)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;On the Health Board's vaccination website  (ta.vaktsineeri.ee/et/statistika) you can find statistics on the vaccination against infectious diseases in a visualized form. The graphs show vaccination coverage data for the whole of Estonia. The overview is based on vaccination against more than 20 infectious diseases, and the data can be viewed by year, quarter, county, and age group. The solution created based on Tableau software provides an overview of the health of Estonian residents and helps in assessing the risks of getting an infection as well as raises the awarness about vacination.;;;;;15
49;"Is the use of open data in your country having an impact on the society´s level of education and skills (e.g. data literacy)?

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"1) Haridussilm (https://www.haridussilm.ee/ee ) is a portal, which holds the data on different levels of education in Estonia and reflects indicators related to the success of participation in learning and entering the labor market. Haridussilm also provides an overview of the goals of the education strategy and moving towards them. Portal helps to spot problems in education system using data.
2) The Estonian museums' information system (MuIS) contains almost 4 million objects (musealia) from all over the world. Based on open data they got created accurate prediction model allowing both museum workers and ordinary users to find the objects more easily, enhance the national memory and improve its preservation. ";;;"the Estonian museums' information system (MuIS) example seems to be a relevant use case because it was used to create a prediction model.
The Haridussilm does not seem to be a reuse case but rather a portal that makes open data more accessible to users";;15
;2.3c Environmental impact;;;;;;;80
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
50;"Is any data on the impact created by open data on environmental challenges (e.g. climate change and environmental degradation, as highlighted in the Eurpean Green Deal) available in your country? 

For justification:
* If yes, please (1) specify what kind of data proves this impact and (2) provide the URLs to this data. ";yes;"Estonia aims to become the green digital state, so we try to contribute more into inventing solutions for fighting the climate change. For example, green way of thinking is applied developing infrastracture of the cities and making cities smart. People and enteties use data to choose there to put solar panels. Cities use sensors that detect light and noise polution, so they can collect the data and to take measures for reducing the level of pollution. People exploit detectors, which measure how much electricity or other resourses they use, finding the ways to cut down exessive spendings. 
The impact is monitored mostly by the re-use cases of open data. Some of them are brought below. More re-use cases can be found on our national portal in the use cases section https://avaandmed.eesti.ee/usage-stories . The number of use cases is constantly growing. 
Every year we carry out an impact assessment of open data and data managment in the public sector, results are published on our open data portal (on estonian language). Year 2022  - https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022

We have additional information to question 51 as requested.";The environmental impact is hereby defined as the beneficial effect of the use of open data on four specific challenges connected to the environment: 1) Protecting biodiversity (e.g. maintaining a good level of air and water quality), 2) Achieving more environmental-friendly cities (e.g. in terms of transport and waste management), 3) Fighting climate change and connected disasters, 4) Increasing the use of renewable sources of energy.;;We would be interested to understand the data and statements from the impact assessment, as a systematic study. Examples of reuse cases are suitable for Q51-Q54.;;20
51;"Is the use of open data in your country having an impact on the level of protection of biodiversity (e.g. maintaining a good air and water quality)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"1) eBiodiversity is a portal for the taxa found in Estonia. Currently portal provides information on more than 31 697 species. It not only helps to educate people, but also encourages citizens to care more about fauna in Estonia. Application:  https://elurikkus.ee/en. 

The data itself is widely used by various different organisations, for instance, BirdLife Estonia links to eElurikkus for highlight observations of birds (https://www.eoy.ee/), use the data for migration census (https://www.eoy.ee/ET/17/18/rande-uurimine/), plan for the protection of important bird and biodiversity areas (https://www.eoy.ee/ET/17/19/iba/). The data is widely used also by the research community, for instance in 2023 alone research on exploring the nature and strength of the semiotic relation has been published (https://www.ceeol.com/search/article-detail?id=1128136) and How is plant biodiversity inside grassland type related to economic and ecosystem services: An Estonian case study (https://www.sciencedirect.com/science/article/pii/S0167880923000889?casa_token=CUyzkKTNmL8AAAAA:6EzmiJ4XGyUvOtHo-u1YS147_XaSsdcexXBP1ETnNj8kakCWH7MO-QDM-RRh3fPppRJ_4Hj8gYhg).

2)The Agricultural Registers and Information Board (PRIA) statistics module (pria.ee/infokeskus/statistika) is a statistics module where everyone can find various information about PRIA topics, such as the number of animals or the amount of monetary support farmers get. The visualized data is conveniently divided into seven categories. The data is continuously updated so that users have access to up-to-date data in a visualized form. Interactive graphs are created using Power BI software. The PRIA statistics module makes data related to rural life easy to understand for everyone.

Data, data visualisations and additional information are widely used to provide overview of funding (https://www.pria.ee/infokeskus/statistika/toetused) together with how much funding has been paid out, to many farmers, on what grounds, the sustainability of it etc. Various studies and research have utilised the data, for instance, Organic farming in Estonia 2023 (https://orgprints.org/50813/) and Are bees attracted by flower richness? Implications for ecosystem service-based policy (sciencedirect.com/science/article/pii/S1470160X23010695).";;;These examples seem to relate to portals, which make data more accessible to users but are not reuse cases. For example, the eBiodiversity portal is a special collection on the topic which encourages uptake of the data and makes the data more reusable. But reuse is when data held on the portal is used for some new purpose. Please clarify the reuse cases and their impact.;;15
52;"Is the use of open data in your country having an impact on the achievement of more environment-friendly cities (e.g., environment-friendly transport systems, waste management etc.)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"1) Each year, the Estonian Health Board inspectors are measuring the quality of drinking water in more than a thousand water stations. Based on that open data there  was made a predictive water quality model that enables the Health Board to prioritize the tests or react proactively to the deterioration of the water quality. The goal of this solution is to predict the water quality in Estonian water stations based on the government’s open data. The accurate prediction model would enables to increase the quality and accuracy of the work of water inspectors and ensure consistently high drinking water quality.
2) Open data available on climate and environment is needed, by local governments to prepare climate and energy plans and to assess the achievement rates of set indicators. Today such plans have been prepared in almost half of the municipalities.";;;;;15
53;"Is the use of open data in your country having an impact on the fight against climate change, for example by undertaking predictive monitoring, preventive actions, or a differentiated response to connected disasters?

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;ILM+ is the first national weather app made by Estonian Environment Agency. It allows not only see the weather forecast but also inspires people to share their weather observations, thus pay closer attention to the environment. Application https://keskkonnaagentuur.ee/ilmpluss/en;;;;;15
54;"Is the use of open data in your country having an impact on the consumption of energy based on fuel and the switch to renewables? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;Rexplorer rexplorer.ee is an information system for designing solar power plants based on dozens of map layers and integrated data. Using open data on hourly sunlight and electricity consumption combined with satellite photos, Rexplorer makes the initial solar panel planning process so fast that it only takes five minutes. They consider it their mission not only to ensure a green future, but also to create a database that would enable data sharing with other researchers and enthusiasts.;;;;;15
;2.3d Economic impact;;;;;;;80
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
55;"Is any data on the economic impact (e.g. population employed, innovation and nw businesses created etc.) of open data available in your country? 

For justification:
* If yes, please (1) specify what kind of data proves this impact and (2) provide the URLs to this data. ";yes;"We are working closely with private sector to detect their needs in open data and share the knowledge we currently poses, so they won't need to spend time and money on the things, which already exist and can be reused. As well we try to inspire them to publish their open data. Our goal is to have more open data use cases generated by private sector, which can be used for creating servises and technologies as well as making private sector more transperant. We notice that there is still some lack of knowledge regarding opportuities government can provide, but we are working on it. From our side we conduct different projects, which bring together public and private sector or create some other value.  
In advance, the impact is monitored mostly by the re-use cases of open data. The number of external uses reported to us is lower, but this is often also due to the fact that institutions often do not know how exactly the data has been re-used. The profile of the users is known, but the exact cases of use are not. In most cases, open data is also published under such a license that, in the case of re-use, it is not necessary to refer to the owner, so it is not possible to fully identify all usage stories – especially those where several data sets are interconnected. Some of them are brought below https://avaandmed.eesti.ee/usage-stories . The number of use cases is constantly growing.
Every year we carry out an impact assessment of open data and data managment in the public sector, results are published on our open data portal (on estonian language). Year 2022  - https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022  

For clarification, we base and evaluate the economic impact of open data on the following dataset: https://ec.europa.eu/newsroom/dae/redirection/document/93686 and https://ec.europa.eu/newsroom/dae/redirection/document/93915. There are also dashboards available at: https://tooturg.stat.ee/, which are used to decide and plan measures for the nation regarding employment and supporting economy. Various tools are also built to support the decision-making based on the changes in the labour market, for example OTT and MALLE (https://www.etag.ee/wp-content/uploads/2022/05/RITA_MAITT_LOPPARUANNE_FINAL.pdf).";"The economic impact is hereby defined as the beneficial effect of the use of open data on three indicators of economic growth:  
1) Level of employment, 2) Uptake of technology and innovation, 3) Level of etrepreneurship and new business created.";;We would be interested to understand the data and statements from the impact assessment, as a systematic study. Examples of reuse cases are suitable for Q56-Q58.;;20
56;"Is the use of open data in your country having an impact on the level of employment? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;The Estonian Qualifications Authority has created a skill detection model based on open data, which helps to  plan personal learning and career path. This model resulted big time saving for analysts, school principals, personnel specialists, career counselors, and the common person. Future career heavily depends on the skills person owns but sometimes it is hard to predict the entire spectrum of expertise one needs for one or another position. Matching and mapping the skills is important because the better the match is done the more benefit both parties will get.;;;;;20
